Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
ɔtʲa,plains,ɔtʲa,noun,Derived from Old Sowa: otya /ɔtʲa/ < Derived from Proto-North-Insular-Astiga: átra /aːtɾa/ < Derived from Proto-Insular-Astiga: oɣōtra /ɔɣɔːtɾa/ < Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
sɔpi,mountain,sɔpi,noun,Derived from Old Sowa: sopi /sɔpi/ < Derived from Proto-North-Insular-Astiga: sáṃé /saːm̥ɛː/ < Derived from Proto-Insular-Astiga: sōmhėa /sɔːmhea/ < Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
aɾuzi,hair,aɾuzi,noun,Derived from Old Sowa: aruzi /aɾuzi/ < Derived from Proto-North-Insular-Astiga: arzí /aɾziː/ < Derived from Proto-Insular-Astiga: arzē /aɾzɛː/ < Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
uɾa,friend,uɾa,noun,Derived from Old Sowa: ura /uɾa/ < Derived from Proto-North-Insular-Astiga: óra /ɔːɾa/ < Derived from Proto-Insular-Astiga: euro /ɛʊɾɔ/ < Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
waza,way,waza,noun,Derived from Old Sowa: waza /waza/ < Derived from Proto-North-Insular-Astiga: waza /waza/ < Derived from Proto-Insular-Astiga: loza /ɫɔza/ < Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
ɔkɔgʲa,semen,ɔkɔgʲa,noun,Derived from Old Sowa: okogya /ɔkɔgʲa/ < Derived from Proto-North-Insular-Astiga: okágra /ɔkaːgɾa/ < Derived from Proto-Insular-Astiga: ukōgra /ʊkɔːgɾa/ < Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
ajisʲajɔɾa,pedophile,ajisʲajɔɾa,noun,Derived from Old Sowa: ayisyayora /ajisʲajɔɾa/ < Derived from Proto-North-Insular-Astiga: ayíswayára /ajiːswajaːɾa/ < Derived from Proto-Insular-Astiga: aðēslarōda /aðɛːsɫaɾɔːda/ < Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
saɾa,follower,saɾa,noun,Derived from Old Sowa: sara /saɾa/ < Derived from Proto-North-Insular-Astiga: sara /saɾa/ < Derived from Proto-Insular-Astiga: soda /sɔda/ < Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
zasɔ,thing,zasɔ,noun,Derived from Old Sowa: zaso /zasɔ/ < Derived from Proto-North-Insular-Astiga: zaso /zasɔ/ < Derived from Proto-Insular-Astiga: ghasu /ghasʊ/ < Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
ɾɔsu,card,ɾɔsu,noun,Derived from Old Sowa: rosu /ɾɔsu/ < Derived from Proto-North-Insular-Astiga: rás /ɾaːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
aja,baby,aja,noun,Derived from Old Sowa: aya /aja/ < Derived from Proto-North-Insular-Astiga: aya /aja/ < Derived from Proto-Insular-Astiga: haðe /haðɛ/ < Derived from Proto-North-Astiga: satė /sate/ < Derived from Proto-Astiga: śti /s̩ti/,,,
aɾɔpə,song,aɾɔpə,noun,Derived from Old Sowa: aropə /aɾɔpə/ < Derived from Proto-North-Insular-Astiga: aropa /aɾɔpa/ < Derived from Proto-Insular-Astiga: erupa /ɛɾʊpa/ < Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nɔɾa,savanna,nɔɾa,noun,Derived from Old Sowa: nora /nɔɾa/ < Derived from Proto-North-Insular-Astiga: nára /naːɾa/ < Derived from Proto-Insular-Astiga: nōda /nɔːda/ < Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
ɾɔsu,card,ɾɔsu,noun,Derived from Old Sowa: rosu /ɾɔsu/ < Derived from Proto-North-Insular-Astiga: rás /ɾaːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tɔwa,loan,tɔwa,noun,Derived from Old Sowa: towa /tɔwa/ < Derived from Proto-North-Insular-Astiga: táwa /taːwa/ < Derived from Proto-Insular-Astiga: tōala /tɔːaɫa/ < Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
imuɾa,payment,imuɾa,noun,Derived from Old Sowa: imura /imuɾa/ < Derived from Proto-North-Insular-Astiga: ímra /iːmɾa/ < Derived from Proto-Insular-Astiga: hēmro /hɛːmɾɔ/ < Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
iwaku,day,iwaku,noun,Derived from Old Sowa: iwaku /iwaku/ < Derived from Proto-North-Insular-Astiga: éwak /ɛːwak/ < Derived from Proto-Insular-Astiga: ėalok /eaɫɔk/ < Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
ɔmi,night,ɔmi,noun,Derived from Old Sowa: omi /ɔmi/ < Derived from Proto-North-Insular-Astiga: omí /ɔmiː/ < Derived from Proto-Insular-Astiga: umē /ʊmɛː/ < Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
anamɔ,pedal,anamɔ,noun,Derived from Old Sowa: anamo /anamɔ/ < Derived from Proto-North-Insular-Astiga: anamo /anamɔ/ < Derived from Proto-Insular-Astiga: enemu /ɛnɛmʊ/ < Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
i,city,i,noun,Derived from Old Sowa: i /i/ < Derived from Proto-North-Insular-Astiga: é /ɛː/ < Derived from Proto-Insular-Astiga: hėō /heɔː/ < Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
asa,travel,asa,noun,Derived from Old Sowa: asa /asa/ < Derived from Proto-North-Insular-Astiga: asa /asa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
da,I,da,pronoun,Derived from Old Sowa: da /da/ < Derived from Proto-North-Insular-Astiga: da /da/ < Derived from Proto-Insular-Astiga: de /dɛ/ < Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
naja,you.s,naja,pronoun,Derived from Old Sowa: naya /naja/ < Derived from Proto-North-Insular-Astiga: mnaya /mnaja/ < Derived from Proto-Insular-Astiga: mnaða /mnaða/ < Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
ɔɾa,it,ɔɾa,pronoun,Derived from Old Sowa: ora /ɔɾa/ < Derived from Proto-North-Insular-Astiga: ára /aːɾa/ < Derived from Proto-Insular-Astiga: ōre /ɔːɾɛ/ < Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kadu,we,kadu,pronoun,Derived from Old Sowa: kadu /kadu/ < Derived from Proto-North-Insular-Astiga: kad /kad/ < Derived from Proto-Insular-Astiga: kod /kɔd/ < Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
aɾɔ,you.p,aɾɔ,pronoun,Derived from Old Sowa: aro /aɾɔ/ < Derived from Proto-North-Insular-Astiga: ará /aɾaː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ansu,they,ansu,pronoun,Derived from Old Sowa: ansu /ansu/ < Derived from Proto-North-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ɾia,go,ɾia,verb,Derived from Old Sowa: ria /ɾia/ < Derived from Proto-North-Insular-Astiga: ría /ɾiːa/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nɔmə,speak,nɔmə,verb,Derived from Old Sowa: nomə /nɔmə/ < Derived from Proto-North-Insular-Astiga: náma /naːma/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ɔ,do,ɔ,verb,Derived from Old Sowa: o /ɔ/ < Derived from Proto-North-Insular-Astiga: á /aː/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
tɔmɔ,help,tɔmɔ,verb,Derived from Old Sowa: tomo /tɔmɔ/ < Derived from Proto-North-Insular-Astiga: támo /taːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pata,see,pata,verb,Derived from Old Sowa: pata /pata/ < Derived from Proto-North-Insular-Astiga: pata /pata/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
igə,like,igə,verb,Derived from Old Sowa: igə /igə/ < Derived from Proto-North-Insular-Astiga: íga /iːga/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
mə,be,mə,verb,Derived from Old Sowa: mə /mə/ < Derived from Proto-North-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
a,NEG,a,particle,Derived from Old Sowa: a /a/ < Derived from Proto-North-Insular-Astiga: a /a/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
tɔmə,want,tɔmə,verb,Derived from Old Sowa: tomə /tɔmə/ < Derived from Proto-North-Insular-Astiga: toma /tɔma/ < Derived from Proto-Insular-Astiga: tuma /tʊma/ < Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
zinaɾa,lick,zinaɾa,verb,Derived from Old Sowa: zinara /zinaɾa/ < Derived from Proto-North-Insular-Astiga: zínara /ziːnaɾa/ < Derived from Proto-Insular-Astiga: zēnada /zɛːnada/ < Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
agə,give,agə,verb,Derived from Old Sowa: agə /agə/ < Derived from Proto-North-Insular-Astiga: aga /aga/ < Derived from Proto-Insular-Astiga: aga /aga/ < Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
ad͡zɔ,fill,ad͡zɔ,verb,Derived from Old Sowa: adzo /ad͡zɔ/ < Derived from Proto-North-Insular-Astiga: ayrá /ajɾaː/ < Derived from Proto-Insular-Astiga: aðroa /aðɾɔa/ < Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
sʲaɾɔ,love,sʲaɾɔ,verb,Derived from Old Sowa: syaro /sʲaɾɔ/ < Derived from Proto-North-Insular-Astiga: swará /swaɾaː/ < Derived from Proto-Insular-Astiga: slarōha /sɫaɾɔːha/ < Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
ɾaji,more,ɾaji,adjective,Derived from Old Sowa: rayi /ɾaji/ < Derived from Proto-North-Insular-Astiga: rayí /ɾajiː/ < Derived from Proto-Insular-Astiga: raðē /ɾaðɛː/ < Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
sawa,follow,sawa,verb,Derived from Old Sowa: sawa /sawa/ < Derived from Proto-North-Insular-Astiga: sawa /sawa/ < Derived from Proto-Insular-Astiga: soβa /sɔβa/ < Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
aɾa,have,aɾa,verb,Derived from Old Sowa: ara /aɾa/ < Derived from Proto-North-Insular-Astiga: ara /aɾa/ < Derived from Proto-Insular-Astiga: ara /aɾa/ < Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nɔnda,buy,nɔnda,verb,Derived from Old Sowa: nonda /nɔnda/ < Derived from Proto-North-Insular-Astiga: nonda /nɔnda/ < Derived from Proto-Insular-Astiga: nunda /nʊnda/ < Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
paja,deceive,paja,verb,Derived from Old Sowa: paya /paja/ < Derived from Proto-North-Insular-Astiga: ṃaya /m̥aja/ < Derived from Proto-Insular-Astiga: mhaða /mhaða/ < Derived from Proto-North-Astiga: msatan /msatan/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
aɾɔwa,kick,aɾɔwa,verb,Derived from Old Sowa: arowa /aɾɔwa/ < Derived from Proto-North-Insular-Astiga: aráwa /aɾaːwa/ < Derived from Proto-Insular-Astiga: arōla /aɾɔːɫa/ < Derived from Proto-North-Astiga: araulen /aɾaulɛn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
awusa,hate,awusa,verb,Derived from Old Sowa: awusa /awusa/ < Derived from Proto-North-Insular-Astiga: awsa /awsa/ < Derived from Proto-Insular-Astiga: alsa /aɫsa/ < Derived from Proto-North-Astiga: elśen /ɛlɕɛn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
gʲagan,listen,gʲagan,verb,Derived from Old Sowa: gyagan /gʲagan/ < Derived from Proto-North-Insular-Astiga: gragana /gɾagana/ < Derived from Proto-Insular-Astiga: gragana /gɾagana/ < Derived from Proto-North-Astiga: graganen /gɾaganɛn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
imuɾa,pay,imuɾa,verb,Derived from Old Sowa: imura /imuɾa/ < Derived from Proto-North-Insular-Astiga: ímra /iːmɾa/ < Derived from Proto-Insular-Astiga: hēmra /hɛːmɾa/ < Derived from Proto-North-Astiga: seimran /sɛimɾan/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tɔ,choose,tɔ,verb,Derived from Old Sowa: to /tɔ/ < Derived from Proto-North-Insular-Astiga: tá /taː/ < Derived from Proto-Insular-Astiga: tōha /tɔːha/ < Derived from Proto-North-Astiga: tausen /tausɛn/ < Derived from Proto-Astiga: taisen /taisen/,,,
