Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
soizu,mouth,sɔizɯ,noun,Derived from Old Sowa: sondu /sɔndu/ < Derived from Proto-North-Insular-Astiga: sond /sɔnd/ < Derived from Proto-Insular-Astiga: sund /sʊnd/ < Derived from Proto-North-Astiga: śund /ɕund/ < Derived from Proto-Astiga: kʲundʷ /kʲundʷ/,,,
tori,nose,tɔɾi,noun,Derived from Old Sowa: tori /tɔɾi/ < Derived from Proto-North-Insular-Astiga: tárí /taːɾiː/ < Derived from Proto-Insular-Astiga: toarē /tɔaɾɛː/ < Derived from Proto-North-Astiga: toerei /tɔɛɾɛi/ < Derived from Proto-Astiga: toverē /toʋeɾeː/,,,
asaro,cheek,asaɾɔ,noun,Derived from Old Sowa: asaro /asaɾɔ/ < Derived from Proto-North-Insular-Astiga: asaro /asaɾɔ/ < Derived from Proto-Insular-Astiga: hasoru /hasɔɾʊ/ < Derived from Proto-North-Astiga: saśoru /saɕɔɾu/ < Derived from Proto-Astiga: śkʲoru /s̩kʲoɾu/,,,
noniru,forehead,nɔniɾɯ,noun,Derived from Old Sowa: noniru /nɔniɾu/ < Derived from Proto-North-Insular-Astiga: nonír /nɔniːɾ/ < Derived from Proto-Insular-Astiga: nunēr /nʊnɛːɾ/ < Derived from Proto-North-Astiga: nuneir /nunɛiɾ/ < Derived from Proto-Astiga: nunēr /nuneːɾ/,,,
nagaza,elbow,nagaza,noun,Derived from Old Sowa: nagaza /nagaza/ < Derived from Proto-North-Insular-Astiga: nagaza /nagaza/ < Derived from Proto-Insular-Astiga: nogadha /nɔgadha/ < Derived from Proto-North-Astiga: nogedsa /nɔgɛdsa/ < Derived from Proto-Astiga: nogʷedʷś /nogʷedʷs̩/,,,
hon,chin,hɔn,noun,Derived from Old Sowa: pon /pɔn/ < Derived from Proto-North-Insular-Astiga: pána /paːna/ < Derived from Proto-Insular-Astiga: paɣena /paɣɛna/ < Derived from Proto-North-Astiga: pekėna /pɛkena/ < Derived from Proto-Astiga: pekina /pekina/,,,
ashi,lip,aɕi,noun,Derived from Old Sowa: asi /asi/ < Derived from Proto-North-Insular-Astiga: así /asiː/ < Derived from Proto-Insular-Astiga: okhē /ɔkhɛː/ < Derived from Proto-North-Astiga: oksuen /ɔksuɛn/ < Derived from Proto-Astiga: oksūm /oksuːm/,,,
hotsu,penis,hɔt͡sɯ,noun,Derived from Old Sowa: potu /pɔtu/ < Derived from Proto-North-Insular-Astiga: pát /paːt/ < Derived from Proto-Insular-Astiga: pōhat /pɔːhat/ < Derived from Proto-North-Astiga: pausat /pausat/ < Derived from Proto-Astiga: pāsat /paːsat/,,,
aomi,vagina,aɔmi,noun,Derived from Old Sowa: awomi /awɔmi/ < Derived from Proto-North-Insular-Astiga: awomí /awɔmiː/ < Derived from Proto-Insular-Astiga: alumē /aɫʊmɛː/ < Derived from Proto-North-Astiga: elumue /ɛlumuɛ/ < Derived from Proto-Astiga: elumū /elumuː/,,,
awa,butt,awa,noun,Derived from Old Sowa: awa /awa/ < Derived from Proto-North-Insular-Astiga: awa /awa/ < Derived from Proto-Insular-Astiga: eβa /ɛβa/ < Derived from Proto-North-Astiga: ėpas /epas/ < Derived from Proto-Astiga: ipas /ipas/,,,
iyamara,game,ijamaɾa,noun,Derived from Old Sowa: iyamara /ijamaɾa/ < Derived from Proto-North-Insular-Astiga: íyamara /iːjamaɾa/ < Derived from Proto-Insular-Astiga: ēðamara /ɛːðamaɾa/ < Derived from Proto-North-Astiga: eitamera /ɛitamɛɾa/ < Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
nara,wind,naɾa,noun,Derived from Old Sowa: nara /naɾa/ < Derived from Proto-North-Insular-Astiga: nara /naɾa/ < Derived from Proto-Insular-Astiga: nado /nadɔ/ < Derived from Proto-North-Astiga: nado /nadɔ/ < Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
oiru,sight,ɔiɾɯ,noun,Derived from Old Sowa: hoiru /hɔiɾu/ < Derived from Proto-North-Insular-Astiga: fáír /w̥aːiːɾ/ < Derived from Proto-Insular-Astiga: phaɣēr /phaɣɛːɾ/ < Derived from Proto-North-Astiga: psakeir /psakɛiɾ/ < Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
nayo,water,najɔ,noun,Derived from Old Sowa: nayo /najɔ/ < Derived from Proto-North-Insular-Astiga: nayá /najaː/ < Derived from Proto-Insular-Astiga: naðō /naðɔː/ < Derived from Proto-North-Astiga: nataus /nataus/ < Derived from Proto-Astiga: natōs /natoːs/,,,
kyo,fire,kʲɔ,noun,Derived from Old Sowa: kyo /kʲɔ/ < Derived from Proto-North-Insular-Astiga: krá /kɾaː/ < Derived from Proto-Insular-Astiga: krao /kɾaɔ/ < Derived from Proto-North-Astiga: kraos /kɾaɔs/ < Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
masho,earth,maʃɔ,noun,Derived from Old Sowa: masyo /masʲɔ/ < Derived from Proto-North-Insular-Astiga: masrá /masɾaː/ < Derived from Proto-Insular-Astiga: masrō /masɾɔː/ < Derived from Proto-North-Astiga: meśrau /mɛɕɾau/ < Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
ajoiza,school,ad͡ʒɔiza,noun,Derived from Old Sowa: adzoiza /ad͡zɔiza/ < Derived from Proto-North-Insular-Astiga: ayráéza /ajɾaːɛːza/ < Derived from Proto-Insular-Astiga: aðrōėadha /aðɾɔːeadha/ < Derived from Proto-North-Astiga: atrauiedsa /atɾauiɛdsa/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
oini,student,ɔini,noun,Derived from Old Sowa: oini /ɔini/ < Derived from Proto-North-Insular-Astiga: áíní /aːiːniː/ < Derived from Proto-Insular-Astiga: ōēnē /ɔːɛːnɛː/ < Derived from Proto-North-Astiga: aueinues /auɛinuɛs/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
sowa,language,sɔwa,noun,Derived from Old Sowa: sowa /sɔwa/ < Derived from Proto-North-Insular-Astiga: sáwa /saːwa/ < Derived from Proto-Insular-Astiga: sōle /sɔːɫɛ/ < Derived from Proto-North-Astiga: caulė /caule/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
inro,tongue,inɾɔ,noun,Derived from Old Sowa: inuro /inuɾɔ/ < Derived from Proto-North-Insular-Astiga: ínro /iːnɾɔ/ < Derived from Proto-Insular-Astiga: hēnru /hɛːnɾʊ/ < Derived from Proto-North-Astiga: seinru /sɛinɾu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
ocha,plains,ɔt͡ʃa,noun,Derived from Old Sowa: otya /ɔtʲa/ < Derived from Proto-North-Insular-Astiga: átra /aːtɾa/ < Derived from Proto-Insular-Astiga: oɣōtra /ɔɣɔːtɾa/ < Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
sohi,mountain,sɔhi,noun,Derived from Old Sowa: sopi /sɔpi/ < Derived from Proto-North-Insular-Astiga: sáṃé /saːm̥ɛː/ < Derived from Proto-Insular-Astiga: sōmhėa /sɔːmhea/ < Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
ajji,hair,ad͡ʑːi,noun,Derived from Old Sowa: aruzi /aɾuzi/ < Derived from Proto-North-Insular-Astiga: arzí /aɾziː/ < Derived from Proto-Insular-Astiga: arzē /aɾzɛː/ < Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
ura,friend,ɯɾa,noun,Derived from Old Sowa: ura /uɾa/ < Derived from Proto-North-Insular-Astiga: óra /ɔːɾa/ < Derived from Proto-Insular-Astiga: euro /ɛʊɾɔ/ < Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
waza,way,waza,noun,Derived from Old Sowa: waza /waza/ < Derived from Proto-North-Insular-Astiga: waza /waza/ < Derived from Proto-Insular-Astiga: loza /ɫɔza/ < Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
okogya,semen,ɔkɔgʲa,noun,Derived from Old Sowa: okogya /ɔkɔgʲa/ < Derived from Proto-North-Insular-Astiga: okágra /ɔkaːgɾa/ < Derived from Proto-Insular-Astiga: ukōgra /ʊkɔːgɾa/ < Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
aishayora,pedophile,aiʃajɔɾa,noun,Derived from Old Sowa: ayisyayora /ajisʲajɔɾa/ < Derived from Proto-North-Insular-Astiga: ayíswayára /ajiːswajaːɾa/ < Derived from Proto-Insular-Astiga: aðēslarōda /aðɛːsɫaɾɔːda/ < Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
sara,follower,saɾa,noun,Derived from Old Sowa: sara /saɾa/ < Derived from Proto-North-Insular-Astiga: sara /saɾa/ < Derived from Proto-Insular-Astiga: soda /sɔda/ < Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
zaso,thing,zasɔ,noun,Derived from Old Sowa: zaso /zasɔ/ < Derived from Proto-North-Insular-Astiga: zaso /zasɔ/ < Derived from Proto-Insular-Astiga: ghasu /ghasʊ/ < Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
rosu,card,ɾɔsɯ,noun,Derived from Old Sowa: rosu /ɾɔsu/ < Derived from Proto-North-Insular-Astiga: rás /ɾaːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
ae,baby,aɛ,noun,Derived from Old Sowa: aya /aja/ < Derived from Proto-North-Insular-Astiga: aya /aja/ < Derived from Proto-Insular-Astiga: haðe /haðɛ/ < Derived from Proto-North-Astiga: satė /sate/ < Derived from Proto-Astiga: śti /s̩ti/,,,
arohe,song,aɾɔhɛ,noun,Derived from Old Sowa: aropə /aɾɔpə/ < Derived from Proto-North-Insular-Astiga: aropa /aɾɔpa/ < Derived from Proto-Insular-Astiga: erupa /ɛɾʊpa/ < Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nora,savanna,nɔɾa,noun,Derived from Old Sowa: nora /nɔɾa/ < Derived from Proto-North-Insular-Astiga: nára /naːɾa/ < Derived from Proto-Insular-Astiga: nōda /nɔːda/ < Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
rosu,card,ɾɔsɯ,noun,Derived from Old Sowa: rosu /ɾɔsu/ < Derived from Proto-North-Insular-Astiga: rás /ɾaːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
towa,loan,tɔwa,noun,Derived from Old Sowa: towa /tɔwa/ < Derived from Proto-North-Insular-Astiga: táwa /taːwa/ < Derived from Proto-Insular-Astiga: tōala /tɔːaɫa/ < Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
imura,payment,imɯɾa,noun,Derived from Old Sowa: imura /imuɾa/ < Derived from Proto-North-Insular-Astiga: ímra /iːmɾa/ < Derived from Proto-Insular-Astiga: hēmro /hɛːmɾɔ/ < Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
yaku,day,jakɯ,noun,Derived from Old Sowa: iwaku /iwaku/ < Derived from Proto-North-Insular-Astiga: éwak /ɛːwak/ < Derived from Proto-Insular-Astiga: ėalok /eaɫɔk/ < Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
omi,night,ɔmi,noun,Derived from Old Sowa: omi /ɔmi/ < Derived from Proto-North-Insular-Astiga: omí /ɔmiː/ < Derived from Proto-Insular-Astiga: umē /ʊmɛː/ < Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
anamo,pedal,anamɔ,noun,Derived from Old Sowa: anamo /anamɔ/ < Derived from Proto-North-Insular-Astiga: anamo /anamɔ/ < Derived from Proto-Insular-Astiga: enemu /ɛnɛmʊ/ < Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
i,city,i,noun,Derived from Old Sowa: i /i/ < Derived from Proto-North-Insular-Astiga: é /ɛː/ < Derived from Proto-Insular-Astiga: hėō /heɔː/ < Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
asa,travel,asa,noun,Derived from Old Sowa: asa /asa/ < Derived from Proto-North-Insular-Astiga: asa /asa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
da,I,da,pronoun,Derived from Old Sowa: da /da/ < Derived from Proto-North-Insular-Astiga: da /da/ < Derived from Proto-Insular-Astiga: de /dɛ/ < Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
nae,you.s,naɛ,pronoun,Derived from Old Sowa: naya /naja/ < Derived from Proto-North-Insular-Astiga: mnaya /mnaja/ < Derived from Proto-Insular-Astiga: mnaða /mnaða/ < Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
ora,it,ɔɾa,pronoun,Derived from Old Sowa: ora /ɔɾa/ < Derived from Proto-North-Insular-Astiga: ára /aːɾa/ < Derived from Proto-Insular-Astiga: ōre /ɔːɾɛ/ < Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kazu,we,kazɯ,pronoun,Derived from Old Sowa: kadu /kadu/ < Derived from Proto-North-Insular-Astiga: kad /kad/ < Derived from Proto-Insular-Astiga: kod /kɔd/ < Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
aro,you.p,aɾɔ,pronoun,Derived from Old Sowa: aro /aɾɔ/ < Derived from Proto-North-Insular-Astiga: ará /aɾaː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
azu,they,azɯ,pronoun,Derived from Old Sowa: ansu /ansu/ < Derived from Proto-North-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
rya,go,ɾʲa,verb,Derived from Old Sowa: ria /ɾia/ < Derived from Proto-North-Insular-Astiga: ría /ɾiːa/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
non,speak,nɔn,verb,Derived from Old Sowa: nomə /nɔmə/ < Derived from Proto-North-Insular-Astiga: náma /naːma/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
o,do,ɔ,verb,Derived from Old Sowa: o /ɔ/ < Derived from Proto-North-Insular-Astiga: á /aː/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
tomo,help,tɔmɔ,verb,Derived from Old Sowa: tomo /tɔmɔ/ < Derived from Proto-North-Insular-Astiga: támo /taːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
hata,see,hata,verb,Derived from Old Sowa: pata /pata/ < Derived from Proto-North-Insular-Astiga: pata /pata/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
ige,like,igɛ,verb,Derived from Old Sowa: igə /igə/ < Derived from Proto-North-Insular-Astiga: íga /iːga/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
n,be,n,verb,Derived from Old Sowa: mə /mə/ < Derived from Proto-North-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
a,NEG,a,particle,Derived from Old Sowa: a /a/ < Derived from Proto-North-Insular-Astiga: a /a/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
ton,want,tɔn,verb,Derived from Old Sowa: tomə /tɔmə/ < Derived from Proto-North-Insular-Astiga: toma /tɔma/ < Derived from Proto-Insular-Astiga: tuma /tʊma/ < Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
jinara,lick,d͡ʑinaɾa,verb,Derived from Old Sowa: zinara /zinaɾa/ < Derived from Proto-North-Insular-Astiga: zínara /ziːnaɾa/ < Derived from Proto-Insular-Astiga: zēnada /zɛːnada/ < Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
age,give,agɛ,verb,Derived from Old Sowa: agə /agə/ < Derived from Proto-North-Insular-Astiga: aga /aga/ < Derived from Proto-Insular-Astiga: aga /aga/ < Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
ajo,fill,ad͡ʒɔ,verb,Derived from Old Sowa: adzo /ad͡zɔ/ < Derived from Proto-North-Insular-Astiga: ayrá /ajɾaː/ < Derived from Proto-Insular-Astiga: aðroa /aðɾɔa/ < Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
sharo,love,ʃaɾɔ,verb,Derived from Old Sowa: syaro /sʲaɾɔ/ < Derived from Proto-North-Insular-Astiga: swará /swaɾaː/ < Derived from Proto-Insular-Astiga: slarōha /sɫaɾɔːha/ < Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
rai,more,ɾai,adjective,Derived from Old Sowa: rayi /ɾaji/ < Derived from Proto-North-Insular-Astiga: rayí /ɾajiː/ < Derived from Proto-Insular-Astiga: raðē /ɾaðɛː/ < Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
sawa,follow,sawa,verb,Derived from Old Sowa: sawa /sawa/ < Derived from Proto-North-Insular-Astiga: sawa /sawa/ < Derived from Proto-Insular-Astiga: soβa /sɔβa/ < Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
ara,have,aɾa,verb,Derived from Old Sowa: ara /aɾa/ < Derived from Proto-North-Insular-Astiga: ara /aɾa/ < Derived from Proto-Insular-Astiga: ara /aɾa/ < Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
noida,buy,nɔida,verb,Derived from Old Sowa: nonda /nɔnda/ < Derived from Proto-North-Insular-Astiga: nonda /nɔnda/ < Derived from Proto-Insular-Astiga: nunda /nʊnda/ < Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
hae,deceive,haɛ,verb,Derived from Old Sowa: paya /paja/ < Derived from Proto-North-Insular-Astiga: ṃaya /m̥aja/ < Derived from Proto-Insular-Astiga: mhaða /mhaða/ < Derived from Proto-North-Astiga: msatan /msatan/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
arowa,kick,aɾɔwa,verb,Derived from Old Sowa: arowa /aɾɔwa/ < Derived from Proto-North-Insular-Astiga: aráwa /aɾaːwa/ < Derived from Proto-Insular-Astiga: arōla /aɾɔːɫa/ < Derived from Proto-North-Astiga: araulen /aɾaulɛn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
ōsa,hate,ɔːsa,verb,Derived from Old Sowa: awusa /awusa/ < Derived from Proto-North-Insular-Astiga: awsa /awsa/ < Derived from Proto-Insular-Astiga: alsa /aɫsa/ < Derived from Proto-North-Astiga: elśen /ɛlɕɛn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
gyagan,listen,gʲagan,verb,Derived from Old Sowa: gyagan /gʲagan/ < Derived from Proto-North-Insular-Astiga: gragana /gɾagana/ < Derived from Proto-Insular-Astiga: gragana /gɾagana/ < Derived from Proto-North-Astiga: graganen /gɾaganɛn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
imura,pay,imɯɾa,verb,Derived from Old Sowa: imura /imuɾa/ < Derived from Proto-North-Insular-Astiga: ímra /iːmɾa/ < Derived from Proto-Insular-Astiga: hēmra /hɛːmɾa/ < Derived from Proto-North-Astiga: seimran /sɛimɾan/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
to,choose,tɔ,verb,Derived from Old Sowa: to /tɔ/ < Derived from Proto-North-Insular-Astiga: tá /taː/ < Derived from Proto-Insular-Astiga: tōha /tɔːha/ < Derived from Proto-North-Astiga: tausen /tausɛn/ < Derived from Proto-Astiga: taisen /taisen/,,,
ozōru,ride,ɔzɔːɾɯ,verb,Derived from Old Sowa: ozowuru /ɔzɔwuɾu/ < Derived from Proto-North-Insular-Astiga: ozáwró /ɔzaːwɾɔː/ < Derived from Proto-Insular-Astiga: uzōlrā /ʊzɔːɫɾaː/ < Derived from Proto-North-Astiga: uġaulraen /uʑaulɾaɛn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
