Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
nanēr,forehead,nɑnɛːɾ,noun,Derived from Old Metriune: nanīr /nɑniːɾ/ < Derived from Classical Esti: nonēr /nɔneːɾ/ < Derived from Proto-Astiga: nunēr /nuneːɾ/,,,
novegze,elbow,nɔwɛgzɛ,noun,Derived from Old Metriune: nobegze /nɔbɛgzɛ/ < Derived from Classical Esti: nâbigsə /nɑbɪgsə/ < Derived from Proto-Astiga: nogʷedʷś /nogʷedʷs̩/,,,
pekene,chin,pɛkɛnɛ,noun,Derived from Old Metriune: pekene /pɛkɛnɛ/ < Derived from Classical Esti: pikəna /pɪkənæ/ < Derived from Proto-Astiga: pekina /pekina/,,,
oksȯȯ,lip,ɔksɔ̃ː,noun,Derived from Old Metriune: oksūm /ɔksuːm/ < Derived from Classical Esti: âksūm /ɑksuːm/ < Derived from Proto-Astiga: oksūm /oksuːm/,,,
pāseg,penis,pɑːsɛɡ,noun,Derived from Old Metriune: pāse' /paːsɛʔ/ < Derived from Classical Esti: pāsat /paːsæt/ < Derived from Proto-Astiga: pāsat /paːsat/,,,
elamō,vagina,ɛlɑmɔː,noun,Derived from Old Metriune: elamū /ɛlɑmuː/ < Derived from Classical Esti: ilomū /ɪlɔmuː/ < Derived from Proto-Astiga: elumū /elumuː/,,,
epes,butt,ɛpɛs,noun,Derived from Old Metriune: epes /ɛpɛs/ < Derived from Classical Esti: əpas /əpæs/ < Derived from Proto-Astiga: ipas /ipas/,,,
ētemegre,game,ɛːtɛmɛɡɾɛ,noun,Derived from Old Metriune: ītemegure /iːtɛmɛɡʷɾɛ/ < Derived from Classical Esti: ētamivrə /eːtæmɪwɾə/ < Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
bnego,wind,bnɛgɔ,noun,Derived from Old Metriune: bnego /bnɛgɔ/ < Derived from Classical Esti: mnəgâ /mnəgɑ/ < Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
psekēr,sight,psɛkɛːɾ,noun,Derived from Old Metriune: psekīr /psɛkiːɾ/ < Derived from Classical Esti: psəkēr /psəkeːɾ/ < Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
netōs,water,nɛtɔːs,noun,Derived from Old Metriune: netūs /nɛtuːs/ < Derived from Classical Esti: natōs /nætoːs/ < Derived from Proto-Astiga: natōs /natoːs/,,,
kregos,fire,kɾɛɡɔs,noun,Derived from Old Metriune: kreguos /kɾɛɡʷɔs/ < Derived from Classical Esti: krəvâs /kɾəwɑs/ < Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
metriō,earth,mɛtɾjɔː,noun,Derived from Old Metriune: metriū /mɛtɾjuː/ < Derived from Classical Esti: micrjō /mɪcɾjoː/ < Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
etrāgēgze,school,ɛtɾɑːɡɛːgzɛ,noun,Derived from Old Metriune: etrāguēgze /ɛtɾaːɡʷeːgzɛ/ < Derived from Classical Esti: atrāvīgsə /ætɾaːwiːgsə/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
iōgēnōs,student,jɔːɡɛːnɔːs,noun,Derived from Old Metriune: iūguīnūs /juːɡʷiːnuːs/ < Derived from Classical Esti: jōvēnūs /joːweːnuːs/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
tȧȧte,language,tɑ̃ːtɛ,noun,Derived from Old Metriune: tānte /taːntɛ/ < Derived from Classical Esti: cāttə /caːtːə/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
sėėra,tongue,sɛ̃ːɾɑ,noun,Derived from Old Metriune: sīnra /siːnɾɑ/ < Derived from Classical Esti: sēnro /seːnɾɔ/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
okiōtre,plains,ɔkjɔːtɾɛ,noun,Derived from Old Metriune: okiūtre /ɔkjuːtɾɛ/ < Derived from Classical Esti: âkjōtrə /ɑkjoːtɾə/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
tōbzē,mountain,tɔːbzɛː,noun,Derived from Old Metriune: tūbzē /tuːbzeː/ < Derived from Classical Esti: cōmsī /coːmsiː/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
eriėė,hair,ɛɾjɛ̃ː,noun,Derived from Old Metriune: eriīm /ɛɾjiːm/ < Derived from Classical Esti: arjēm /æɾjeːm/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
āros,friend,ɑːɾɔs,noun,Derived from Old Metriune: āros /aːɾɔs/ < Derived from Classical Esti: ārâs /aːɾɑs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
loie,way,lɔjɛ,noun,Derived from Old Metriune: loie /lɔjɛ/ < Derived from Classical Esti: lâji /lɑjɪ/ < Derived from Proto-Astiga: loje /loje/,,,
akābre,semen,ɑkɑːbɾɛ,noun,Derived from Old Metriune: akābre /ɑkaːbɾɛ/ < Derived from Classical Esti: okābrə /ɔkaːbɾə/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
etōtlerāgė,pedophile,ɛtɔːtlɛɾɑːgɛ̃,noun,Derived from Old Metriune: etūtlerāgem /ɛtuːtlɛɾaːgɛm/ < Derived from Classical Esti: itūclərāgam /ɪtuːcləɾaːgæm/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
togė,follower,tɔgɛ̃,noun,Derived from Old Metriune: togem /tɔgɛm/ < Derived from Classical Esti: câgam /cɑgæm/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
bzetȧ,thing,bzɛtɑ̃,noun,Derived from Old Metriune: bzetan /bzɛtɑn/ < Derived from Classical Esti: bsəcon /bsəcɔn/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
riōgōt,card,ɾjɔːɡɔːt,noun,Derived from Old Metriune: riūguūt /ɾjuːɡʷuːt/ < Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
elpe,baby,ɛlpɛ,noun,Derived from Old Metriune: elpe /ɛlpɛ/ < Derived from Classical Esti: alpa /ælpæ/ < Derived from Proto-Astiga: alpa /alpa/,,,
erape,song,ɛɾɑpɛ,noun,Derived from Old Metriune: erape /ɛɾɑpɛ/ < Derived from Classical Esti: əropa /əɾɔpæ/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nōge,savanna,nɔːgɛ,noun,Derived from Old Metriune: nūge /nuːgɛ/ < Derived from Classical Esti: nōgi /noːgɪ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
riōgōt,card,ɾjɔːɡɔːt,noun,Derived from Old Metriune: riūguūt /ɾjuːɡʷuːt/ < Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tāgele,loan,tɑːɡɛlɛ,noun,Derived from Old Metriune: tāguele /taːɡʷɛlɛ/ < Derived from Classical Esti: tāvala /taːwælæ/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
sēbros,payment,sɛːbɾɔs,noun,Derived from Old Metriune: sībros /siːbɾɔs/ < Derived from Classical Esti: sēmrâs /seːmɾɑs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
ēlog,day,ɛːlɔɡ,noun,Derived from Old Metriune: ēlo' /eːlɔʔ/ < Derived from Classical Esti: īlâk /iːlɑk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
amōs,night,ɑmɔːs,noun,Derived from Old Metriune: amūs /ɑmuːs/ < Derived from Classical Esti: omūs /ɔmuːs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
egnema,pedal,ɛɡnɛmɑ,noun,Derived from Old Metriune: egnema /ɛɡnɛmɑ/ < Derived from Classical Esti: ənnəmo /ənnəmɔ/ < Derived from Proto-Astiga: innimu /innimu/,,,
gėėres,city,ɡɛ̃ːɾɛs,noun,Derived from Old Metriune: guēnres /ɡʷeːnɾɛs/ < Derived from Classical Esti: vīnrəs /wiːnɾəs/ < Derived from Proto-Astiga: vīnŕs /ʋiːnɾ̩s/,,,
otė,travel,ɔtɛ̃,noun,Derived from Old Metriune: oten /ɔtɛn/ < Derived from Classical Esti: âcən /ɑcən/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ge,I,gɛ,pronoun,Derived from Old Metriune: ge /gɛ/ < Derived from Classical Esti: gə /gə/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
bnete,you.s,bnɛtɛ,pronoun,Derived from Old Metriune: bnete /bnɛtɛ/ < Derived from Classical Esti: mnəti /mnətɪ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
ȧȧge,it,ɑ̃ːɡɛ,pronoun,Derived from Old Metriune: āngue /aːnɡʷɛ/ < Derived from Classical Esti: ārvə /aːɾwə/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kog,we,kɔg,pronoun,Derived from Old Metriune: kog /kɔg/ < Derived from Classical Esti: kâg /kɑg/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
serō,you.p,sɛɾɔː,pronoun,Derived from Old Metriune: serū /sɛɾuː/ < Derived from Classical Esti: sirō /sɪɾoː/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ėt,they,ɛ̃t,pronoun,Derived from Old Metriune: ent /ɛnt/ < Derived from Classical Esti: ənc /ənc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
rēgė,go,ɾɛːɡɛ̃,verb,Derived from Old Metriune: rīguen /ɾiːɡʷɛn/ < Derived from Classical Esti: rēvin /ɾeːwɪn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nōmė,speak,nɔːmɛ̃,verb,Derived from Old Metriune: nūmen /nuːmɛn/ < Derived from Classical Esti: nōmin /noːmɪn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ekė,do,ɛkɛ̃,verb,Derived from Old Metriune: eken /ɛkɛn/ < Derived from Classical Esti: akin /ækɪn/ < Derived from Proto-Astiga: aken /aken/,,,
tāmȧ,help,tɑːmɑ̃,verb,Derived from Old Metriune: tāman /taːmɑn/ < Derived from Classical Esti: tāmon /taːmɔn/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pestė,see,pɛstɛ̃,verb,Derived from Old Metriune: pesten /pɛstɛn/ < Derived from Classical Esti: pastin /pæstɪn/ < Derived from Proto-Astiga: pasten /pasten/,,,
sōvė,like,sɔːwɛ̃,verb,Derived from Old Metriune: sūben /suːbɛn/ < Derived from Classical Esti: sūbin /suːbɪn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
mė,be,mɛ̃,verb,Derived from Old Metriune: men /mɛn/ < Derived from Classical Esti: man /mæn/ < Derived from Proto-Astiga: man /man/,,,
sė,NEG,sɛ̃,particle,Derived from Old Metriune: sen /sɛn/ < Derived from Classical Esti: sən /sən/ < Derived from Proto-Astiga: sin /sin/,,,
tamė,want,tɑmɛ̃,verb,Derived from Old Metriune: tamen /tɑmɛn/ < Derived from Classical Esti: tomin /tɔmɪn/ < Derived from Proto-Astiga: tumen /tumen/,,,
iōnegė,lick,jɔːnɛgɛ̃,verb,Derived from Old Metriune: iūnegen /juːnɛgɛn/ < Derived from Classical Esti: jūnagin /juːnægɪn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
gevė,give,ɡɛwɛ̃,verb,Derived from Old Metriune: gueben /ɡʷɛbɛn/ < Derived from Classical Esti: vabin /wæbɪn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
etrogė,fill,ɛtɾɔɡɛ̃,verb,Derived from Old Metriune: etroguen /ɛtɾɔɡʷɛn/ < Derived from Classical Esti: atrâvin /ætɾɑwɪn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
tlerāsė,love,tlɛɾɑːsɛ̃,verb,Derived from Old Metriune: tlerāsen /tlɛɾaːsɛn/ < Derived from Classical Esti: clərāsin /cləɾaːsɪn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
retėė,more,ɾɛtɛ̃ː,adjective,Derived from Old Metriune: retīm /ɾɛtiːm/ < Derived from Classical Esti: rətēm /ɾəteːm/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
topė,follow,tɔpɛ̃,verb,Derived from Old Metriune: topen /tɔpɛn/ < Derived from Classical Esti: câpin /cɑpɪn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
gerė,have,ɡɛɾɛ̃,verb,Derived from Old Metriune: gueren /ɡʷɛɾɛn/ < Derived from Classical Esti: virin /wɪɾɪn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nangė,buy,nɑngɛ̃,verb,Derived from Old Metriune: nangen /nɑngɛn/ < Derived from Classical Esti: nongin /nɔngɪn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
bzetė,deceive,bzɛtɛ̃,verb,Derived from Old Metriune: bzeten /bzɛtɛn/ < Derived from Classical Esti: msətan /msətæn/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
erōlė,kick,ɛɾɔːlɛ̃,verb,Derived from Old Metriune: erūlen /ɛɾuːlɛn/ < Derived from Classical Esti: arōlin /æɾoːlɪn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
eltė,hate,ɛltɛ̃,verb,Derived from Old Metriune: elten /ɛltɛn/ < Derived from Classical Esti: ilcin /ɪlcɪn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
brevenė,listen,bɾɛwɛnɛ̃,verb,Derived from Old Metriune: brebenen /bɾɛbɛnɛn/ < Derived from Classical Esti: brəbanin /bɾəbænɪn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
sēbrė,pay,sɛːbɾɛ̃,verb,Derived from Old Metriune: sībren /siːbɾɛn/ < Derived from Classical Esti: sēmran /seːmɾæn/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tāsė,choose,tɑːsɛ̃,verb,Derived from Old Metriune: tāsen /taːsɛn/ < Derived from Classical Esti: tāsin /taːsɪn/ < Derived from Proto-Astiga: taisen /taisen/,,,
aiālreė,ride,ɑjɑːlɾɛɛ̃,verb,Derived from Old Metriune: aiālreen /ɑjaːlɾɛɛn/ < Derived from Classical Esti: ojālrəin /ɔjaːlɾəɪn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
elōmė,know,ɛlɔːmɛ̃,verb,Derived from Old Metriune: elūmen /ɛluːmɛn/ < Derived from Classical Esti: ilōmin /ɪloːmɪn/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
mārse,world,mɑːɾsɛ,noun,Derived from Old Metriune: mārse /maːɾsɛ/ < Derived from Classical Esti: mārsə /maːɾsə/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
