Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
núnús,hand,nuːnuːs̠,noun,Derived from Old North Milavirú: núnús /nuːnuːs̠/ < Derived from Ancient Milavirú: núnús /nuːnuːs̠/ < Derived from Proto-South-Insular-Astiga: núnús /nuːnuːs/ < Derived from Proto-Insular-Astiga: nōnōs /nɔːnɔːs/ < Derived from Proto-North-Astiga: naunauś /naunauɕ/ < Derived from Proto-Astiga: nāvnākʲ /naːʋnaːkʲ/,,,
ana,foot,ana,noun,Derived from Old North Milavirú: ana /ana/ < Derived from Ancient Milavirú: ana /änä/ < Derived from Proto-South-Insular-Astiga: ana /ana/ < Derived from Proto-Insular-Astiga: ene /ɛnɛ/ < Derived from Proto-North-Astiga: ėnʲė /enʲe/ < Derived from Proto-Astiga: inni /inni/,,,
kenao,leg,kɛnaɔ,noun,Derived from Old North Milavirú: kinao /kɪnaɒ/ < Derived from Ancient Milavirú: kinao /kɪnäɒ/ < Derived from Proto-South-Insular-Astiga: ka̱nao /kənaɔ/ < Derived from Proto-Insular-Astiga: knala /knaɫa/ < Derived from Proto-North-Astiga: knalas /knalas/ < Derived from Proto-Astiga: kńlas /kn̩las/,,,
sai,arm,s̠ai,noun,Derived from Old North Milavirú: sahi /s̠aɦɪ/ < Derived from Ancient Milavirú: saxi /s̠äʔɪ/ < Derived from Proto-South-Insular-Astiga: saha̱ /sahə/ < Derived from Proto-Insular-Astiga: saða /saða/ < Derived from Proto-North-Astiga: śete /ɕɛtɛ/ < Derived from Proto-Astiga: kʲete /kʲete/,,,
haó,eye,haɔː,noun,Derived from Old North Milavirú: fahá /faɦaː/ < Derived from Ancient Milavirú: faxá /fäʔaː/ < Derived from Proto-South-Insular-Astiga: fahá /fahaː/ < Derived from Proto-Insular-Astiga: phaðėa /phaðea/ < Derived from Proto-North-Astiga: psatie /psatiɛ/ < Derived from Proto-Astiga: pśtī /ps̩tiː/,,,
meras,ear,mɛɾas̠,noun,Derived from Old North Milavirú: miras /mɪɾas̠/ < Derived from Ancient Milavirú: miras /mɪɾäs̠/ < Derived from Proto-South-Insular-Astiga: ma̱ras /məɾas/ < Derived from Proto-Insular-Astiga: mrasa /mɾasa/ < Derived from Proto-North-Astiga: mraśa /mɾaɕa/ < Derived from Proto-Astiga: mŕkʲa /mɾ̩kʲa/,,,
soki,mouth,s̠ɔki,noun,Derived from Old North Milavirú: sonti /s̠ɒntɪ/ < Derived from Ancient Milavirú: sonti /s̠ɒntɪ/ < Derived from Proto-South-Insular-Astiga: sonta̱ /sɔntə/ < Derived from Proto-Insular-Astiga: sund /sʊnd/ < Derived from Proto-North-Astiga: śund /ɕund/ < Derived from Proto-Astiga: kʲundʷ /kʲundʷ/,,,
tárí,nose,taːɾiː,noun,Derived from Old North Milavirú: tárí /taːɾiː/ < Derived from Ancient Milavirú: tárí /taːɾiː/ < Derived from Proto-South-Insular-Astiga: tárí /taːɾiː/ < Derived from Proto-Insular-Astiga: toarē /tɔaɾɛː/ < Derived from Proto-North-Astiga: toerei /tɔɛɾɛi/ < Derived from Proto-Astiga: toverē /toʋeɾeː/,,,
asoro,cheek,as̠ɔɾɔ,noun,Derived from Old North Milavirú: asoro /as̠ɒɾɒ/ < Derived from Ancient Milavirú: asoro /äs̠ɒɾɒ/ < Derived from Proto-South-Insular-Astiga: hasoro /hasɔɾɔ/ < Derived from Proto-Insular-Astiga: hasoru /hasɔɾʊ/ < Derived from Proto-North-Astiga: saśoru /saɕɔɾu/ < Derived from Proto-Astiga: śkʲoru /s̩kʲoɾu/,,,
noñíri,forehead,nɔɲiːɾi,noun,Derived from Old North Milavirú: noníri /nɒnʲiːɾɪ/ < Derived from Ancient Milavirú: noníri /nɒniːɾɪ/ < Derived from Proto-South-Insular-Astiga: noníra̱ /nɔniːɾə/ < Derived from Proto-Insular-Astiga: nunēr /nʊnɛːɾ/ < Derived from Proto-North-Astiga: nuneir /nunɛiɾ/ < Derived from Proto-Astiga: nunēr /nuneːɾ/,,,
nokas,elbow,nɔkas̠,noun,Derived from Old North Milavirú: nokas /nɒkas̠/ < Derived from Ancient Milavirú: nokas /nɒkäs̠/ < Derived from Proto-South-Insular-Astiga: nokas /nɔkas/ < Derived from Proto-Insular-Astiga: nogadha /nɔgadha/ < Derived from Proto-North-Astiga: nogedsa /nɔgɛdsa/ < Derived from Proto-Astiga: nogʷedʷś /nogʷedʷs̩/,,,
pazan,chin,pasan,noun,Derived from Old North Milavirú: pazan /pasan/ < Derived from Ancient Milavirú: payan /päʝän/ < Derived from Proto-South-Insular-Astiga: payan /pajan/ < Derived from Proto-Insular-Astiga: paɣena /paɣɛna/ < Derived from Proto-North-Astiga: pekėna /pɛkena/ < Derived from Proto-Astiga: pekina /pekina/,,,
ozí,lip,ɔsiː,noun,Derived from Old North Milavirú: ozí /ɒsiː/ < Derived from Ancient Milavirú: ozí /ɒsiː/ < Derived from Proto-South-Insular-Astiga: oxí /ɔʃiː/ < Derived from Proto-Insular-Astiga: okhē /ɔkhɛː/ < Derived from Proto-North-Astiga: oksuen /ɔksuɛn/ < Derived from Proto-Astiga: oksūm /oksuːm/,,,
púati,penis,puːati,noun,Derived from Old North Milavirú: púhati /puːɦatɪ/ < Derived from Ancient Milavirú: púxati /puːʔätɪ/ < Derived from Proto-South-Insular-Astiga: púhata̱ /puːhatə/ < Derived from Proto-Insular-Astiga: pōhat /pɔːhat/ < Derived from Proto-North-Astiga: pausat /pausat/ < Derived from Proto-Astiga: pāsat /paːsat/,,,
aromí,vagina,aɾɔmiː,noun,Derived from Old North Milavirú: alomí /alɒmiː/ < Derived from Ancient Milavirú: alomí /älɒmiː/ < Derived from Proto-South-Insular-Astiga: alomí /alɔmiː/ < Derived from Proto-Insular-Astiga: alumē /aɫʊmɛː/ < Derived from Proto-North-Astiga: elumue /ɛlumuɛ/ < Derived from Proto-Astiga: elumū /elumuː/,,,
avi,butt,aʋi,noun,Derived from Old North Milavirú: avi /aʋɪ/ < Derived from Ancient Milavirú: avi /äʋɪ/ < Derived from Proto-South-Insular-Astiga: awa̱ /awə/ < Derived from Proto-Insular-Astiga: eβa /ɛβa/ < Derived from Proto-North-Astiga: ėpas /epas/ < Derived from Proto-Astiga: ipas /ipas/,,,
íamari,game,iːamaɾi,noun,Derived from Old North Milavirú: íhamari /iːɦamaɾɪ/ < Derived from Ancient Milavirú: íxamari /iːʔämäɾɪ/ < Derived from Proto-South-Insular-Astiga: íhamara̱ /iːhamaɾə/ < Derived from Proto-Insular-Astiga: ēðamara /ɛːðamaɾa/ < Derived from Proto-North-Astiga: eitamera /ɛitamɛɾa/ < Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
nato,wind,natɔ,noun,Derived from Old North Milavirú: nato /natɒ/ < Derived from Ancient Milavirú: nato /nätɒ/ < Derived from Proto-South-Insular-Astiga: nato /natɔ/ < Derived from Proto-Insular-Astiga: nado /nadɔ/ < Derived from Proto-North-Astiga: nado /nadɔ/ < Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
hazíri,sight,hasiːɾi,noun,Derived from Old North Milavirú: fazíri /fasiːɾɪ/ < Derived from Ancient Milavirú: fayíri /fäʝiːɾɪ/ < Derived from Proto-South-Insular-Astiga: fayíra̱ /fajiːɾə/ < Derived from Proto-Insular-Astiga: phaɣēr /phaɣɛːɾ/ < Derived from Proto-North-Astiga: psakeir /psakɛiɾ/ < Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
naú,water,nauː,noun,Derived from Old North Milavirú: nahú /naɦuː/ < Derived from Ancient Milavirú: naxú /näʔuː/ < Derived from Proto-South-Insular-Astiga: nahú /nahuː/ < Derived from Proto-Insular-Astiga: naðō /naðɔː/ < Derived from Proto-North-Astiga: nataus /nataus/ < Derived from Proto-Astiga: natōs /natoːs/,,,
keró,fire,kɛɾɔː,noun,Derived from Old North Milavirú: kiró /kɪɾoː/ < Derived from Ancient Milavirú: kiró /kɪɾoː/ < Derived from Proto-South-Insular-Astiga: ka̱ró /kəɾɔː/ < Derived from Proto-Insular-Astiga: krao /kɾaɔ/ < Derived from Proto-North-Astiga: kraos /kɾaɔs/ < Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
mastú,earth,mas̠tuː,noun,Derived from Old North Milavirú: mastú /mas̠tuː/ < Derived from Ancient Milavirú: mastú /mäs̠tuː/ < Derived from Proto-South-Insular-Astiga: masrú /masɾuː/ < Derived from Proto-Insular-Astiga: masrō /masɾɔː/ < Derived from Proto-North-Astiga: meśrau /mɛɕɾau/ < Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
airús,school,aïɾuːs̠,noun,Derived from Old North Milavirú: ahirús /aɦɪɾuːs̠/ < Derived from Ancient Milavirú: axirús /äʔɪɾuːs̠/ < Derived from Proto-South-Insular-Astiga: aha̱rús /ahəɾuːs/ < Derived from Proto-Insular-Astiga: aðrōėadha /aðɾɔːeadha/ < Derived from Proto-North-Astiga: atrauiedsa /atɾauiɛdsa/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
úíñí,student,uːiːɲiː,noun,Derived from Old North Milavirú: úíní /uːiːnʲiː/ < Derived from Ancient Milavirú: úíní /uːiːniː/ < Derived from Proto-South-Insular-Astiga: úíní /uːiːniː/ < Derived from Proto-Insular-Astiga: ōēnē /ɔːɛːnɛː/ < Derived from Proto-North-Astiga: aueinues /auɛinuɛs/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
súra,language,s̠uːɾa,noun,Derived from Old North Milavirú: súla /s̠uːla/ < Derived from Ancient Milavirú: súla /s̠uːlä/ < Derived from Proto-South-Insular-Astiga: súla /suːla/ < Derived from Proto-Insular-Astiga: sōle /sɔːɫɛ/ < Derived from Proto-North-Astiga: caulė /caule/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
íko,tongue,iːkɔ,noun,Derived from Old North Milavirú: ínto /iːntɒ/ < Derived from Ancient Milavirú: ínto /iːntɒ/ < Derived from Proto-South-Insular-Astiga: hínto /hiːntɔ/ < Derived from Proto-Insular-Astiga: hēnru /hɛːnɾʊ/ < Derived from Proto-North-Astiga: seinru /sɛinɾu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
ozúteri,plains,ɔsuːtɛɾi,noun,Derived from Old North Milavirú: ozútiri /ɒsuːtɪɾɪ/ < Derived from Ancient Milavirú: oyútiri /ɒʝuːtɪɾɪ/ < Derived from Proto-South-Insular-Astiga: oyúta̱ra̱ /ɔjuːtəɾə/ < Derived from Proto-Insular-Astiga: oɣōtra /ɔɣɔːtɾa/ < Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
súhá,mountain,s̠uːhaː,noun,Derived from Old North Milavirú: súfá /s̠uːfaː/ < Derived from Ancient Milavirú: súfá /s̠uːfaː/ < Derived from Proto-South-Insular-Astiga: súfá /suːfaː/ < Derived from Proto-Insular-Astiga: sōmhėa /sɔːmhea/ < Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
aresí,hair,aɾɛs̠iː,noun,Derived from Old North Milavirú: arisí /aɾɪs̠iː/ < Derived from Ancient Milavirú: arisí /äɾɪs̠iː/ < Derived from Proto-South-Insular-Astiga: ara̱sí /aɾəsiː/ < Derived from Proto-Insular-Astiga: arzē /aɾzɛː/ < Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
óro,friend,ɔːɾɔ,noun,Derived from Old North Milavirú: óro /oːɾɒ/ < Derived from Ancient Milavirú: óro /oːɾɒ/ < Derived from Proto-South-Insular-Astiga: óro /ɔːɾɔ/ < Derived from Proto-Insular-Astiga: euro /ɛʊɾɔ/ < Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
rosi,way,ɾɔs̠i,noun,Derived from Old North Milavirú: losi /lɒs̠ɪ/ < Derived from Ancient Milavirú: losi /lɒs̠ɪ/ < Derived from Proto-South-Insular-Astiga: losa̱ /lɔsə/ < Derived from Proto-Insular-Astiga: loza /ɫɔza/ < Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
okúkeri,semen,ɔkuːkɛɾi,noun,Derived from Old North Milavirú: okúkiri /ɒkuːkɪɾɪ/ < Derived from Ancient Milavirú: okúkiri /ɒkuːkɪɾɪ/ < Derived from Proto-South-Insular-Astiga: okúka̱ra̱ /ɔkuːkəɾə/ < Derived from Proto-Insular-Astiga: ukōgra /ʊkɔːgɾa/ < Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
aízarúti,pedophile,aiːsaɾuːti,noun,Derived from Old North Milavirú: ahízarúti /aɦiːsaɾuːtɪ/ < Derived from Ancient Milavirú: axízarúti /äʔiːsäɾuːtɪ/ < Derived from Proto-South-Insular-Astiga: ahíxarúta̱ /ahiːʃaɾuːtə/ < Derived from Proto-Insular-Astiga: aðēslarōda /aðɛːsɫaɾɔːda/ < Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
soti,follower,s̠ɔti,noun,Derived from Old North Milavirú: soti /s̠ɒtɪ/ < Derived from Ancient Milavirú: soti /s̠ɒtɪ/ < Derived from Proto-South-Insular-Astiga: sota̱ /sɔtə/ < Derived from Proto-Insular-Astiga: soda /sɔda/ < Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
zaso,thing,sas̠ɔ,noun,Derived from Old North Milavirú: zaso /sas̠ɒ/ < Derived from Ancient Milavirú: zaso /säs̠ɒ/ < Derived from Proto-South-Insular-Astiga: xaso /ʃasɔ/ < Derived from Proto-Insular-Astiga: ghasu /ghasʊ/ < Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
rús,card,ɾuːs̠,noun,Derived from Old North Milavirú: rús /ɾuːs̠/ < Derived from Ancient Milavirú: rús /ɾuːs̠/ < Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
ao,baby,aɔ,noun,Derived from Old North Milavirú: aha /aɦa/ < Derived from Ancient Milavirú: axa /äʔä/ < Derived from Proto-South-Insular-Astiga: haha /haha/ < Derived from Proto-Insular-Astiga: haðe /haðɛ/ < Derived from Proto-North-Astiga: satė /sate/ < Derived from Proto-Astiga: śti /s̩ti/,,,
aropi,song,aɾɔpi,noun,Derived from Old North Milavirú: aropi /aɾɒpɪ/ < Derived from Ancient Milavirú: aropi /äɾɒpɪ/ < Derived from Proto-South-Insular-Astiga: aropa̱ /aɾɔpə/ < Derived from Proto-Insular-Astiga: erupa /ɛɾʊpa/ < Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
núti,savanna,nuːti,noun,Derived from Old North Milavirú: núti /nuːtɪ/ < Derived from Ancient Milavirú: núti /nuːtɪ/ < Derived from Proto-South-Insular-Astiga: núta̱ /nuːtə/ < Derived from Proto-Insular-Astiga: nōda /nɔːda/ < Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
rús,card,ɾuːs̠,noun,Derived from Old North Milavirú: rús /ɾuːs̠/ < Derived from Ancient Milavirú: rús /ɾuːs̠/ < Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
túo,loan,tuːɔ,noun,Derived from Old North Milavirú: túo /tuːɒ/ < Derived from Ancient Milavirú: túo /tuːɒ/ < Derived from Proto-South-Insular-Astiga: túo /tuːɔ/ < Derived from Proto-Insular-Astiga: tōala /tɔːaɫa/ < Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
ímero,payment,iːmɛɾɔ,noun,Derived from Old North Milavirú: ímiro /iːmɪɾɒ/ < Derived from Ancient Milavirú: ímiro /iːmɪɾɒ/ < Derived from Proto-South-Insular-Astiga: híma̱ro /hiːməɾɔ/ < Derived from Proto-Insular-Astiga: hēmro /hɛːmɾɔ/ < Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
ároki,day,aːɾɔki,noun,Derived from Old North Milavirú: áloki /aːlɒkɪ/ < Derived from Ancient Milavirú: áloki /aːlɒkɪ/ < Derived from Proto-South-Insular-Astiga: áloka̱ /aːlɔkə/ < Derived from Proto-Insular-Astiga: ėalok /eaɫɔk/ < Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
omí,night,ɔmiː,noun,Derived from Old North Milavirú: omí /ɒmiː/ < Derived from Ancient Milavirú: omí /ɒmiː/ < Derived from Proto-South-Insular-Astiga: omí /ɔmiː/ < Derived from Proto-Insular-Astiga: umē /ʊmɛː/ < Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
anamo,pedal,anamɔ,noun,Derived from Old North Milavirú: anamo /anamɒ/ < Derived from Ancient Milavirú: anamo /änämɒ/ < Derived from Proto-South-Insular-Astiga: anamo /anamɔ/ < Derived from Proto-Insular-Astiga: enemu /ɛnɛmʊ/ < Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
eú,city,ɛuː,noun,Derived from Old North Milavirú: eú /ɛuː/ < Derived from Ancient Milavirú: eú /ɛ̈uː/ < Derived from Proto-South-Insular-Astiga: heú /hɛuː/ < Derived from Proto-Insular-Astiga: hėō /heɔː/ < Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
osa,travel,ɔs̠a,noun,Derived from Old North Milavirú: osa /ɒs̠a/ < Derived from Ancient Milavirú: osa /ɒs̠ä/ < Derived from Proto-South-Insular-Astiga: osa /ɔsa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ta,I,ta,pronoun,Derived from Old North Milavirú: ta /ta/ < Derived from Ancient Milavirú: ta /tä/ < Derived from Proto-South-Insular-Astiga: ta /ta/ < Derived from Proto-Insular-Astiga: de /dɛ/ < Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
menai,you.s,mɛnai,pronoun,Derived from Old North Milavirú: minahi /mɪnaɦɪ/ < Derived from Ancient Milavirú: minaxi /mɪnäʔɪ/ < Derived from Proto-South-Insular-Astiga: ma̱naha̱ /mənahə/ < Derived from Proto-Insular-Astiga: mnaða /mnaða/ < Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
úra,it,uːɾa,pronoun,Derived from Old North Milavirú: úra /uːɾa/ < Derived from Ancient Milavirú: úra /uːɾä/ < Derived from Proto-South-Insular-Astiga: úra /uːɾa/ < Derived from Proto-Insular-Astiga: ōre /ɔːɾɛ/ < Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
koti,we,kɔti,pronoun,Derived from Old North Milavirú: koti /kɒtɪ/ < Derived from Ancient Milavirú: koti /kɒtɪ/ < Derived from Proto-South-Insular-Astiga: kota̱ /kɔtə/ < Derived from Proto-Insular-Astiga: kod /kɔd/ < Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
arú,you.p,aɾuː,pronoun,Derived from Old North Milavirú: arú /aɾuː/ < Derived from Ancient Milavirú: arú /äɾuː/ < Derived from Proto-South-Insular-Astiga: harú /haɾuː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
as,they,as̠,pronoun,Derived from Old North Milavirú: ans /ans̠/ < Derived from Ancient Milavirú: ans /äns̠/ < Derived from Proto-South-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ré,go,ɾeː,verb,Derived from Old North Milavirú: ré /ɾeː/ < Derived from Ancient Milavirú: ré /ɾeː/ < Derived from Proto-South-Insular-Astiga: ré /ɾɛː/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
númi,speak,nuːmi,verb,Derived from Old North Milavirú: númi /nuːmɪ/ < Derived from Ancient Milavirú: númi /nuːmɪ/ < Derived from Proto-South-Insular-Astiga: núma̱ /nuːmə/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ay,do,aj,verb,Derived from Old North Milavirú: ay /aj/ < Derived from Ancient Milavirú: ay /äj/ < Derived from Proto-South-Insular-Astiga: ay /aj/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
túmo,help,tuːmɔ,verb,Derived from Old North Milavirú: túmo /tuːmɒ/ < Derived from Ancient Milavirú: túmo /tuːmɒ/ < Derived from Proto-South-Insular-Astiga: túmo /tuːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pati,see,pati,verb,Derived from Old North Milavirú: pati /patɪ/ < Derived from Ancient Milavirú: pati /pätɪ/ < Derived from Proto-South-Insular-Astiga: pata̱ /patə/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
íki,like,iːki,verb,Derived from Old North Milavirú: íki /iːkɪ/ < Derived from Ancient Milavirú: íki /iːkɪ/ < Derived from Proto-South-Insular-Astiga: híka̱ /hiːkə/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
ma,be,ma,verb,Derived from Old North Milavirú: ma /ma/ < Derived from Ancient Milavirú: ma /mä/ < Derived from Proto-South-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
a,NEG,a,particle,Derived from Old North Milavirú: a /a/ < Derived from Ancient Milavirú: a /ä/ < Derived from Proto-South-Insular-Astiga: ha /ha/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
