Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
eru,song,ɛɾu,noun,Derived from Proto-West-Tekat: eru /ɛɾu/ < Derived from Proto-Tekat: erū /eɾuː/ < Derived from Proto-South-Astiga: eɾuho /eɾuho/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
niga,savanna,niga,noun,Derived from Proto-West-Tekat: niga /niga/ < Derived from Proto-Tekat: nīga /niːga/ < Derived from Proto-South-Astiga: niaga /niaga/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
ravik,card,ɾaʋik,noun,Derived from Proto-West-Tekat: ravik /ɾaʋik/ < Derived from Proto-Tekat: rawīk /ɾawiːk/ < Derived from Proto-South-Astiga: ɾawiak /ɾawiak/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
šivalъ,loan,ʃiʋalʊ,noun,Derived from Proto-West-Tekat: šivalъ /ʃiʋalʊ/ < Derived from Proto-Tekat: śȳwalo /ɕyːwalo/ < Derived from Proto-South-Astiga: siuwolo /siuwolo/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
širmas,payment,ʃiɾmas,noun,Derived from Proto-West-Tekat: širmas /ʃiɾmas/ < Derived from Proto-Tekat: śīrmas /ɕiːɾmas/ < Derived from Proto-South-Astiga: siaɾmas /siaɾmas/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
ěle,day,æːlɛ,noun,Derived from Proto-West-Tekat: ěle /ælɛ/ < Derived from Proto-Tekat: ēlai /eːlai/ < Derived from Proto-South-Astiga: ielaj /ielaj/ < Derived from Proto-Astiga: īlok /iːlok/,,,
ъmix,night,ʊmix,noun,Derived from Proto-West-Tekat: ъmix /ʊmix/ < Derived from Proto-Tekat: umȳś /umyːɕ/ < Derived from Proto-South-Astiga: umius /umius/ < Derived from Proto-Astiga: umūs /umuːs/,,,
ednemъ,pedal,ɛdnɛmʊ,noun,Derived from Proto-West-Tekat: ednemъ /ɛdnɛmʊ/ < Derived from Proto-Tekat: ednemu /ednemu/ < Derived from Proto-South-Astiga: ennemu /ennemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
šivi,city,ʃiʋi,noun,Derived from Proto-West-Tekat: šivi /ʃiʋi/ < Derived from Proto-Tekat: śīwī /ɕiːwiː/ < Derived from Proto-South-Astiga: siawiu /siawiu/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
atę,travel,atɛ̃ː,noun,Derived from Proto-West-Tekat: aten /atɛn/ < Derived from Proto-Tekat: aten /aten/ < Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
gь,I,gɨ,pronoun,Derived from Proto-West-Tekat: gь /gɨ/ < Derived from Proto-Tekat: ge /ge/ < Derived from Proto-South-Astiga: ge /ge/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
masna,you.s,masna,pronoun,Derived from Proto-West-Tekat: masna /masna/ < Derived from Proto-Tekat: masna /masna/ < Derived from Proto-South-Astiga: mansa /mansa/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
irь,it,iɾɨ,pronoun,Derived from Proto-West-Tekat: irь /iɾɨ/ < Derived from Proto-Tekat: ȳre /yːɾe/ < Derived from Proto-South-Astiga: iuɾwe /iuɾwe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
jag,we,jag,pronoun,Derived from Proto-West-Tekat: jag /jag/ < Derived from Proto-Tekat: jag /jag/ < Derived from Proto-South-Astiga: jag /jag/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
sari,you.p,saɾi,pronoun,Derived from Proto-West-Tekat: sari /saɾi/ < Derived from Proto-Tekat: sarī /saɾiː/ < Derived from Proto-South-Astiga: saɾia /saɾia/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ęk,they,ɛ̃ːk,pronoun,Derived from Proto-West-Tekat: enk /ɛnk/ < Derived from Proto-Tekat: enk /enk/ < Derived from Proto-South-Astiga: enk /enk/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
rivą,go,ɾiʋɑ̃ː,verb,Derived from Proto-West-Tekat: rivan /ɾiʋan/ < Derived from Proto-Tekat: rīwan /ɾiːwan/ < Derived from Proto-South-Astiga: ɾiawan /ɾiawan/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nimą,speak,nimɑ̃ː,verb,Derived from Proto-West-Tekat: niman /niman/ < Derived from Proto-Tekat: nīman /niːman/ < Derived from Proto-South-Astiga: niaman /niaman/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ają,do,ajɑ̃ː,verb,Derived from Proto-West-Tekat: ajan /ajan/ < Derived from Proto-Tekat: ojan /ojan/ < Derived from Proto-South-Astiga: ojan /ojan/ < Derived from Proto-Astiga: aken /aken/,,,
šimǫ,help,ʃimɔ̃ː,verb,Derived from Proto-West-Tekat: šimъn /ʃimʊn/ < Derived from Proto-Tekat: śȳmun /ɕyːmun/ < Derived from Proto-South-Astiga: siumun /siumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
ašą,see,aʃɑ̃ː,verb,Derived from Proto-West-Tekat: ašan /aʃan/ < Derived from Proto-Tekat: ośan /oɕan/ < Derived from Proto-South-Astiga: hossan /hossan/ < Derived from Proto-Astiga: pasten /pasten/,,,
šibą,like,ʃibɑ̃ː,verb,Derived from Proto-West-Tekat: šiban /ʃiban/ < Derived from Proto-Tekat: śȳban /ɕyːban/ < Derived from Proto-South-Astiga: siuban /siuban/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
mą,be,mɑ̃ː,verb,Derived from Proto-West-Tekat: man /man/ < Derived from Proto-Tekat: man /man/ < Derived from Proto-South-Astiga: mon /mon/ < Derived from Proto-Astiga: man /man/,,,
sę,NEG,sɛ̃ː,particle,Derived from Proto-West-Tekat: sen /sɛn/ < Derived from Proto-Tekat: sen /sen/ < Derived from Proto-South-Astiga: sen /sen/ < Derived from Proto-Astiga: sin /sin/,,,
šъmą,want,ʃʊmɑ̃ː,verb,Derived from Proto-West-Tekat: šъman /ʃʊman/ < Derived from Proto-Tekat: śuman /ɕuman/ < Derived from Proto-South-Astiga: suman /suman/ < Derived from Proto-Astiga: tumen /tumen/,,,
inagą,lick,inagɑ̃ː,verb,Derived from Proto-West-Tekat: inagan /inagan/ < Derived from Proto-Tekat: ȳnogan /yːnogan/ < Derived from Proto-South-Astiga: iunogan /iunogan/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
vabą,give,ʋabɑ̃ː,verb,Derived from Proto-West-Tekat: vaban /ʋaban/ < Derived from Proto-Tekat: waban /waban/ < Derived from Proto-South-Astiga: woban /woban/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
artavą,fill,aɾtaʋɑ̃ː,verb,Derived from Proto-West-Tekat: artavan /aɾtaʋan/ < Derived from Proto-Tekat: ortawan /oɾtawan/ < Derived from Proto-South-Astiga: oɾtawan /oɾtawan/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
taľišą,love,taʎiʃɑ̃ː,verb,Derived from Proto-West-Tekat: taľišan /talʲiʃan/ < Derived from Proto-Tekat: talrȳśan /talɾyːɕan/ < Derived from Proto-South-Astiga: taɾliusan /taɾliusan/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
aštę,more,aʃtɛ̃ː,adjective,Derived from Proto-West-Tekat: ašrim /aʃɾim/ < Derived from Proto-Tekat: aśrīm /aɕɾiːm/ < Derived from Proto-South-Astiga: aɾsiam /aɾsiam/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
tę,follow,tɛ̃ː,verb,Derived from Proto-West-Tekat: tin /tin/ < Derived from Proto-Tekat: tein /tein/ < Derived from Proto-South-Astiga: tahan /tahan/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
varą,have,ʋaɾɑ̃ː,verb,Derived from Proto-West-Tekat: varan /ʋaɾan/ < Derived from Proto-Tekat: waran /waɾan/ < Derived from Proto-South-Astiga: waɾan /waɾan/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nǫdą,buy,nɔ̃ːdɑ̃ː,verb,Derived from Proto-West-Tekat: nъndan /nʊndan/ < Derived from Proto-Tekat: nundan /nundan/ < Derived from Proto-South-Astiga: nundan /nundan/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
mašą,deceive,maʃɑ̃ː,verb,Derived from Proto-West-Tekat: mašan /maʃan/ < Derived from Proto-Tekat: maśan /maɕan/ < Derived from Proto-South-Astiga: masson /masson/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
arilą,kick,aɾilɑ̃ː,verb,Derived from Proto-West-Tekat: arilan /aɾilan/ < Derived from Proto-Tekat: orīlan /oɾiːlan/ < Derived from Proto-South-Astiga: oɾialan /oɾialan/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
altą,hate,altɑ̃ː,verb,Derived from Proto-West-Tekat: altan /altan/ < Derived from Proto-Tekat: altan /altan/ < Derived from Proto-South-Astiga: altan /altan/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
barbaną,listen,baɾbanɑ̃ː,verb,Derived from Proto-West-Tekat: barbanan /baɾbanan/ < Derived from Proto-Tekat: barbonan /baɾbonan/ < Derived from Proto-South-Astiga: baɾbonan /baɾbonan/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
širmą,pay,ʃiɾmɑ̃ː,verb,Derived from Proto-West-Tekat: širman /ʃiɾman/ < Derived from Proto-Tekat: śīrman /ɕiːɾman/ < Derived from Proto-South-Astiga: siaɾmon /siaɾmon/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
sesą,choose,sɛsɑ̃ː,verb,Derived from Proto-West-Tekat: sesan /sɛsan/ < Derived from Proto-Tekat: sesan /sesan/ < Derived from Proto-South-Astiga: sesan /sesan/ < Derived from Proto-Astiga: taisen /taisen/,,,
vilarą,ride,ʋilaɾɑ̃ː,verb,Derived from Proto-West-Tekat: vilaran /ʋilaɾan/ < Derived from Proto-Tekat: wīlaran /wiːlaɾan/ < Derived from Proto-South-Astiga: uiulaɾan /uiulaɾan/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
atę,travel,atɛ̃ː,verb,Derived from Proto-West-Tekat: aten /atɛn/ < Derived from Proto-Tekat: aten /aten/ < Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
alimą,know,alimɑ̃ː,verb,Derived from Proto-West-Tekat: aliman /aliman/ < Derived from Proto-Tekat: alīman /aliːman/ < Derived from Proto-South-Astiga: aliaman /aliaman/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
miras,world,miɾas,noun,Derived from Proto-West-Tekat: miras /miɾas/ < Derived from Proto-Tekat: mȳras /myːɾas/ < Derived from Proto-South-Astiga: miuɾas /miuɾas/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
jaštъbь,river,jaʃtʊbɨ,noun,Derived from Proto-West-Tekat: jašrъbь /jaʃɾʊbɨ/ < Derived from Proto-Tekat: jaśrube /jaɕɾube/ < Derived from Proto-South-Astiga: jaɾsube /jaɾsube/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
šъr,beside,ʃʊɾ,adjective,Derived from Proto-West-Tekat: šъr /ʃʊɾ/ < Derived from Proto-Tekat: śur /ɕuɾ/ < Derived from Proto-South-Astiga: suɾ /suɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
nid,village,nid,noun,Derived from Proto-West-Tekat: nid /nid/ < Derived from Proto-Tekat: nȳd /nyːd/ < Derived from Proto-South-Astiga: niud /niud/ < Derived from Proto-Astiga: nād /naːd/,,,
maljъ,new,maljʊ,adjective,Derived from Proto-West-Tekat: maljъ /maljʊ/ < Derived from Proto-Tekat: malju /malju/ < Derived from Proto-South-Astiga: malju /malju/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
agъ,island,agʊ,noun,Derived from Proto-West-Tekat: agъ /agʊ/ < Derived from Proto-Tekat: ogo /ogo/ < Derived from Proto-South-Astiga: hogo /hogo/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
anišes,horizon,aniʃɛs,noun,Derived from Proto-West-Tekat: anišes /aniʃɛs/ < Derived from Proto-Tekat: onȳśes /onyːɕes/ < Derived from Proto-South-Astiga: oniuses /oniuses/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
anasъr,toilet,anasʊɾ,noun,Derived from Proto-West-Tekat: anasar /anasaɾ/ < Derived from Proto-Tekat: anasar /anasaɾ/ < Derived from Proto-South-Astiga: anwosaɾ /anwosaɾ/ < Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
imes,break,imɛs,noun,Derived from Proto-West-Tekat: imes /imɛs/ < Derived from Proto-Tekat: īmes /iːmes/ < Derived from Proto-South-Astiga: iames /iames/ < Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
sarka,bottle,saɾka,noun,Derived from Proto-West-Tekat: sarka /saɾka/ < Derived from Proto-Tekat: sorka /soɾka/ < Derived from Proto-South-Astiga: soɾka /soɾka/ < Derived from Proto-Astiga: takre /takɾe/,,,
sebъ,ant,sɛbʊ,noun,Derived from Proto-West-Tekat: sebъ /sɛbʊ/ < Derived from Proto-Tekat: sebu /sebu/ < Derived from Proto-South-Astiga: sebu /sebu/ < Derived from Proto-Astiga: tigʷu /tigʷu/,,,
ikri,brick,ikɾi,noun,Derived from Proto-West-Tekat: ikni /ikni/ < Derived from Proto-Tekat: ȳknȳ /yːknyː/ < Derived from Proto-South-Astiga: iukniu /iukniu/ < Derived from Proto-Astiga: āknā /aːknaː/,,,
věkъr,basket,ʋæːkʊɾ,noun,Derived from Proto-West-Tekat: vajakar /ʋajakaɾ/ < Derived from Proto-Tekat: wajakar /wajakaɾ/ < Derived from Proto-South-Astiga: wajakaɾ /wajakaɾ/ < Derived from Proto-Astiga: vokotʲŕ /ʋokotʲɾ̩/,,,
ivę,eat,iʋɛ̃ː,verb,Derived from Proto-West-Tekat: ivin /iʋin/ < Derived from Proto-Tekat: īwīn /iːwiːn/ < Derived from Proto-South-Astiga: iawiun /iawiun/ < Derived from Proto-Astiga: ēvān /eːʋaːn/,,,
jardъ,place,jaɾdʊ,noun,Derived from Proto-West-Tekat: jardъ /jaɾdʊ/ < Derived from Proto-Tekat: jardu /jaɾdu/ < Derived from Proto-South-Astiga: jaɾdu /jaɾdu/ < Derived from Proto-Astiga: kŕdʷu /kɾ̩dʷu/,,,
ijardъ,restaurant,ijaɾdʊ,noun,Derived from Proto-West-Tekat: ijardъ /ijaɾdʊ/ < Derived from Proto-Tekat: ījardu /iːjaɾdu/ < Derived from Proto-South-Astiga: iajaɾdu /iajaɾdu/ < Derived from Proto-Astiga: ēkŕdʷu /eːkɾ̩dʷu/,,,
vasnъ,front,ʋasnʊ,noun,Derived from Proto-West-Tekat: vasnъ /ʋasnʊ/ < Derived from Proto-Tekat: wasnu /wasnu/ < Derived from Proto-South-Astiga: wansu /wansu/ < Derived from Proto-Astiga: vńsu /ʋn̩su/,,,
