Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
okiūtre,plains,ɔkjuːtɾɛ,noun,Derived from Classical Esti: âkjōtrə /ɑkjoːtɾə/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
tūbzē,mountain,tuːbzeː,noun,Derived from Classical Esti: cōmsī /coːmsiː/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
eriīm,hair,ɛɾjiːm,noun,Derived from Classical Esti: arjēm /æɾjeːm/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
āros,friend,aːɾɔs,noun,Derived from Classical Esti: ārâs /aːɾɑs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
loie,way,lɔjɛ,noun,Derived from Classical Esti: lâji /lɑjɪ/ < Derived from Proto-Astiga: loje /loje/,,,
akābre,semen,ɑkaːbɾɛ,noun,Derived from Classical Esti: okābrə /ɔkaːbɾə/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
etūtlerāgem,pedophile,ɛtuːtlɛɾaːgɛm,noun,Derived from Classical Esti: itūclərāgam /ɪtuːcləɾaːgæm/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
togem,follower,tɔgɛm,noun,Derived from Classical Esti: câgam /cɑgæm/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
bzetan,thing,bzɛtɑn,noun,Derived from Classical Esti: bsəcon /bsəcɔn/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
riūguūt,card,ɾjuːɡʷuːt,noun,Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
elpe,baby,ɛlpɛ,noun,Derived from Classical Esti: alpa /ælpæ/ < Derived from Proto-Astiga: alpa /alpa/,,,
erape,song,ɛɾɑpɛ,noun,Derived from Classical Esti: əropa /əɾɔpæ/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nūge,savanna,nuːgɛ,noun,Derived from Classical Esti: nōgi /noːgɪ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
riūguūt,card,ɾjuːɡʷuːt,noun,Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tāguele,loan,taːɡʷɛlɛ,noun,Derived from Classical Esti: tāvala /taːwælæ/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
sībros,payment,siːbɾɔs,noun,Derived from Classical Esti: sēmrâs /seːmɾɑs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
ēlo',day,eːlɔʔ,noun,Derived from Classical Esti: īlâk /iːlɑk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
amūs,night,ɑmuːs,noun,Derived from Classical Esti: omūs /ɔmuːs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
egnema,pedal,ɛɡnɛmɑ,noun,Derived from Classical Esti: ənnəmo /ənnəmɔ/ < Derived from Proto-Astiga: innimu /innimu/,,,
guēnres,city,ɡʷeːnɾɛs,noun,Derived from Classical Esti: vīnrəs /wiːnɾəs/ < Derived from Proto-Astiga: vīnŕs /ʋiːnɾ̩s/,,,
oten,travel,ɔtɛn,noun,Derived from Classical Esti: âcən /ɑcən/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ge,I,gɛ,pronoun,Derived from Classical Esti: gə /gə/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
bnete,you.s,bnɛtɛ,pronoun,Derived from Classical Esti: mnəti /mnətɪ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
āngue,it,aːnɡʷɛ,pronoun,Derived from Classical Esti: ārvə /aːɾwə/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kog,we,kɔg,pronoun,Derived from Classical Esti: kâg /kɑg/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
serū,you.p,sɛɾuː,pronoun,Derived from Classical Esti: sirō /sɪɾoː/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ent,they,ɛnt,pronoun,Derived from Classical Esti: ənc /ənc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
rīguen,go,ɾiːɡʷɛn,verb,Derived from Classical Esti: rēvin /ɾeːwɪn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nūmen,speak,nuːmɛn,verb,Derived from Classical Esti: nōmin /noːmɪn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
eken,do,ɛkɛn,verb,Derived from Classical Esti: akin /ækɪn/ < Derived from Proto-Astiga: aken /aken/,,,
tāman,help,taːmɑn,verb,Derived from Classical Esti: tāmon /taːmɔn/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pesten,see,pɛstɛn,verb,Derived from Classical Esti: pastin /pæstɪn/ < Derived from Proto-Astiga: pasten /pasten/,,,
sūben,like,suːbɛn,verb,Derived from Classical Esti: sūbin /suːbɪn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
men,be,mɛn,verb,Derived from Classical Esti: man /mæn/ < Derived from Proto-Astiga: man /man/,,,
sen,NEG,sɛn,particle,Derived from Classical Esti: sən /sən/ < Derived from Proto-Astiga: sin /sin/,,,
tamen,want,tɑmɛn,verb,Derived from Classical Esti: tomin /tɔmɪn/ < Derived from Proto-Astiga: tumen /tumen/,,,
iūnegen,lick,juːnɛgɛn,verb,Derived from Classical Esti: jūnagin /juːnægɪn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
gueben,give,ɡʷɛbɛn,verb,Derived from Classical Esti: vabin /wæbɪn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
etroguen,fill,ɛtɾɔɡʷɛn,verb,Derived from Classical Esti: atrâvin /ætɾɑwɪn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
tlerāsen,love,tlɛɾaːsɛn,verb,Derived from Classical Esti: clərāsin /cləɾaːsɪn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
retīm,more,ɾɛtiːm,adjective,Derived from Classical Esti: rətēm /ɾəteːm/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
topen,follow,tɔpɛn,verb,Derived from Classical Esti: câpin /cɑpɪn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
gueren,have,ɡʷɛɾɛn,verb,Derived from Classical Esti: virin /wɪɾɪn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nangen,buy,nɑngɛn,verb,Derived from Classical Esti: nongin /nɔngɪn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
bzeten,deceive,bzɛtɛn,verb,Derived from Classical Esti: msətan /msətæn/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
erūlen,kick,ɛɾuːlɛn,verb,Derived from Classical Esti: arōlin /æɾoːlɪn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
elten,hate,ɛltɛn,verb,Derived from Classical Esti: ilcin /ɪlcɪn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
brebenen,listen,bɾɛbɛnɛn,verb,Derived from Classical Esti: brəbanin /bɾəbænɪn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
sībren,pay,siːbɾɛn,verb,Derived from Classical Esti: sēmran /seːmɾæn/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tāsen,choose,taːsɛn,verb,Derived from Classical Esti: tāsin /taːsɪn/ < Derived from Proto-Astiga: taisen /taisen/,,,
aiālreen,ride,ɑjaːlɾɛɛn,verb,Derived from Classical Esti: ojālrəin /ɔjaːlɾəɪn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
elūmen,know,ɛluːmɛn,verb,Derived from Classical Esti: ilōmin /ɪloːmɪn/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
mārse,world,maːɾsɛ,noun,Derived from Classical Esti: mārsə /maːɾsə/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
kserabe,river,ksɛɾɑbɛ,noun,Derived from Classical Esti: ksərobə /ksəɾɔbə/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
tar,beside,tɑɾ,adjective,Derived from Classical Esti: tor /tɔɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
nād,village,naːd,noun,Derived from Classical Esti: nād /naːd/ < Derived from Proto-Astiga: nād /naːd/,,,
bleka,new,blɛkɑ,adjective,Derived from Classical Esti: mləko /mləkɔ/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
pege,island,pɛgɛ,noun,Derived from Classical Esti: paga /pægæ/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
ienāses,horizon,jɛnaːsɛs,noun,Derived from Classical Esti: janāsəs /jænaːsəs/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
