Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
ajenъ,chin,ajɛnʊ,noun,Derived from Proto-Tekat: ajeno /ajeno/ < Derived from Proto-South-Astiga: hajeno /hajeno/ < Derived from Proto-Astiga: pekina /pekina/,,,
aškim,lip,aʃkim,noun,Derived from Proto-Tekat: aśkȳm /aɕkyːm/ < Derived from Proto-South-Astiga: aksium /aksium/ < Derived from Proto-Astiga: oksūm /oksuːm/,,,
išas,penis,iʃas,noun,Derived from Proto-Tekat: ȳśas /yːɕas/ < Derived from Proto-South-Astiga: hiusos /hiusos/ < Derived from Proto-Astiga: pāsat /paːsat/,,,
alъmi,vagina,alʊmi,noun,Derived from Proto-Tekat: alumȳ /alumyː/ < Derived from Proto-South-Astiga: alumiu /alumiu/ < Derived from Proto-Astiga: elumū /elumuː/,,,
os,butt,ɔs,noun,Derived from Proto-Tekat: aus /aus/ < Derived from Proto-South-Astiga: ehos /ehos/ < Derived from Proto-Astiga: ipas /ipas/,,,
išamavar,game,iʃamaʋaɾ,noun,Derived from Proto-Tekat: īśomawar /iːɕomawaɾ/ < Derived from Proto-South-Astiga: iasomawaɾ /iasomawaɾ/ < Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
vanda,wind,ʋanda,noun,Derived from Proto-Tekat: wanda /wanda/ < Derived from Proto-South-Astiga: wanda /wanda/ < Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
ašjir,sight,aʃjiɾ,noun,Derived from Proto-Tekat: aśjīr /aɕjiːɾ/ < Derived from Proto-South-Astiga: hasjiaɾ /hasjiaɾ/ < Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
našix,water,naʃix,noun,Derived from Proto-Tekat: nośīś /noɕiːɕ/ < Derived from Proto-South-Astiga: nosias /nosias/ < Derived from Proto-Astiga: natōs /natoːs/,,,
jaras,fire,jaɾas,noun,Derived from Proto-Tekat: jaras /jaɾas/ < Derived from Proto-South-Astiga: jaɾwas /jaɾwas/ < Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
mera,earth,mɛɾa,noun,Derived from Proto-Tekat: maira /maiɾa/ < Derived from Proto-South-Astiga: majʲɾa /majʲɾa/ < Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
artivěgas,school,aɾtiʋægas,noun,Derived from Proto-Tekat: ortȳwēgas /oɾtyːweːgas/ < Derived from Proto-South-Astiga: oɾtiuwiegas /oɾtiuwiegas/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
avьnix,student,aʋɨnix,noun,Derived from Proto-Tekat: awinȳś /awinyːɕ/ < Derived from Proto-South-Astiga: awinius /awinius/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
kirь,language,kiɾɨ,noun,Derived from Proto-Tekat: kȳre /kyːɾe/ < Derived from Proto-South-Astiga: kiuɾe /kiuɾe/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
šьrnъ,tongue,ʃɨɾnʊ,noun,Derived from Proto-Tekat: śirnu /ɕiɾnu/ < Derived from Proto-South-Astiga: siɾnu /siɾnu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
ajasar,plains,ajasaɾ,noun,Derived from Proto-Tekat: ajasar /ajasaɾ/ < Derived from Proto-South-Astiga: ajasaɾ /ajasaɾ/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
tišmě,mountain,tiʃmæ,noun,Derived from Proto-Tekat: tīśmē /tiːɕmeː/ < Derived from Proto-South-Astiga: tiamsie /tiamsie/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
arim,hair,aɾim,noun,Derived from Proto-Tekat: orīm /oɾiːm/ < Derived from Proto-South-Astiga: oɾiam /oɾiam/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
oras,friend,ɔɾas,noun,Derived from Proto-Tekat: auras /auɾas/ < Derived from Proto-South-Astiga: euɾas /euɾas/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
li,way,li,noun,Derived from Proto-Tekat: lei /lei/ < Derived from Proto-South-Astiga: laa /laa/ < Derived from Proto-Astiga: loje /loje/,,,
ъjibar,semen,ʊjibaɾ,noun,Derived from Proto-Tekat: ujȳbar /ujyːbaɾ/ < Derived from Proto-South-Astiga: ujiubaɾ /ujiubaɾ/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
ašitaľigam,pedophile,aʃitalʲigam,noun,Derived from Proto-Tekat: aśȳtalrȳgam /aɕyːtalɾyːgam/ < Derived from Proto-South-Astiga: asiutaɾliugom /asiutaɾliugom/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
tagam,follower,tagam,noun,Derived from Proto-Tekat: tagam /tagam/ < Derived from Proto-South-Astiga: tagom /tagom/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
bastъn,thing,bastʊn,noun,Derived from Proto-Tekat: bastun /bastun/ < Derived from Proto-South-Astiga: bastun /bastun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
ravik,card,ɾaʋik,noun,Derived from Proto-Tekat: rawīk /ɾawiːk/ < Derived from Proto-South-Astiga: ɾawiak /ɾawiak/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
ašь,baby,aʃɨ,noun,Derived from Proto-Tekat: aśe /aɕe/ < Derived from Proto-South-Astiga: asse /asse/ < Derived from Proto-Astiga: śti /s̩ti/,,,
eru,song,ɛɾu,noun,Derived from Proto-Tekat: erū /eɾuː/ < Derived from Proto-South-Astiga: eɾuho /eɾuho/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
niga,savanna,niga,noun,Derived from Proto-Tekat: nīga /niːga/ < Derived from Proto-South-Astiga: niaga /niaga/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
ravik,card,ɾaʋik,noun,Derived from Proto-Tekat: rawīk /ɾawiːk/ < Derived from Proto-South-Astiga: ɾawiak /ɾawiak/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
šivalъ,loan,ʃiʋalʊ,noun,Derived from Proto-Tekat: śȳwalo /ɕyːwalo/ < Derived from Proto-South-Astiga: siuwolo /siuwolo/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
širmas,payment,ʃiɾmas,noun,Derived from Proto-Tekat: śīrmas /ɕiːɾmas/ < Derived from Proto-South-Astiga: siaɾmas /siaɾmas/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
ěle,day,ælɛ,noun,Derived from Proto-Tekat: ēlai /eːlai/ < Derived from Proto-South-Astiga: ielaj /ielaj/ < Derived from Proto-Astiga: īlok /iːlok/,,,
ъmix,night,ʊmix,noun,Derived from Proto-Tekat: umȳś /umyːɕ/ < Derived from Proto-South-Astiga: umius /umius/ < Derived from Proto-Astiga: umūs /umuːs/,,,
ednemъ,pedal,ɛdnɛmʊ,noun,Derived from Proto-Tekat: ednemu /ednemu/ < Derived from Proto-South-Astiga: ennemu /ennemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
šivi,city,ʃiʋi,noun,Derived from Proto-Tekat: śīwī /ɕiːwiː/ < Derived from Proto-South-Astiga: siawiu /siawiu/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
aten,travel,atɛn,noun,Derived from Proto-Tekat: aten /aten/ < Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
gь,I,gɨ,pronoun,Derived from Proto-Tekat: ge /ge/ < Derived from Proto-South-Astiga: ge /ge/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
masna,you.s,masna,pronoun,Derived from Proto-Tekat: masna /masna/ < Derived from Proto-South-Astiga: mansa /mansa/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
irь,it,iɾɨ,pronoun,Derived from Proto-Tekat: ȳre /yːɾe/ < Derived from Proto-South-Astiga: iuɾwe /iuɾwe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
jag,we,jag,pronoun,Derived from Proto-Tekat: jag /jag/ < Derived from Proto-South-Astiga: jag /jag/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
sari,you.p,saɾi,pronoun,Derived from Proto-Tekat: sarī /saɾiː/ < Derived from Proto-South-Astiga: saɾia /saɾia/ < Derived from Proto-Astiga: serō /seɾoː/,,,
enk,they,ɛnk,pronoun,Derived from Proto-Tekat: enk /enk/ < Derived from Proto-South-Astiga: enk /enk/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
rivan,go,ɾiʋan,verb,Derived from Proto-Tekat: rīwan /ɾiːwan/ < Derived from Proto-South-Astiga: ɾiawan /ɾiawan/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
niman,speak,niman,verb,Derived from Proto-Tekat: nīman /niːman/ < Derived from Proto-South-Astiga: niaman /niaman/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ajan,do,ajan,verb,Derived from Proto-Tekat: ojan /ojan/ < Derived from Proto-South-Astiga: ojan /ojan/ < Derived from Proto-Astiga: aken /aken/,,,
šimъn,help,ʃimʊn,verb,Derived from Proto-Tekat: śȳmun /ɕyːmun/ < Derived from Proto-South-Astiga: siumun /siumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
ašan,see,aʃan,verb,Derived from Proto-Tekat: ośan /oɕan/ < Derived from Proto-South-Astiga: hossan /hossan/ < Derived from Proto-Astiga: pasten /pasten/,,,
šiban,like,ʃiban,verb,Derived from Proto-Tekat: śȳban /ɕyːban/ < Derived from Proto-South-Astiga: siuban /siuban/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
man,be,man,verb,Derived from Proto-Tekat: man /man/ < Derived from Proto-South-Astiga: mon /mon/ < Derived from Proto-Astiga: man /man/,,,
sen,NEG,sɛn,particle,Derived from Proto-Tekat: sen /sen/ < Derived from Proto-South-Astiga: sen /sen/ < Derived from Proto-Astiga: sin /sin/,,,
šъman,want,ʃʊman,verb,Derived from Proto-Tekat: śuman /ɕuman/ < Derived from Proto-South-Astiga: suman /suman/ < Derived from Proto-Astiga: tumen /tumen/,,,
inagan,lick,inagan,verb,Derived from Proto-Tekat: ȳnogan /yːnogan/ < Derived from Proto-South-Astiga: iunogan /iunogan/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
vaban,give,ʋaban,verb,Derived from Proto-Tekat: waban /waban/ < Derived from Proto-South-Astiga: woban /woban/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
artavan,fill,aɾtaʋan,verb,Derived from Proto-Tekat: ortawan /oɾtawan/ < Derived from Proto-South-Astiga: oɾtawan /oɾtawan/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
taľišan,love,talʲiʃan,verb,Derived from Proto-Tekat: talrȳśan /talɾyːɕan/ < Derived from Proto-South-Astiga: taɾliusan /taɾliusan/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
ašrim,more,aʃɾim,adjective,Derived from Proto-Tekat: aśrīm /aɕɾiːm/ < Derived from Proto-South-Astiga: aɾsiam /aɾsiam/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
tin,follow,tin,verb,Derived from Proto-Tekat: tein /tein/ < Derived from Proto-South-Astiga: tahan /tahan/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
varan,have,ʋaɾan,verb,Derived from Proto-Tekat: waran /waɾan/ < Derived from Proto-South-Astiga: waɾan /waɾan/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nъndan,buy,nʊndan,verb,Derived from Proto-Tekat: nundan /nundan/ < Derived from Proto-South-Astiga: nundan /nundan/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
mašan,deceive,maʃan,verb,Derived from Proto-Tekat: maśan /maɕan/ < Derived from Proto-South-Astiga: masson /masson/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
arilan,kick,aɾilan,verb,Derived from Proto-Tekat: orīlan /oɾiːlan/ < Derived from Proto-South-Astiga: oɾialan /oɾialan/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
altan,hate,altan,verb,Derived from Proto-Tekat: altan /altan/ < Derived from Proto-South-Astiga: altan /altan/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
barbanan,listen,baɾbanan,verb,Derived from Proto-Tekat: barbonan /baɾbonan/ < Derived from Proto-South-Astiga: baɾbonan /baɾbonan/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
širman,pay,ʃiɾman,verb,Derived from Proto-Tekat: śīrman /ɕiːɾman/ < Derived from Proto-South-Astiga: siaɾmon /siaɾmon/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
sesan,choose,sɛsan,verb,Derived from Proto-Tekat: sesan /sesan/ < Derived from Proto-South-Astiga: sesan /sesan/ < Derived from Proto-Astiga: taisen /taisen/,,,
vilaran,ride,ʋilaɾan,verb,Derived from Proto-Tekat: wīlaran /wiːlaɾan/ < Derived from Proto-South-Astiga: uiulaɾan /uiulaɾan/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
aten,travel,atɛn,verb,Derived from Proto-Tekat: aten /aten/ < Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
aliman,know,aliman,verb,Derived from Proto-Tekat: alīman /aliːman/ < Derived from Proto-South-Astiga: aliaman /aliaman/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
miras,world,miɾas,noun,Derived from Proto-Tekat: mȳras /myːɾas/ < Derived from Proto-South-Astiga: miuɾas /miuɾas/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
jašrъbь,river,jaʃɾʊbɨ,noun,Derived from Proto-Tekat: jaśrube /jaɕɾube/ < Derived from Proto-South-Astiga: jaɾsube /jaɾsube/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
šъr,beside,ʃʊɾ,adjective,Derived from Proto-Tekat: śur /ɕuɾ/ < Derived from Proto-South-Astiga: suɾ /suɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
nid,village,nid,noun,Derived from Proto-Tekat: nȳd /nyːd/ < Derived from Proto-South-Astiga: niud /niud/ < Derived from Proto-Astiga: nād /naːd/,,,
maljъ,new,maljʊ,adjective,Derived from Proto-Tekat: malju /malju/ < Derived from Proto-South-Astiga: malju /malju/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
agъ,island,agʊ,noun,Derived from Proto-Tekat: ogo /ogo/ < Derived from Proto-South-Astiga: hogo /hogo/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
anišes,horizon,aniʃɛs,noun,Derived from Proto-Tekat: onȳśes /onyːɕes/ < Derived from Proto-South-Astiga: oniuses /oniuses/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
anasar,toilet,anasaɾ,noun,Derived from Proto-Tekat: anasar /anasaɾ/ < Derived from Proto-South-Astiga: anwosaɾ /anwosaɾ/ < Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
imes,break,imɛs,noun,Derived from Proto-Tekat: īmes /iːmes/ < Derived from Proto-South-Astiga: iames /iames/ < Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
sarka,bottle,saɾka,noun,Derived from Proto-Tekat: sorka /soɾka/ < Derived from Proto-South-Astiga: soɾka /soɾka/ < Derived from Proto-Astiga: takre /takɾe/,,,
sebъ,ant,sɛbʊ,noun,Derived from Proto-Tekat: sebu /sebu/ < Derived from Proto-South-Astiga: sebu /sebu/ < Derived from Proto-Astiga: tigʷu /tigʷu/,,,
ikni,brick,ikni,noun,Derived from Proto-Tekat: ȳknȳ /yːknyː/ < Derived from Proto-South-Astiga: iukniu /iukniu/ < Derived from Proto-Astiga: āknā /aːknaː/,,,
vajakar,basket,ʋajakaɾ,noun,Derived from Proto-Tekat: wajakar /wajakaɾ/ < Derived from Proto-South-Astiga: wajakaɾ /wajakaɾ/ < Derived from Proto-Astiga: vokotʲŕ /ʋokotʲɾ̩/,,,
ivin,eat,iʋin,verb,Derived from Proto-Tekat: īwīn /iːwiːn/ < Derived from Proto-South-Astiga: iawiun /iawiun/ < Derived from Proto-Astiga: ēvān /eːʋaːn/,,,
jardъ,place,jaɾdʊ,noun,Derived from Proto-Tekat: jardu /jaɾdu/ < Derived from Proto-South-Astiga: jaɾdu /jaɾdu/ < Derived from Proto-Astiga: kŕdʷu /kɾ̩dʷu/,,,
ijardъ,restaurant,ijaɾdʊ,noun,Derived from Proto-Tekat: ījardu /iːjaɾdu/ < Derived from Proto-South-Astiga: iajaɾdu /iajaɾdu/ < Derived from Proto-Astiga: ēkŕdʷu /eːkɾ̩dʷu/,,,
vasnъ,front,ʋasnʊ,noun,Derived from Proto-Tekat: wasnu /wasnu/ < Derived from Proto-South-Astiga: wansu /wansu/ < Derived from Proto-Astiga: vńsu /ʋn̩su/,,,
šivi,city,ʃiʋi,noun,Derived from Proto-Tekat: śīwī /ɕiːwiː/ < Derived from Proto-South-Astiga: siawiu /siawiu/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
minъ,two,minʊ,num,Derived from Proto-Tekat: mȳno /myːno/ < Derived from Proto-South-Astiga: miuno /miuno/ < Derived from Proto-Astiga: mūna /muːna/,,,
and,town,and,noun,Derived from Proto-Tekat: and /and/ < Derived from Proto-South-Astiga: and /and/ < Derived from Proto-Astiga: endʷ /endʷ/,Settlement generator component,settlement-suggested,
ama,settlement,ama,noun,Derived from Proto-Tekat: ama /ama/ < Derived from Proto-South-Astiga: ama /ama/ < Derived from Proto-Astiga: aumo /aumo/,Settlement generator component,settlement-suggested,
imnь,fort,imnɨ,noun,Derived from Proto-Tekat: ȳmne /yːmne/ < Derived from Proto-South-Astiga: iumne /iumne/ < Derived from Proto-Astiga: ūmni /uːmni/,Settlement generator component,settlement-suggested,
mirtes,castle,miɾtɛs,noun,Derived from Proto-Tekat: mȳrtes /myːɾtes/ < Derived from Proto-South-Astiga: miuɾtes /miuɾtes/ < Derived from Proto-Astiga: mūtris /muːtɾis/,Settlement generator component,settlement-suggested,
asvi,port,asʋi,noun,Derived from Proto-Tekat: aswī /aswiː/ < Derived from Proto-South-Astiga: owsiu /owsiu/ < Derived from Proto-Astiga: avsū /aʋsuː/,Settlement generator component,settlement-suggested,
ava,haven,aʋa,noun,Derived from Proto-Tekat: awa /awa/ < Derived from Proto-South-Astiga: hawa /hawa/ < Derived from Proto-Astiga: peve /peʋe/,Settlement generator component,settlement-suggested,
madnь,house,madnɨ,noun,Derived from Proto-Tekat: madny /madny/ < Derived from Proto-South-Astiga: manny /manny/ < Derived from Proto-Astiga: mennoi /mennoi/,Settlement generator component,settlement-suggested,
amik,home,amik,noun,Derived from Proto-Tekat: omȳk /omyːk/ < Derived from Proto-South-Astiga: omiuk /omiuk/ < Derived from Proto-Astiga: amātʲ /amaːtʲ/,Settlement generator component,settlement-suggested,
giran,valley,giɾan,noun,Derived from Proto-Tekat: gīran /giːɾan/ < Derived from Proto-South-Astiga: giaɾan /giaɾan/ < Derived from Proto-Astiga: dʷērń /dʷeːɾn̩/,Settlement generator component,settlement-suggested,
alb,hill,alb,noun,Derived from Proto-Tekat: alb /alb/ < Derived from Proto-South-Astiga: alb /alb/ < Derived from Proto-Astiga: elgʷ /elgʷ/,Settlement generator component,settlement-suggested,
lar,field,laɾ,noun,Derived from Proto-Tekat: lar /laɾ/ < Derived from Proto-South-Astiga: laɾ /laɾ/ < Derived from Proto-Astiga: ler /leɾ/,Settlement generator component,settlement-suggested,
taďъ,old,tadʲʊ,adjective,Derived from Proto-Tekat: tadlo /tadlo/ < Derived from Proto-South-Astiga: tallo /tallo/ < Derived from Proto-Astiga: kʲolla /kʲolla/,Settlement generator component,settlement-suggested,
ъtar,big,ʊtaɾ,adjective,Derived from Proto-Tekat: utar /utaɾ/ < Derived from Proto-South-Astiga: utaɾ /utaɾ/ < Derived from Proto-Astiga: ukʲer /ukʲeɾ/,Settlement generator component,settlement-suggested,
in,great,in,adjective,Derived from Proto-Tekat: īn /iːn/ < Derived from Proto-South-Astiga: ian /ian/ < Derived from Proto-Astiga: ēn /eːn/,Settlement generator component,settlement-suggested,
maba,small,maba,adjective,Derived from Proto-Tekat: maba /maba/ < Derived from Proto-South-Astiga: maba /maba/ < Derived from Proto-Astiga: mogʷo /mogʷo/,Settlement generator component,settlement-suggested,
arma,high,aɾma,adjective,Derived from Proto-Tekat: arma /aɾma/ < Derived from Proto-South-Astiga: aɾma /aɾma/ < Derived from Proto-Astiga: ŕmo /ɾ̩mo/,Settlement generator component,settlement-suggested,
jъva,stone,jʊʋa,adjective,Derived from Proto-Tekat: juwa /juwa/ < Derived from Proto-South-Astiga: juwo /juwo/ < Derived from Proto-Astiga: kuvaj /kuʋaj/,Settlement generator component,settlement-suggested,
aral,rock,aɾal,adjective,Derived from Proto-Tekat: aral /aɾal/ < Derived from Proto-South-Astiga: aɾal /aɾal/ < Derived from Proto-Astiga: erel /eɾel/,Settlement generator component,settlement-suggested,
ni,lake,ni,adjective,Derived from Proto-Tekat: nei /nei/ < Derived from Proto-South-Astiga: naa /naa/ < Derived from Proto-Astiga: nejo /nejo/,Settlement generator component,settlement-suggested,
ilan,forest,ilan,adjective,Derived from Proto-Tekat: ȳlan /yːlan/ < Derived from Proto-South-Astiga: hiulan /hiulan/ < Derived from Proto-Astiga: pālon /paːlon/,Settlement generator component,settlement-suggested,
ak,wood,ak,adjective,Derived from Proto-Tekat: ak /ak/ < Derived from Proto-South-Astiga: ak /ak/ < Derived from Proto-Astiga: jotʲ /jotʲ/,Settlement generator component,settlement-suggested,
mьrъ,black,mɨɾʊ,adjective,Derived from Proto-Tekat: myru /myɾu/ < Derived from Proto-South-Astiga: myɾu /myɾu/ < Derived from Proto-Astiga: muiru /muiɾu/,Settlement generator component,settlement-suggested,
arkъlь,white,aɾkʊlɨ,adjective,Derived from Proto-Tekat: arkule /aɾkule/ < Derived from Proto-South-Astiga: aɾkule /aɾkule/ < Derived from Proto-Astiga: okruli /okɾuli/,Settlement generator component,settlement-suggested,
masar,red,masaɾ,adjective,Derived from Proto-Tekat: masar /masaɾ/ < Derived from Proto-South-Astiga: masoɾ /masoɾ/ < Derived from Proto-Astiga: mśjar /ms̩jaɾ/,Settlement generator component,settlement-suggested,
mavix,cold,maʋix,adjective,Derived from Proto-Tekat: mawīś /mawiːɕ/ < Derived from Proto-South-Astiga: mawias /mawias/ < Derived from Proto-Astiga: movēs /moʋeːs/,Settlement generator component,settlement-suggested,
sar,hot,saɾ,adjective,Derived from Proto-Tekat: sar /saɾ/ < Derived from Proto-South-Astiga: soɾ /soɾ/ < Derived from Proto-Astiga: tarr /tar/,Settlement generator component,settlement-suggested,
salnas,feather,salnas,noun,Derived from Proto-Tekat: salnas /salnas/ < Derived from Proto-South-Astiga: sanlas /sanlas/ < Derived from Proto-Astiga: sńlos /sn̩los/,,,
me,dog,mɛ,noun,Derived from Proto-Tekat: mai /mai/ < Derived from Proto-South-Astiga: maj /maj/ < Derived from Proto-Astiga: mok /mok/,,,
sarь,tree,saɾɨ,noun,Derived from Proto-Tekat: sory /soɾy/ < Derived from Proto-South-Astiga: soɾy /soɾy/ < Derived from Proto-Astiga: taroi /taɾoi/,,,
