Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
ɕiːɾmas,payment,ɕiːɾmas,noun,Derived from Proto-Tekat: śīrmas /ɕiːɾmas/ < Derived from Proto-South-Astiga: siaɾmas /siaɾmas/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
eːlai,day,eːlai,noun,Derived from Proto-Tekat: ēlai /eːlai/ < Derived from Proto-South-Astiga: ielaj /ielaj/ < Derived from Proto-Astiga: īlok /iːlok/,,,
umyːɕ,night,umyːɕ,noun,Derived from Proto-Tekat: umȳś /umyːɕ/ < Derived from Proto-South-Astiga: umius /umius/ < Derived from Proto-Astiga: umūs /umuːs/,,,
ednemu,pedal,ednemu,noun,Derived from Proto-Tekat: ednemu /ednemu/ < Derived from Proto-South-Astiga: ennemu /ennemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
ɕiːwiː,city,ɕiːwiː,noun,Derived from Proto-Tekat: śīwī /ɕiːwiː/ < Derived from Proto-South-Astiga: siawiu /siawiu/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
aten,travel,aten,noun,Derived from Proto-Tekat: aten /aten/ < Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ge,I,ge,pronoun,Derived from Proto-Tekat: ge /ge/ < Derived from Proto-South-Astiga: ge /ge/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
masna,you.s,masna,pronoun,Derived from Proto-Tekat: masna /masna/ < Derived from Proto-South-Astiga: mansa /mansa/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
yːɾe,it,yːɾe,pronoun,Derived from Proto-Tekat: ȳre /yːɾe/ < Derived from Proto-South-Astiga: iuɾwe /iuɾwe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
jag,we,jag,pronoun,Derived from Proto-Tekat: jag /jag/ < Derived from Proto-South-Astiga: jag /jag/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
saɾiː,you.p,saɾiː,pronoun,Derived from Proto-Tekat: sarī /saɾiː/ < Derived from Proto-South-Astiga: saɾia /saɾia/ < Derived from Proto-Astiga: serō /seɾoː/,,,
enk,they,enk,pronoun,Derived from Proto-Tekat: enk /enk/ < Derived from Proto-South-Astiga: enk /enk/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ɾiːwan,go,ɾiːwan,verb,Derived from Proto-Tekat: rīwan /ɾiːwan/ < Derived from Proto-South-Astiga: ɾiawan /ɾiawan/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
niːman,speak,niːman,verb,Derived from Proto-Tekat: nīman /niːman/ < Derived from Proto-South-Astiga: niaman /niaman/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ojan,do,ojan,verb,Derived from Proto-Tekat: ojan /ojan/ < Derived from Proto-South-Astiga: ojan /ojan/ < Derived from Proto-Astiga: aken /aken/,,,
ɕyːmun,help,ɕyːmun,verb,Derived from Proto-Tekat: śȳmun /ɕyːmun/ < Derived from Proto-South-Astiga: siumun /siumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
oɕan,see,oɕan,verb,Derived from Proto-Tekat: ośan /oɕan/ < Derived from Proto-South-Astiga: hossan /hossan/ < Derived from Proto-Astiga: pasten /pasten/,,,
ɕyːban,like,ɕyːban,verb,Derived from Proto-Tekat: śȳban /ɕyːban/ < Derived from Proto-South-Astiga: siuban /siuban/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
man,be,man,verb,Derived from Proto-Tekat: man /man/ < Derived from Proto-South-Astiga: mon /mon/ < Derived from Proto-Astiga: man /man/,,,
sen,NEG,sen,particle,Derived from Proto-Tekat: sen /sen/ < Derived from Proto-South-Astiga: sen /sen/ < Derived from Proto-Astiga: sin /sin/,,,
ɕuman,want,ɕuman,verb,Derived from Proto-Tekat: śuman /ɕuman/ < Derived from Proto-South-Astiga: suman /suman/ < Derived from Proto-Astiga: tumen /tumen/,,,
yːnogan,lick,yːnogan,verb,Derived from Proto-Tekat: ȳnogan /yːnogan/ < Derived from Proto-South-Astiga: iunogan /iunogan/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
waban,give,waban,verb,Derived from Proto-Tekat: waban /waban/ < Derived from Proto-South-Astiga: woban /woban/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
oɾtawan,fill,oɾtawan,verb,Derived from Proto-Tekat: ortawan /oɾtawan/ < Derived from Proto-South-Astiga: oɾtawan /oɾtawan/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
talɾyːɕan,love,talɾyːɕan,verb,Derived from Proto-Tekat: talrȳśan /talɾyːɕan/ < Derived from Proto-South-Astiga: taɾliusan /taɾliusan/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
aɕɾiːm,more,aɕɾiːm,adjective,Derived from Proto-Tekat: aśrīm /aɕɾiːm/ < Derived from Proto-South-Astiga: aɾsiam /aɾsiam/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
tein,follow,tein,verb,Derived from Proto-Tekat: tein /tein/ < Derived from Proto-South-Astiga: tahan /tahan/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
waɾan,have,waɾan,verb,Derived from Proto-Tekat: waran /waɾan/ < Derived from Proto-South-Astiga: waɾan /waɾan/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nundan,buy,nundan,verb,Derived from Proto-Tekat: nundan /nundan/ < Derived from Proto-South-Astiga: nundan /nundan/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
maɕan,deceive,maɕan,verb,Derived from Proto-Tekat: maśan /maɕan/ < Derived from Proto-South-Astiga: masson /masson/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
oɾiːlan,kick,oɾiːlan,verb,Derived from Proto-Tekat: orīlan /oɾiːlan/ < Derived from Proto-South-Astiga: oɾialan /oɾialan/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
altan,hate,altan,verb,Derived from Proto-Tekat: altan /altan/ < Derived from Proto-South-Astiga: altan /altan/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
baɾbonan,listen,baɾbonan,verb,Derived from Proto-Tekat: barbonan /baɾbonan/ < Derived from Proto-South-Astiga: baɾbonan /baɾbonan/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
ɕiːɾman,pay,ɕiːɾman,verb,Derived from Proto-Tekat: śīrman /ɕiːɾman/ < Derived from Proto-South-Astiga: siaɾmon /siaɾmon/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
sesan,choose,sesan,verb,Derived from Proto-Tekat: sesan /sesan/ < Derived from Proto-South-Astiga: sesan /sesan/ < Derived from Proto-Astiga: taisen /taisen/,,,
wiːlaɾan,ride,wiːlaɾan,verb,Derived from Proto-Tekat: wīlaran /wiːlaɾan/ < Derived from Proto-South-Astiga: uiulaɾan /uiulaɾan/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
aten,travel,aten,verb,Derived from Proto-Tekat: aten /aten/ < Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
aliːman,know,aliːman,verb,Derived from Proto-Tekat: alīman /aliːman/ < Derived from Proto-South-Astiga: aliaman /aliaman/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
myːɾas,world,myːɾas,noun,Derived from Proto-Tekat: mȳras /myːɾas/ < Derived from Proto-South-Astiga: miuɾas /miuɾas/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
jaɕɾube,river,jaɕɾube,noun,Derived from Proto-Tekat: jaśrube /jaɕɾube/ < Derived from Proto-South-Astiga: jaɾsube /jaɾsube/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
ɕuɾ,beside,ɕuɾ,adjective,Derived from Proto-Tekat: śur /ɕuɾ/ < Derived from Proto-South-Astiga: suɾ /suɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
nyːd,village,nyːd,noun,Derived from Proto-Tekat: nȳd /nyːd/ < Derived from Proto-South-Astiga: niud /niud/ < Derived from Proto-Astiga: nād /naːd/,,,
malju,new,malju,adjective,Derived from Proto-Tekat: malju /malju/ < Derived from Proto-South-Astiga: malju /malju/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
ogo,island,ogo,noun,Derived from Proto-Tekat: ogo /ogo/ < Derived from Proto-South-Astiga: hogo /hogo/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
onyːɕes,horizon,onyːɕes,noun,Derived from Proto-Tekat: onȳśes /onyːɕes/ < Derived from Proto-South-Astiga: oniuses /oniuses/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
anasaɾ,toilet,anasaɾ,noun,Derived from Proto-Tekat: anasar /anasaɾ/ < Derived from Proto-South-Astiga: anwosaɾ /anwosaɾ/ < Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
iːmes,break,iːmes,noun,Derived from Proto-Tekat: īmes /iːmes/ < Derived from Proto-South-Astiga: iames /iames/ < Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
soɾka,bottle,soɾka,noun,Derived from Proto-Tekat: sorka /soɾka/ < Derived from Proto-South-Astiga: soɾka /soɾka/ < Derived from Proto-Astiga: takre /takɾe/,,,
sebu,ant,sebu,noun,Derived from Proto-Tekat: sebu /sebu/ < Derived from Proto-South-Astiga: sebu /sebu/ < Derived from Proto-Astiga: tigʷu /tigʷu/,,,
yːknyː,brick,yːknyː,noun,Derived from Proto-Tekat: ȳknȳ /yːknyː/ < Derived from Proto-South-Astiga: iukniu /iukniu/ < Derived from Proto-Astiga: āknā /aːknaː/,,,
wajakaɾ,basket,wajakaɾ,noun,Derived from Proto-Tekat: wajakar /wajakaɾ/ < Derived from Proto-South-Astiga: wajakaɾ /wajakaɾ/ < Derived from Proto-Astiga: vokotʲŕ /ʋokotʲɾ̩/,,,
iːwiːn,eat,iːwiːn,verb,Derived from Proto-Tekat: īwīn /iːwiːn/ < Derived from Proto-South-Astiga: iawiun /iawiun/ < Derived from Proto-Astiga: ēvān /eːʋaːn/,,,
jaɾdu,place,jaɾdu,noun,Derived from Proto-Tekat: jardu /jaɾdu/ < Derived from Proto-South-Astiga: jaɾdu /jaɾdu/ < Derived from Proto-Astiga: kŕdʷu /kɾ̩dʷu/,,,
iːjaɾdu,restaurant,iːjaɾdu,noun,Derived from Proto-Tekat: ījardu /iːjaɾdu/ < Derived from Proto-South-Astiga: iajaɾdu /iajaɾdu/ < Derived from Proto-Astiga: ēkŕdʷu /eːkɾ̩dʷu/,,,
wasnu,front,wasnu,noun,Derived from Proto-Tekat: wasnu /wasnu/ < Derived from Proto-South-Astiga: wansu /wansu/ < Derived from Proto-Astiga: vńsu /ʋn̩su/,,,
ɕiːwiː,city,ɕiːwiː,noun,Derived from Proto-Tekat: śīwī /ɕiːwiː/ < Derived from Proto-South-Astiga: siawiu /siawiu/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
myːno,two,myːno,num,Derived from Proto-Tekat: mȳno /myːno/ < Derived from Proto-South-Astiga: miuno /miuno/ < Derived from Proto-Astiga: mūna /muːna/,,,
and,town,and,noun,Derived from Proto-Tekat: and /and/ < Derived from Proto-South-Astiga: and /and/ < Derived from Proto-Astiga: endʷ /endʷ/,Settlement generator component,settlement-suggested,
ama,settlement,ama,noun,Derived from Proto-Tekat: ama /ama/ < Derived from Proto-South-Astiga: ama /ama/ < Derived from Proto-Astiga: aumo /aumo/,Settlement generator component,settlement-suggested,
yːmne,fort,yːmne,noun,Derived from Proto-Tekat: ȳmne /yːmne/ < Derived from Proto-South-Astiga: iumne /iumne/ < Derived from Proto-Astiga: ūmni /uːmni/,Settlement generator component,settlement-suggested,
myːɾtes,castle,myːɾtes,noun,Derived from Proto-Tekat: mȳrtes /myːɾtes/ < Derived from Proto-South-Astiga: miuɾtes /miuɾtes/ < Derived from Proto-Astiga: mūtris /muːtɾis/,Settlement generator component,settlement-suggested,
aswiː,port,aswiː,noun,Derived from Proto-Tekat: aswī /aswiː/ < Derived from Proto-South-Astiga: owsiu /owsiu/ < Derived from Proto-Astiga: avsū /aʋsuː/,Settlement generator component,settlement-suggested,
awa,haven,awa,noun,Derived from Proto-Tekat: awa /awa/ < Derived from Proto-South-Astiga: hawa /hawa/ < Derived from Proto-Astiga: peve /peʋe/,Settlement generator component,settlement-suggested,
madny,house,madny,noun,Derived from Proto-Tekat: madny /madny/ < Derived from Proto-South-Astiga: manny /manny/ < Derived from Proto-Astiga: mennoi /mennoi/,Settlement generator component,settlement-suggested,
omyːk,home,omyːk,noun,Derived from Proto-Tekat: omȳk /omyːk/ < Derived from Proto-South-Astiga: omiuk /omiuk/ < Derived from Proto-Astiga: amātʲ /amaːtʲ/,Settlement generator component,settlement-suggested,
giːɾan,valley,giːɾan,noun,Derived from Proto-Tekat: gīran /giːɾan/ < Derived from Proto-South-Astiga: giaɾan /giaɾan/ < Derived from Proto-Astiga: dʷērń /dʷeːɾn̩/,Settlement generator component,settlement-suggested,
alb,hill,alb,noun,Derived from Proto-Tekat: alb /alb/ < Derived from Proto-South-Astiga: alb /alb/ < Derived from Proto-Astiga: elgʷ /elgʷ/,Settlement generator component,settlement-suggested,
laɾ,field,laɾ,noun,Derived from Proto-Tekat: lar /laɾ/ < Derived from Proto-South-Astiga: laɾ /laɾ/ < Derived from Proto-Astiga: ler /leɾ/,Settlement generator component,settlement-suggested,
tadlo,old,tadlo,adjective,Derived from Proto-Tekat: tadlo /tadlo/ < Derived from Proto-South-Astiga: tallo /tallo/ < Derived from Proto-Astiga: kʲolla /kʲolla/,Settlement generator component,settlement-suggested,
utaɾ,big,utaɾ,adjective,Derived from Proto-Tekat: utar /utaɾ/ < Derived from Proto-South-Astiga: utaɾ /utaɾ/ < Derived from Proto-Astiga: ukʲer /ukʲeɾ/,Settlement generator component,settlement-suggested,
iːn,great,iːn,adjective,Derived from Proto-Tekat: īn /iːn/ < Derived from Proto-South-Astiga: ian /ian/ < Derived from Proto-Astiga: ēn /eːn/,Settlement generator component,settlement-suggested,
maba,small,maba,adjective,Derived from Proto-Tekat: maba /maba/ < Derived from Proto-South-Astiga: maba /maba/ < Derived from Proto-Astiga: mogʷo /mogʷo/,Settlement generator component,settlement-suggested,
aɾma,high,aɾma,adjective,Derived from Proto-Tekat: arma /aɾma/ < Derived from Proto-South-Astiga: aɾma /aɾma/ < Derived from Proto-Astiga: ŕmo /ɾ̩mo/,Settlement generator component,settlement-suggested,
juwa,stone,juwa,adjective,Derived from Proto-Tekat: juwa /juwa/ < Derived from Proto-South-Astiga: juwo /juwo/ < Derived from Proto-Astiga: kuvaj /kuʋaj/,Settlement generator component,settlement-suggested,
aɾal,rock,aɾal,adjective,Derived from Proto-Tekat: aral /aɾal/ < Derived from Proto-South-Astiga: aɾal /aɾal/ < Derived from Proto-Astiga: erel /eɾel/,Settlement generator component,settlement-suggested,
nei,lake,nei,adjective,Derived from Proto-Tekat: nei /nei/ < Derived from Proto-South-Astiga: naa /naa/ < Derived from Proto-Astiga: nejo /nejo/,Settlement generator component,settlement-suggested,
yːlan,forest,yːlan,adjective,Derived from Proto-Tekat: ȳlan /yːlan/ < Derived from Proto-South-Astiga: hiulan /hiulan/ < Derived from Proto-Astiga: pālon /paːlon/,Settlement generator component,settlement-suggested,
ak,wood,ak,adjective,Derived from Proto-Tekat: ak /ak/ < Derived from Proto-South-Astiga: ak /ak/ < Derived from Proto-Astiga: jotʲ /jotʲ/,Settlement generator component,settlement-suggested,
myɾu,black,myɾu,adjective,Derived from Proto-Tekat: myru /myɾu/ < Derived from Proto-South-Astiga: myɾu /myɾu/ < Derived from Proto-Astiga: muiru /muiɾu/,Settlement generator component,settlement-suggested,
aɾkule,white,aɾkule,adjective,Derived from Proto-Tekat: arkule /aɾkule/ < Derived from Proto-South-Astiga: aɾkule /aɾkule/ < Derived from Proto-Astiga: okruli /okɾuli/,Settlement generator component,settlement-suggested,
masaɾ,red,masaɾ,adjective,Derived from Proto-Tekat: masar /masaɾ/ < Derived from Proto-South-Astiga: masoɾ /masoɾ/ < Derived from Proto-Astiga: mśjar /ms̩jaɾ/,Settlement generator component,settlement-suggested,
mawiːɕ,cold,mawiːɕ,adjective,Derived from Proto-Tekat: mawīś /mawiːɕ/ < Derived from Proto-South-Astiga: mawias /mawias/ < Derived from Proto-Astiga: movēs /moʋeːs/,Settlement generator component,settlement-suggested,
saɾ,hot,saɾ,adjective,Derived from Proto-Tekat: sar /saɾ/ < Derived from Proto-South-Astiga: soɾ /soɾ/ < Derived from Proto-Astiga: tarr /tar/,Settlement generator component,settlement-suggested,
salnas,feather,salnas,noun,Derived from Proto-Tekat: salnas /salnas/ < Derived from Proto-South-Astiga: sanlas /sanlas/ < Derived from Proto-Astiga: sńlos /sn̩los/,,,
mai,dog,mai,noun,Derived from Proto-Tekat: mai /mai/ < Derived from Proto-South-Astiga: maj /maj/ < Derived from Proto-Astiga: mok /mok/,,,
