Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
sɛinɾu,tongue,sɛinɾu,noun,Derived from Proto-North-Astiga: seinru /sɛinɾu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
ɔkautɾa,plains,ɔkautɾa,noun,Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
ɕaumsiɛ,mountain,ɕaumsiɛ,noun,Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
aɾʑɛin,hair,aɾʑɛin,noun,Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
euɾɔs,friend,euɾɔs,noun,Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
lɔʑɛ,way,lɔʑɛ,noun,Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
ukaugɾa,semen,ukaugɾa,noun,Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
ɛtuɛɕlaɾaudan,pedophile,ɛtuɛɕlaɾaudan,noun,Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
ɕɔdan,follower,ɕɔdan,noun,Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
gsaɕun,thing,gsaɕun,noun,Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
ɾauauc,card,ɾauauc,noun,Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
alpa,baby,alpa,noun,Derived from Proto-North-Astiga: alpa /alpa/ < Derived from Proto-Astiga: alpa /alpa/,,,
eɾupa,song,eɾupa,noun,Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
naudɛ,savanna,naudɛ,noun,Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
ɾauauc,card,ɾauauc,noun,Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tauala,loan,tauala,noun,Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
sɛimɾɔs,payment,sɛimɾɔs,noun,Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
iɛlɔk,day,iɛlɔk,noun,Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
umuɛs,night,umuɛs,noun,Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
enʲemu,pedal,enʲemu,noun,Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
siau,city,siau,noun,Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
ɔɕen,travel,ɔɕen,noun,Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
de,I,de,pronoun,Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
mnatɛ,you.s,mnatɛ,pronoun,Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
auɾe,it,auɾe,pronoun,Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kɔd,we,kɔd,pronoun,Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
sɛɾau,you.p,sɛɾau,pronoun,Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
enc,they,enc,pronoun,Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ɾɛiɛn,go,ɾɛiɛn,verb,Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
naumɛn,speak,naumɛn,verb,Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
akɛn,do,akɛn,verb,Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
taumun,help,taumun,verb,Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pastɛn,see,pastɛn,verb,Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
suɛgɛn,like,suɛgɛn,verb,Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
man,be,man,verb,Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
sen,NEG,sen,particle,Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
tumɛn,want,tumɛn,verb,Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
ʑuɛnadɛn,lick,ʑuɛnadɛn,verb,Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
agɛn,give,agɛn,verb,Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
atɾɔɛn,fill,atɾɔɛn,verb,Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
ɕlaɾausɛn,love,ɕlaɾausɛn,verb,Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
ɾatɛin,more,ɾatɛin,adjective,Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
ɕɔpɛn,follow,ɕɔpɛn,verb,Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
ɛɾɛn,have,ɛɾɛn,verb,Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nundɛn,buy,nundɛn,verb,Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
msatan,deceive,msatan,verb,Derived from Proto-North-Astiga: msatan /msatan/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
aɾaulɛn,kick,aɾaulɛn,verb,Derived from Proto-North-Astiga: araulen /aɾaulɛn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
ɛlɕɛn,hate,ɛlɕɛn,verb,Derived from Proto-North-Astiga: elśen /ɛlɕɛn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
gɾaganɛn,listen,gɾaganɛn,verb,Derived from Proto-North-Astiga: graganen /gɾaganɛn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
sɛimɾan,pay,sɛimɾan,verb,Derived from Proto-North-Astiga: seimran /sɛimɾan/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tausɛn,choose,tausɛn,verb,Derived from Proto-North-Astiga: tausen /tausɛn/ < Derived from Proto-Astiga: taisen /taisen/,,,
uʑaulɾaɛn,ride,uʑaulɾaɛn,verb,Derived from Proto-North-Astiga: uġaulraen /uʑaulɾaɛn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
ɔɕen,travel,ɔɕen,verb,Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ɛlaumɛn,know,ɛlaumɛn,verb,Derived from Proto-North-Astiga: elaumen /ɛlaumɛn/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
mauɾsa,world,mauɾsa,noun,Derived from Proto-North-Astiga: maursa /mauɾsa/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
ksaɾuge,river,ksaɾuge,noun,Derived from Proto-North-Astiga: ksarugė /ksaɾuge/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
tuɾ,beside,tuɾ,adjective,Derived from Proto-North-Astiga: tur /tuɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
naud,village,naud,noun,Derived from Proto-North-Astiga: naud /naud/ < Derived from Proto-Astiga: nād /naːd/,,,
mlakʷ,new,mlakʷ,adjective,Derived from Proto-North-Astiga: mlakʷ /mlakʷ/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
pada,island,pada,noun,Derived from Proto-North-Astiga: pada /pada/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
ʑanauses,horizon,ʑanauses,noun,Derived from Proto-North-Astiga: ġanausės /ʑanauses/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
naːsɛɾ,toilet,naːsɛɾ,noun,Derived from Proto-North-Astiga: naaser /naːsɛɾ/ < Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
ɛimes,break,ɛimes,noun,Derived from Proto-North-Astiga: eimės /ɛimes/ < Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
takɾɛ,bottle,takɾɛ,noun,Derived from Proto-North-Astiga: takre /takɾɛ/ < Derived from Proto-Astiga: takre /takɾe/,,,
tegʷ,ant,tegʷ,noun,Derived from Proto-North-Astiga: tėgʷ /tegʷ/ < Derived from Proto-Astiga: tigʷu /tigʷu/,,,
auknau,brick,auknau,noun,Derived from Proto-North-Astiga: auknau /auknau/ < Derived from Proto-Astiga: āknā /aːknaː/,,,
ɔkɔcɾa,basket,ɔkɔcɾa,noun,Derived from Proto-North-Astiga: okocra /ɔkɔcɾa/ < Derived from Proto-Astiga: vokotʲŕ /ʋokotʲɾ̩/,,,
iaun,eat,iaun,verb,Derived from Proto-North-Astiga: iaun /iaun/ < Derived from Proto-Astiga: ēvān /eːʋaːn/,,,
kɾadu,place,kɾadu,noun,Derived from Proto-North-Astiga: kradu /kɾadu/ < Derived from Proto-Astiga: kŕdʷu /kɾ̩dʷu/,,,
ɛikɾadu,restaurant,ɛikɾadu,noun,Derived from Proto-North-Astiga: eikradu /ɛikɾadu/ < Derived from Proto-Astiga: ēkŕdʷu /eːkɾ̩dʷu/,,,
nasu,front,nasu,noun,Derived from Proto-North-Astiga: nasu /nasu/ < Derived from Proto-Astiga: vńsu /ʋn̩su/,,,
siau,city,siau,noun,Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
muɛna,two,muɛna,num,Derived from Proto-North-Astiga: muena /muɛna/ < Derived from Proto-Astiga: mūna /muːna/,,,
ɛnd,town,ɛnd,noun,Derived from Proto-North-Astiga: end /ɛnd/ < Derived from Proto-Astiga: endʷ /endʷ/,Settlement generator component,settlement-suggested,
aumɔ,settlement,aumɔ,noun,Derived from Proto-North-Astiga: aumo /aumɔ/ < Derived from Proto-Astiga: aumo /aumo/,Settlement generator component,settlement-suggested,
uɛmne,fort,uɛmne,noun,Derived from Proto-North-Astiga: uemnė /uɛmne/ < Derived from Proto-Astiga: ūmni /uːmni/,Settlement generator component,settlement-suggested,
muɛtɾes,castle,muɛtɾes,noun,Derived from Proto-North-Astiga: muetrės /muɛtɾes/ < Derived from Proto-Astiga: mūtris /muːtɾis/,Settlement generator component,settlement-suggested,
asuɛ,port,asuɛ,noun,Derived from Proto-North-Astiga: asue /asuɛ/ < Derived from Proto-Astiga: avsū /aʋsuː/,Settlement generator component,settlement-suggested,
pɛː,haven,pɛː,noun,Derived from Proto-North-Astiga: pee /pɛː/ < Derived from Proto-Astiga: peve /peʋe/,Settlement generator component,settlement-suggested,
mɛnʲau,house,mɛnʲau,noun,Derived from Proto-North-Astiga: menʲau /mɛnʲau/ < Derived from Proto-Astiga: mennoi /mennoi/,Settlement generator component,settlement-suggested,
amauc,home,amauc,noun,Derived from Proto-North-Astiga: amauc /amauc/ < Derived from Proto-Astiga: amātʲ /amaːtʲ/,Settlement generator component,settlement-suggested,
dɛiɾna,valley,dɛiɾna,noun,Derived from Proto-North-Astiga: deirna /dɛiɾna/ < Derived from Proto-Astiga: dʷērń /dʷeːɾn̩/,Settlement generator component,settlement-suggested,
ɛlg,hill,ɛlg,noun,Derived from Proto-North-Astiga: elg /ɛlg/ < Derived from Proto-Astiga: elgʷ /elgʷ/,Settlement generator component,settlement-suggested,
lɛɾ,field,lɛɾ,noun,Derived from Proto-North-Astiga: ler /lɛɾ/ < Derived from Proto-Astiga: ler /leɾ/,Settlement generator component,settlement-suggested,
ɕɔlʲa,old,ɕɔlʲa,adjective,Derived from Proto-North-Astiga: śolʲa /ɕɔlʲa/ < Derived from Proto-Astiga: kʲolla /kʲolla/,Settlement generator component,settlement-suggested,
uɕɛɾ,big,uɕɛɾ,adjective,Derived from Proto-North-Astiga: uśer /uɕɛɾ/ < Derived from Proto-Astiga: ukʲer /ukʲeɾ/,Settlement generator component,settlement-suggested,
ɛin,great,ɛin,adjective,Derived from Proto-North-Astiga: ein /ɛin/ < Derived from Proto-Astiga: ēn /eːn/,Settlement generator component,settlement-suggested,
mɔgɔ,small,mɔgɔ,adjective,Derived from Proto-North-Astiga: mogo /mɔgɔ/ < Derived from Proto-Astiga: mogʷo /mogʷo/,Settlement generator component,settlement-suggested,
ɾamɔ,high,ɾamɔ,adjective,Derived from Proto-North-Astiga: ramo /ɾamɔ/ < Derived from Proto-Astiga: ŕmo /ɾ̩mo/,Settlement generator component,settlement-suggested,
kʷas,stone,kʷas,adjective,Derived from Proto-North-Astiga: kʷas /kʷas/ < Derived from Proto-Astiga: kuvaj /kuʋaj/,Settlement generator component,settlement-suggested,
ɛɾɛl,rock,ɛɾɛl,adjective,Derived from Proto-North-Astiga: erel /ɛɾɛl/ < Derived from Proto-Astiga: erel /eɾel/,Settlement generator component,settlement-suggested,
nɛʑɔ,lake,nɛʑɔ,adjective,Derived from Proto-North-Astiga: neġo /nɛʑɔ/ < Derived from Proto-Astiga: nejo /nejo/,Settlement generator component,settlement-suggested,
paulɔn,forest,paulɔn,adjective,Derived from Proto-North-Astiga: paulon /paulɔn/ < Derived from Proto-Astiga: pālon /paːlon/,Settlement generator component,settlement-suggested,
ʑɔc,wood,ʑɔc,adjective,Derived from Proto-North-Astiga: ġoc /ʑɔc/ < Derived from Proto-Astiga: jotʲ /jotʲ/,Settlement generator component,settlement-suggested,
muɛɾu,black,muɛɾu,adjective,Derived from Proto-North-Astiga: mueru /muɛɾu/ < Derived from Proto-Astiga: muiru /muiɾu/,Settlement generator component,settlement-suggested,
ɔkɾule,white,ɔkɾule,adjective,Derived from Proto-North-Astiga: okrulė /ɔkɾule/ < Derived from Proto-Astiga: okruli /okɾuli/,Settlement generator component,settlement-suggested,
msaʑaɾ,red,msaʑaɾ,adjective,Derived from Proto-North-Astiga: msaġar /msaʑaɾ/ < Derived from Proto-Astiga: mśjar /ms̩jaɾ/,Settlement generator component,settlement-suggested,
mɔɛis,cold,mɔɛis,adjective,Derived from Proto-North-Astiga: moeis /mɔɛis/ < Derived from Proto-Astiga: movēs /moʋeːs/,Settlement generator component,settlement-suggested,
tal,hot,tal,adjective,Derived from Proto-North-Astiga: tal /tal/ < Derived from Proto-Astiga: tarr /tar/,Settlement generator component,settlement-suggested,
snalɔs,feather,snalɔs,noun,Derived from Proto-North-Astiga: snalos /snalɔs/ < Derived from Proto-Astiga: sńlos /sn̩los/,,,
mɔk,dog,mɔk,noun,Derived from Proto-North-Astiga: mok /mɔk/ < Derived from Proto-Astiga: mok /mok/,,,
taɾau,tree,taɾau,noun,Derived from Proto-North-Astiga: tarau /taɾau/ < Derived from Proto-Astiga: taroi /taɾoi/,,,
sus,all,sus,swadesh,Derived from Proto-North-Astiga: sus /sus/ < Derived from Proto-Astiga: sus /sus/,,,
ulɛi,many,ulɛi,swadesh,Derived from Proto-North-Astiga: ulei /ulɛi/ < Derived from Proto-Astiga: ulē /uleː/,,,
eɕa,one,eɕa,swadesh,Derived from Proto-North-Astiga: ėśa /eɕa/ < Derived from Proto-Astiga: ikʲa /ikʲa/,,,
danla,long,danla,swadesh,Derived from Proto-North-Astiga: danla /danla/ < Derived from Proto-Astiga: dʷanĺ /dʷanl̩/,,,
aʑug,fish,aʑug,swadesh,Derived from Proto-North-Astiga: aġug /aʑug/ < Derived from Proto-Astiga: ajugʷ /ajugʷ/,,,
ɔmɛd,bird,ɔmɛd,swadesh,Derived from Proto-North-Astiga: omed /ɔmɛd/ < Derived from Proto-Astiga: omedʷ /omedʷ/,,,
sanaut,louse,sanaut,swadesh,Derived from Proto-North-Astiga: sanaut /sanaut/ < Derived from Proto-Astiga: śnāt /s̩naːt/,,,
ɾɔɕɔ,seed,ɾɔɕɔ,swadesh,Derived from Proto-North-Astiga: rośo /ɾɔɕɔ/ < Derived from Proto-Astiga: rokʲo /ɾokʲo/,,,
tɛɾɛice,leaf,tɛɾɛice,swadesh,Derived from Proto-North-Astiga: tereicė /tɛɾɛice/ < Derived from Proto-Astiga: terētʲi /teɾeːtʲi/,,,
nunɕ,root,nunɕ,swadesh,Derived from Proto-North-Astiga: nunś /nunɕ/ < Derived from Proto-Astiga: nunkʲ /nunkʲ/,,,
ʑas,bark,ʑas,swadesh,Derived from Proto-North-Astiga: ġas /ʑas/ < Derived from Proto-Astiga: jas /jas/,,,
auɾt,skin,auɾt,swadesh,Derived from Proto-North-Astiga: aurt /auɾt/ < Derived from Proto-Astiga: vārt /ʋaːɾt/,,,
ɛimau,flesh,ɛimau,swadesh,Derived from Proto-North-Astiga: eimau /ɛimau/ < Derived from Proto-Astiga: ēmā /eːmaː/,,,
ɔgnɛn,blood,ɔgnɛn,swadesh,Derived from Proto-North-Astiga: ognen /ɔgnɛn/ < Derived from Proto-Astiga: ogʷnem /ogʷnem/,,,
