Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
aru,you.p,aɾu,pronoun,Derived from Ancient Milavirú: arú /äɾuː/ < Derived from Proto-South-Insular-Astiga: harú /haɾuː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
anü,they,anɨ,pronoun,Derived from Ancient Milavirú: ans /äns̠/ < Derived from Proto-South-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
dei,go,de,verb,Derived from Ancient Milavirú: ré /ɾeː/ < Derived from Proto-South-Insular-Astiga: ré /ɾɛː/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
numü,speak,numɨ,verb,Derived from Ancient Milavirú: númi /nuːmɪ/ < Derived from Proto-South-Insular-Astiga: núma̱ /nuːmə/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ay,do,aj,verb,Derived from Ancient Milavirú: ay /äj/ < Derived from Proto-South-Insular-Astiga: ay /aj/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
tumo,help,tumɔ,verb,Derived from Ancient Milavirú: túmo /tuːmɒ/ < Derived from Proto-South-Insular-Astiga: túmo /tuːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
patü,see,patɨ,verb,Derived from Ancient Milavirú: pati /pätɪ/ < Derived from Proto-South-Insular-Astiga: pata̱ /patə/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
ikü,like,ikɨ,verb,Derived from Ancient Milavirú: íki /iːkɪ/ < Derived from Proto-South-Insular-Astiga: híka̱ /hiːkə/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
ma,be,ma,verb,Derived from Ancient Milavirú: ma /mä/ < Derived from Proto-South-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
a,NEG,a,particle,Derived from Ancient Milavirú: a /ä/ < Derived from Proto-South-Insular-Astiga: ha /ha/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
tomü,want,tɔmɨ,verb,Derived from Ancient Milavirú: tomi /tɒmɪ/ < Derived from Proto-South-Insular-Astiga: toma̱ /tɔmə/ < Derived from Proto-Insular-Astiga: tuma /tʊma/ < Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
sinatü,lick,sinatɨ,verb,Derived from Ancient Milavirú: sínati /s̠iːnätɪ/ < Derived from Proto-South-Insular-Astiga: sínata̱ /siːnatə/ < Derived from Proto-Insular-Astiga: zēnada /zɛːnada/ < Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
akü,give,akɨ,verb,Derived from Ancient Milavirú: aki /äkɪ/ < Derived from Proto-South-Insular-Astiga: aka̱ /akə/ < Derived from Proto-Insular-Astiga: aga /aga/ < Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
ahüra,fill,ahɨɾa,verb,Derived from Ancient Milavirú: axirá /äʔɪɾaː/ < Derived from Proto-South-Insular-Astiga: aha̱rá /ahəɾaː/ < Derived from Proto-Insular-Astiga: aðroa /aðɾɔa/ < Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
saruhü,love,saɾuhɨ,verb,Derived from Ancient Milavirú: zarúxi /säɾuːʔɪ/ < Derived from Proto-South-Insular-Astiga: xarúha̱ /ʃaɾuːhə/ < Derived from Proto-Insular-Astiga: slarōha /sɫaɾɔːha/ < Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
dahi,more,dahi,adjective,Derived from Ancient Milavirú: raxí /ɾäʔiː/ < Derived from Proto-South-Insular-Astiga: rahí /ɾahiː/ < Derived from Proto-Insular-Astiga: raðē /ɾaðɛː/ < Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
soü,follow,sɔɨ,verb,Derived from Ancient Milavirú: sovi /s̠ɒʋɪ/ < Derived from Proto-South-Insular-Astiga: sowa̱ /sɔwə/ < Derived from Proto-Insular-Astiga: soβa /sɔβa/ < Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
á,have,aʔ,verb,Derived from Ancient Milavirú: ari /äɾɪ/ < Derived from Proto-South-Insular-Astiga: ara̱ /aɾə/ < Derived from Proto-Insular-Astiga: ara /aɾa/ < Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nontü,buy,nɔntɨ,verb,Derived from Ancient Milavirú: nonti /nɒntɪ/ < Derived from Proto-South-Insular-Astiga: nonta̱ /nɔntə/ < Derived from Proto-Insular-Astiga: nunda /nʊnda/ < Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
pahü,deceive,pahɨ,verb,Derived from Ancient Milavirú: faxi /fäʔɪ/ < Derived from Proto-South-Insular-Astiga: faha̱ /fahə/ < Derived from Proto-Insular-Astiga: mhaða /mhaða/ < Derived from Proto-North-Astiga: msatan /msatan/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
aroa,kick,aɾɔa,verb,Derived from Ancient Milavirú: arúo /äɾuːɒ/ < Derived from Proto-South-Insular-Astiga: arúo /aɾuːɔ/ < Derived from Proto-Insular-Astiga: arōla /aɾɔːɫa/ < Derived from Proto-North-Astiga: araulen /aɾaulɛn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
alüs,hate,alɨs,verb,Derived from Ancient Milavirú: alis /älɪs̠/ < Derived from Proto-South-Insular-Astiga: ala̱s /aləs/ < Derived from Proto-Insular-Astiga: alsa /aɫsa/ < Derived from Proto-North-Astiga: elśen /ɛlɕɛn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
