Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
etrāwiigsi,school,ɛtɾɒːwɪigsɪ,noun,Derived from Classical Esti: atrāvīgsə /ætɾaːwiːgsə/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
eōwīnəus,student,eoːwiːnəus,noun,Derived from Classical Esti: jōvēnūs /joːweːnuːs/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
ćāthi,language,t͡ɕɒːtʰɪ,noun,Derived from Classical Esti: cāttə /caːtːə/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
sīnro,tongue,siːnɾɔ,noun,Derived from Classical Esti: sēnro /seːnɾɔ/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
akeōtri,plains,akeoːtɾɪ,noun,Derived from Classical Esti: âkjōtrə /ɑkjoːtɾə/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
ćōmsii,mountain,t͡ɕoːmsɪi,noun,Derived from Classical Esti: cōmsī /coːmsiː/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
erjīm,hair,ɛɾjiːm,noun,Derived from Classical Esti: arjēm /æɾjeːm/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
āras,friend,ɒːɾas,noun,Derived from Classical Esti: ārâs /aːɾɑs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
laji,way,lajɪ,noun,Derived from Classical Esti: lâji /lɑjɪ/ < Derived from Proto-Astiga: loje /loje/,,,
okābri,semen,ɔkɒːbɾɪ,noun,Derived from Classical Esti: okābrə /ɔkaːbɾə/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
itəućlorāgem,pedophile,ɪtəut͡ɕlɔɾɒːgɛm,noun,Derived from Classical Esti: itūclərāgam /ɪtuːcləɾaːgæm/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
ćagem,follower,t͡ɕagɛm,noun,Derived from Classical Esti: câgam /cɑgæm/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
bhoćon,thing,bʰɔt͡ɕɔn,noun,Derived from Classical Esti: bsəcon /bsəcɔn/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
reōwōć,card,ɾeoːwoːt͡ɕ,noun,Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
elpe,baby,ɛlpɛ,noun,Derived from Classical Esti: alpa /ælpæ/ < Derived from Proto-Astiga: alpa /alpa/,,,
orope,song,ɔɾɔpɛ,noun,Derived from Classical Esti: əropa /əɾɔpæ/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nōgi,savanna,noːgɪ,noun,Derived from Classical Esti: nōgi /noːgɪ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
reōwōć,card,ɾeoːwoːt͡ɕ,noun,Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tāwele,loan,tɒːwɛlɛ,noun,Derived from Classical Esti: tāvala /taːwælæ/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
sīmras,payment,siːmɾas,noun,Derived from Classical Esti: sēmrâs /seːmɾɑs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
iilak,day,ɪilak,noun,Derived from Classical Esti: īlâk /iːlɑk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
oməus,night,ɔməus,noun,Derived from Classical Esti: omūs /ɔmuːs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
odnomo,pedal,ɔd̚nɔmɔ,noun,Derived from Classical Esti: ənnəmo /ənnəmɔ/ < Derived from Proto-Astiga: innimu /innimu/,,,
wiinros,city,wɪinɾɔs,noun,Derived from Classical Esti: vīnrəs /wiːnɾəs/ < Derived from Proto-Astiga: vīnŕs /ʋiːnɾ̩s/,,,
aćon,travel,at͡ɕɔn,noun,Derived from Classical Esti: âcən /ɑcən/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
gi,I,gɪ,pronoun,Derived from Classical Esti: gə /gə/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
mnoti,you.s,mnɔtɪ,pronoun,Derived from Classical Esti: mnəti /mnətɪ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
ārwi,it,ɒːɾwɪ,pronoun,Derived from Classical Esti: ārvə /aːɾwə/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kag,we,kag,pronoun,Derived from Classical Esti: kâg /kɑg/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
sirō,you.p,sɪɾoː,pronoun,Derived from Classical Esti: sirō /sɪɾoː/ < Derived from Proto-Astiga: serō /seɾoː/,,,
onć,they,ɔnt͡ɕ,pronoun,Derived from Classical Esti: ənc /ənc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
rīwin,go,ɾiːwɪn,verb,Derived from Classical Esti: rēvin /ɾeːwɪn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nōmin,speak,noːmɪn,verb,Derived from Classical Esti: nōmin /noːmɪn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ekin,do,ɛkɪn,verb,Derived from Classical Esti: akin /ækɪn/ < Derived from Proto-Astiga: aken /aken/,,,
tāmon,help,tɒːmɔn,verb,Derived from Classical Esti: tāmon /taːmɔn/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pestin,see,pɛstɪn,verb,Derived from Classical Esti: pastin /pæstɪn/ < Derived from Proto-Astiga: pasten /pasten/,,,
səubin,like,səubɪn,verb,Derived from Classical Esti: sūbin /suːbɪn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
men,be,mɛn,verb,Derived from Classical Esti: man /mæn/ < Derived from Proto-Astiga: man /man/,,,
son,NEG,sɔn,particle,Derived from Classical Esti: sən /sən/ < Derived from Proto-Astiga: sin /sin/,,,
tomin,want,tɔmɪn,verb,Derived from Classical Esti: tomin /tɔmɪn/ < Derived from Proto-Astiga: tumen /tumen/,,,
jəunegin,lick,jəunɛgɪn,verb,Derived from Classical Esti: jūnagin /juːnægɪn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
webin,give,wɛbɪn,verb,Derived from Classical Esti: vabin /wæbɪn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
etrawin,fill,ɛtɾawɪn,verb,Derived from Classical Esti: atrâvin /ætɾɑwɪn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
ćlorāsin,love,t͡ɕlɔɾɒːsɪn,verb,Derived from Classical Esti: clərāsin /cləɾaːsɪn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
rotīm,more,ɾɔtiːm,adjective,Derived from Classical Esti: rətēm /ɾəteːm/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
ćapin,follow,t͡ɕapɪn,verb,Derived from Classical Esti: câpin /cɑpɪn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
wirin,have,wɪɾɪn,verb,Derived from Classical Esti: virin /wɪɾɪn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nongin,buy,nɔŋɪn,verb,Derived from Classical Esti: nongin /nɔngɪn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
msoten,deceive,msɔtɛn,verb,Derived from Classical Esti: msətan /msətæn/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
erōlin,kick,ɛɾoːlɪn,verb,Derived from Classical Esti: arōlin /æɾoːlɪn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
ilćin,hate,ɪlt͡ɕɪn,verb,Derived from Classical Esti: ilcin /ɪlcɪn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
brobenin,listen,bɾɔbɛnɪn,verb,Derived from Classical Esti: brəbanin /bɾəbænɪn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
sīmren,pay,siːmɾɛn,verb,Derived from Classical Esti: sēmran /seːmɾæn/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tāsin,choose,tɒːsɪn,verb,Derived from Classical Esti: tāsin /taːsɪn/ < Derived from Proto-Astiga: taisen /taisen/,,,
ojālroin,ride,ɔjɒːlɾɔɪn,verb,Derived from Classical Esti: ojālrəin /ɔjaːlɾəɪn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
ilōmin,know,ɪloːmɪn,verb,Derived from Classical Esti: ilōmin /ɪloːmɪn/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
mārsi,world,mɒːɾsɪ,noun,Derived from Classical Esti: mārsə /maːɾsə/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
khorobi,river,kʰɔɾɔbɪ,noun,Derived from Classical Esti: ksərobə /ksəɾɔbə/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
tor,beside,tɔɾ,adjective,Derived from Classical Esti: tor /tɔɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
nād,village,nɒːd,noun,Derived from Classical Esti: nād /naːd/ < Derived from Proto-Astiga: nād /naːd/,,,
mloko,new,mlɔkɔ,adjective,Derived from Classical Esti: mləko /mləkɔ/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
pege,island,pɛgɛ,noun,Derived from Classical Esti: paga /pægæ/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
jenāsos,horizon,jɛnɒːsɔs,noun,Derived from Classical Esti: janāsəs /jænaːsəs/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
