Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
īlâk,day,iːlɑk,noun,Derived from Proto-Astiga: īlok /iːlok/,,,
omūs,night,ɔmuːs,noun,Derived from Proto-Astiga: umūs /umuːs/,,,
ənnəmo,pedal,ənnəmɔ,noun,Derived from Proto-Astiga: innimu /innimu/,,,
vīnrəs,city,wiːnɾəs,noun,Derived from Proto-Astiga: vīnŕs /ʋiːnɾ̩s/,,,
âcən,travel,ɑcən,noun,Derived from Proto-Astiga: okʲin /okʲin/,,,
gə,I,gə,pronoun,Derived from Proto-Astiga: dʷi /dʷi/,,,
mnəti,you.s,mnətɪ,pronoun,Derived from Proto-Astiga: mńte /mn̩te/,,,
ārvə,it,aːɾwə,pronoun,Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kâg,we,kɑg,pronoun,Derived from Proto-Astiga: kodʷ /kodʷ/,,,
sirō,you.p,sɪɾoː,pronoun,Derived from Proto-Astiga: serō /seɾoː/,,,
ənc,they,ənc,pronoun,Derived from Proto-Astiga: intʲ /intʲ/,,,
rēvin,go,ɾeːwɪn,verb,Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nōmin,speak,noːmɪn,verb,Derived from Proto-Astiga: nōmen /noːmen/,,,
akin,do,ækɪn,verb,Derived from Proto-Astiga: aken /aken/,,,
tāmon,help,taːmɔn,verb,Derived from Proto-Astiga: tāmun /taːmun/,,,
pastin,see,pæstɪn,verb,Derived from Proto-Astiga: pasten /pasten/,,,
sūbin,like,suːbɪn,verb,Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
man,be,mæn,verb,Derived from Proto-Astiga: man /man/,,,
sən,NEG,sən,particle,Derived from Proto-Astiga: sin /sin/,,,
tomin,want,tɔmɪn,verb,Derived from Proto-Astiga: tumen /tumen/,,,
jūnagin,lick,juːnægɪn,verb,Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
vabin,give,wæbɪn,verb,Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
atrâvin,fill,ætɾɑwɪn,verb,Derived from Proto-Astiga: atroven /atɾoʋen/,,,
clərāsin,love,cləɾaːsɪn,verb,Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
rətēm,more,ɾəteːm,adjective,Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
câpin,follow,cɑpɪn,verb,Derived from Proto-Astiga: kʲopen /kʲopen/,,,
virin,have,wɪɾɪn,verb,Derived from Proto-Astiga: veren /ʋeɾen/,,,
nongin,buy,nɔngɪn,verb,Derived from Proto-Astiga: nundʷen /nundʷen/,,,
msətan,deceive,msətæn,verb,Derived from Proto-Astiga: mśtan /ms̩tan/,,,
arōlin,kick,æɾoːlɪn,verb,Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
ilcin,hate,ɪlcɪn,verb,Derived from Proto-Astiga: elkʲen /elkʲen/,,,
brəbanin,listen,bɾəbænɪn,verb,Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
sēmran,pay,seːmɾæn,verb,Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tāsin,choose,taːsɪn,verb,Derived from Proto-Astiga: taisen /taisen/,,,
ojālrəin,ride,ɔjaːlɾəɪn,verb,Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
ilōmin,know,ɪloːmɪn,verb,Derived from Proto-Astiga: elōmen /eloːmen/,,,
mārsə,world,maːɾsə,noun,Derived from Proto-Astiga: mārś /maːɾs̩/,,,
