Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
orīlan,kick,oɾiːlan,verb,Derived from Proto-South-Astiga: oɾialan /oɾialan/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
altan,hate,altan,verb,Derived from Proto-South-Astiga: altan /altan/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
barbonan,listen,baɾbonan,verb,Derived from Proto-South-Astiga: baɾbonan /baɾbonan/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
śīrman,pay,ɕiːɾman,verb,Derived from Proto-South-Astiga: siaɾmon /siaɾmon/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
sesan,choose,sesan,verb,Derived from Proto-South-Astiga: sesan /sesan/ < Derived from Proto-Astiga: taisen /taisen/,,,
wīlaran,ride,wiːlaɾan,verb,Derived from Proto-South-Astiga: uiulaɾan /uiulaɾan/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
aten,travel,aten,verb,Derived from Proto-South-Astiga: aten /aten/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
alīman,know,aliːman,verb,Derived from Proto-South-Astiga: aliaman /aliaman/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
mȳras,world,myːɾas,noun,Derived from Proto-South-Astiga: miuɾas /miuɾas/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
jaśrube,river,jaɕɾube,noun,Derived from Proto-South-Astiga: jaɾsube /jaɾsube/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
śur,beside,ɕuɾ,adjective,Derived from Proto-South-Astiga: suɾ /suɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
nȳd,village,nyːd,noun,Derived from Proto-South-Astiga: niud /niud/ < Derived from Proto-Astiga: nād /naːd/,,,
malju,new,malju,adjective,Derived from Proto-South-Astiga: malju /malju/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
ogo,island,ogo,noun,Derived from Proto-South-Astiga: hogo /hogo/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
onȳśes,horizon,onyːɕes,noun,Derived from Proto-South-Astiga: oniuses /oniuses/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
anasar,toilet,anasaɾ,noun,Derived from Proto-South-Astiga: anwosaɾ /anwosaɾ/ < Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
īmes,break,iːmes,noun,Derived from Proto-South-Astiga: iames /iames/ < Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
sorka,bottle,soɾka,noun,Derived from Proto-South-Astiga: soɾka /soɾka/ < Derived from Proto-Astiga: takre /takɾe/,,,
sebu,ant,sebu,noun,Derived from Proto-South-Astiga: sebu /sebu/ < Derived from Proto-Astiga: tigʷu /tigʷu/,,,
ȳknȳ,brick,yːknyː,noun,Derived from Proto-South-Astiga: iukniu /iukniu/ < Derived from Proto-Astiga: āknā /aːknaː/,,,
wajakar,basket,wajakaɾ,noun,Derived from Proto-South-Astiga: wajakaɾ /wajakaɾ/ < Derived from Proto-Astiga: vokotʲŕ /ʋokotʲɾ̩/,,,
īwīn,eat,iːwiːn,verb,Derived from Proto-South-Astiga: iawiun /iawiun/ < Derived from Proto-Astiga: ēvān /eːʋaːn/,,,
jardu,place,jaɾdu,noun,Derived from Proto-South-Astiga: jaɾdu /jaɾdu/ < Derived from Proto-Astiga: kŕdʷu /kɾ̩dʷu/,,,
ījardu,restaurant,iːjaɾdu,noun,Derived from Proto-South-Astiga: iajaɾdu /iajaɾdu/ < Derived from Proto-Astiga: ēkŕdʷu /eːkɾ̩dʷu/,,,
wasnu,front,wasnu,noun,Derived from Proto-South-Astiga: wansu /wansu/ < Derived from Proto-Astiga: vńsu /ʋn̩su/,,,
śīwī,city,ɕiːwiː,noun,Derived from Proto-South-Astiga: siawiu /siawiu/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
mȳno,two,myːno,num,Derived from Proto-South-Astiga: miuno /miuno/ < Derived from Proto-Astiga: mūna /muːna/,,,
and,town,and,noun,Derived from Proto-South-Astiga: and /and/ < Derived from Proto-Astiga: endʷ /endʷ/,Settlement generator component,settlement-suggested,
ama,settlement,ama,noun,Derived from Proto-South-Astiga: ama /ama/ < Derived from Proto-Astiga: aumo /aumo/,Settlement generator component,settlement-suggested,
ȳmne,fort,yːmne,noun,Derived from Proto-South-Astiga: iumne /iumne/ < Derived from Proto-Astiga: ūmni /uːmni/,Settlement generator component,settlement-suggested,
mȳrtes,castle,myːɾtes,noun,Derived from Proto-South-Astiga: miuɾtes /miuɾtes/ < Derived from Proto-Astiga: mūtris /muːtɾis/,Settlement generator component,settlement-suggested,
aswī,port,aswiː,noun,Derived from Proto-South-Astiga: owsiu /owsiu/ < Derived from Proto-Astiga: avsū /aʋsuː/,Settlement generator component,settlement-suggested,
awa,haven,awa,noun,Derived from Proto-South-Astiga: hawa /hawa/ < Derived from Proto-Astiga: peve /peʋe/,Settlement generator component,settlement-suggested,
madny,house,madny,noun,Derived from Proto-South-Astiga: manny /manny/ < Derived from Proto-Astiga: mennoi /mennoi/,Settlement generator component,settlement-suggested,
omȳk,home,omyːk,noun,Derived from Proto-South-Astiga: omiuk /omiuk/ < Derived from Proto-Astiga: amātʲ /amaːtʲ/,Settlement generator component,settlement-suggested,
gīran,valley,giːɾan,noun,Derived from Proto-South-Astiga: giaɾan /giaɾan/ < Derived from Proto-Astiga: dʷērń /dʷeːɾn̩/,Settlement generator component,settlement-suggested,
alb,hill,alb,noun,Derived from Proto-South-Astiga: alb /alb/ < Derived from Proto-Astiga: elgʷ /elgʷ/,Settlement generator component,settlement-suggested,
lar,field,laɾ,noun,Derived from Proto-South-Astiga: laɾ /laɾ/ < Derived from Proto-Astiga: ler /leɾ/,Settlement generator component,settlement-suggested,
tadlo,old,tadlo,adjective,Derived from Proto-South-Astiga: tallo /tallo/ < Derived from Proto-Astiga: kʲolla /kʲolla/,Settlement generator component,settlement-suggested,
utar,big,utaɾ,adjective,Derived from Proto-South-Astiga: utaɾ /utaɾ/ < Derived from Proto-Astiga: ukʲer /ukʲeɾ/,Settlement generator component,settlement-suggested,
īn,great,iːn,adjective,Derived from Proto-South-Astiga: ian /ian/ < Derived from Proto-Astiga: ēn /eːn/,Settlement generator component,settlement-suggested,
maba,small,maba,adjective,Derived from Proto-South-Astiga: maba /maba/ < Derived from Proto-Astiga: mogʷo /mogʷo/,Settlement generator component,settlement-suggested,
arma,high,aɾma,adjective,Derived from Proto-South-Astiga: aɾma /aɾma/ < Derived from Proto-Astiga: ŕmo /ɾ̩mo/,Settlement generator component,settlement-suggested,
juwa,stone,juwa,adjective,Derived from Proto-South-Astiga: juwo /juwo/ < Derived from Proto-Astiga: kuvaj /kuʋaj/,Settlement generator component,settlement-suggested,
aral,rock,aɾal,adjective,Derived from Proto-South-Astiga: aɾal /aɾal/ < Derived from Proto-Astiga: erel /eɾel/,Settlement generator component,settlement-suggested,
nei,lake,nei,adjective,Derived from Proto-South-Astiga: naa /naa/ < Derived from Proto-Astiga: nejo /nejo/,Settlement generator component,settlement-suggested,
ȳlan,forest,yːlan,adjective,Derived from Proto-South-Astiga: hiulan /hiulan/ < Derived from Proto-Astiga: pālon /paːlon/,Settlement generator component,settlement-suggested,
ak,wood,ak,adjective,Derived from Proto-South-Astiga: ak /ak/ < Derived from Proto-Astiga: jotʲ /jotʲ/,Settlement generator component,settlement-suggested,
myru,black,myɾu,adjective,Derived from Proto-South-Astiga: myɾu /myɾu/ < Derived from Proto-Astiga: muiru /muiɾu/,Settlement generator component,settlement-suggested,
arkule,white,aɾkule,adjective,Derived from Proto-South-Astiga: aɾkule /aɾkule/ < Derived from Proto-Astiga: okruli /okɾuli/,Settlement generator component,settlement-suggested,
masar,red,masaɾ,adjective,Derived from Proto-South-Astiga: masoɾ /masoɾ/ < Derived from Proto-Astiga: mśjar /ms̩jaɾ/,Settlement generator component,settlement-suggested,
mawīś,cold,mawiːɕ,adjective,Derived from Proto-South-Astiga: mawias /mawias/ < Derived from Proto-Astiga: movēs /moʋeːs/,Settlement generator component,settlement-suggested,
sar,hot,saɾ,adjective,Derived from Proto-South-Astiga: soɾ /soɾ/ < Derived from Proto-Astiga: tarr /tar/,Settlement generator component,settlement-suggested,
salnas,feather,salnas,noun,Derived from Proto-South-Astiga: sanlas /sanlas/ < Derived from Proto-Astiga: sńlos /sn̩los/,,,
mai,dog,mai,noun,Derived from Proto-South-Astiga: maj /maj/ < Derived from Proto-Astiga: mok /mok/,,,
sory,tree,soɾy,noun,Derived from Proto-South-Astiga: soɾy /soɾy/ < Derived from Proto-Astiga: taroi /taɾoi/,,,
śuś,all,ɕuɕ,swadesh,Derived from Proto-South-Astiga: sus /sus/ < Derived from Proto-Astiga: sus /sus/,Swadesh List Vocab,swadesh,
ulī,many,uliː,swadesh,Derived from Proto-South-Astiga: ulia /ulia/ < Derived from Proto-Astiga: ulē /uleː/,Swadesh List Vocab,swadesh,
eto,one,eto,swadesh,Derived from Proto-South-Astiga: eto /eto/ < Derived from Proto-Astiga: ikʲa /ikʲa/,Swadesh List Vocab,swadesh,
gonal,long,gonal,swadesh,Derived from Proto-South-Astiga: gonal /gonal/ < Derived from Proto-Astiga: dʷanĺ /dʷanl̩/,Swadesh List Vocab,swadesh,
aub,fish,aub,swadesh,Derived from Proto-South-Astiga: oub /oub/ < Derived from Proto-Astiga: ajugʷ /ajugʷ/,Swadesh List Vocab,swadesh,
amag,bird,amag,swadesh,Derived from Proto-South-Astiga: amag /amag/ < Derived from Proto-Astiga: omedʷ /omedʷ/,Swadesh List Vocab,swadesh,
asnȳś,louse,asnyːɕ,swadesh,Derived from Proto-South-Astiga: asnius /asnius/ < Derived from Proto-Astiga: śnāt /s̩naːt/,Swadesh List Vocab,swadesh,
rata,seed,ɾata,swadesh,Derived from Proto-South-Astiga: ɾata /ɾata/ < Derived from Proto-Astiga: rokʲo /ɾokʲo/,Swadesh List Vocab,swadesh,
sarīke,leaf,saɾiːke,swadesh,Derived from Proto-South-Astiga: saɾiake /saɾiake/ < Derived from Proto-Astiga: terētʲi /teɾeːtʲi/,Swadesh List Vocab,swadesh,
nunt,root,nunt,swadesh,Derived from Proto-South-Astiga: nunt /nunt/ < Derived from Proto-Astiga: nunkʲ /nunkʲ/,Swadesh List Vocab,swadesh,
as,bark,as,swadesh,Derived from Proto-South-Astiga: os /os/ < Derived from Proto-Astiga: jas /jas/,Swadesh List Vocab,swadesh,
wīśr,skin,wiːɕɾ,swadesh,Derived from Proto-South-Astiga: wiuɾs /wiuɾs/ < Derived from Proto-Astiga: vārt /ʋaːɾt/,Swadesh List Vocab,swadesh,
īmȳ,flesh,iːmyː,swadesh,Derived from Proto-South-Astiga: iamiu /iamiu/ < Derived from Proto-Astiga: ēmā /eːmaː/,Swadesh List Vocab,swadesh,
abnam,blood,abnam,swadesh,Derived from Proto-South-Astiga: abnam /abnam/ < Derived from Proto-Astiga: ogʷnem /ogʷnem/,Swadesh List Vocab,swadesh,
riśnīnȳ,weather,ɾiɕniːnyː,noun,Derived from Proto-South-Astiga: ɾinsianiu /ɾinsianiu/ < Derived from Proto-Astiga: reinsēnū /ɾeinseːnuː/,,,
ele,country,ele,noun,Derived from Proto-South-Astiga: ele /ele/ < Derived from Proto-Astiga: aili /aili/,,,
ares,king,aɾes,noun,Derived from Proto-South-Astiga: aɾwes /aɾwes/ < Derived from Proto-Astiga: evrais /eʋɾais/,,,
awer,queen,aweɾ,noun,Derived from Proto-South-Astiga: howeɾ /howeɾ/ < Derived from Proto-Astiga: pavairr /paʋair/,,,
ośkȳlo,kingdom,oɕkyːlo,noun,Derived from Proto-South-Astiga: oksiulo /oksiulo/ < Derived from Proto-Astiga: aksūla /aksuːla/,,,
iśjan,feel,iɕjan,verb,Derived from Proto-South-Astiga: isjan /isjan/ < Derived from Proto-Astiga: eisken /eisken/,,,
ȳnmȳś,business,yːnmyːɕ,noun,Derived from Proto-South-Astiga: iunmius /iunmius/ < Derived from Proto-Astiga: jūnmās /juːnmaːs/,,,
awī,list,awiː,noun,Derived from Proto-South-Astiga: howiu /howiu/ < Derived from Proto-Astiga: pavā /paʋaː/,,,
aśȳre,review,aɕyːɾe,noun,Derived from Proto-South-Astiga: hassiuɾe /hassiuɾe/ < Derived from Proto-Astiga: pśtāri /ps̩taːɾi/,,,
wīruno,failure,wiːɾuno,noun,Derived from Proto-South-Astiga: wiuɾuno /wiuɾuno/ < Derived from Proto-Astiga: vūruna /ʋuːɾuna/,,,
wīrun,fail,wiːɾun,verb,Derived from Proto-South-Astiga: wiuɾun /wiuɾun/ < Derived from Proto-Astiga: vūrun /ʋuːɾun/,,,
andȳ,problem,andyː,noun,Derived from Proto-South-Astiga: handiu /handiu/ < Derived from Proto-Astiga: pńdʷā /pn̩dʷaː/,,,
aknan,win,aknan,verb,Derived from Proto-South-Astiga: aknon /aknon/ < Derived from Proto-Astiga: eknan /eknan/,,,
śȳlan,read,ɕyːlan,verb,Derived from Proto-South-Astiga: siulan /siulan/ < Derived from Proto-Astiga: tālen /taːlen/,,,
aśu,what,aɕu,inter,Derived from Proto-South-Astiga: assu /assu/ < Derived from Proto-Astiga: ossu /ossu/,,,
jana,name,jana,noun,Derived from Proto-South-Astiga: jana /jana/ < Derived from Proto-Astiga: keno /keno/,,,
a,from,a,,Derived from Proto-South-Astiga: ha /ha/ < Derived from Proto-Astiga: pe /pe/,,,
jen,that,jen,pronoun,Derived from Proto-South-Astiga: jen /jen/ < Derived from Proto-Astiga: kin /kin/,,,
jo,this,jo,pronoun,Derived from Proto-South-Astiga: jo /jo/ < Derived from Proto-Astiga: ka /ka/,,,
tēwī,cat,teːwiː,noun,Derived from Proto-South-Astiga: tiewiu /tiewiu/ < Derived from Proto-Astiga: kʲīvā /kʲiːʋaː/,,,
ba,and,ba,conj,Derived from Proto-South-Astiga: ba /ba/ < Derived from Proto-Astiga: gʷe /gʷe/,,,
mośȳlan,heal,moɕyːlan,verb,Derived from Proto-South-Astiga: mosiulan /mosiulan/ < Derived from Proto-Astiga: matālen /mataːlen/,,,
jana,time,jana,noun,Derived from Proto-South-Astiga: janwo /janwo/ < Derived from Proto-Astiga: kńva /kn̩ʋa/,,,
gīm,only,giːm,,Derived from Proto-South-Astiga: giam /giam/ < Derived from Proto-Astiga: dʷēm /dʷeːm/,,,
kaman,wait,kaman,verb,Derived from Proto-South-Astiga: kaman /kaman/ < Derived from Proto-Astiga: tʲemon /tʲemon/,,,
ēa,able,eːa,verb,Derived from Proto-South-Astiga: iea /iea/ < Derived from Proto-Astiga: ījo /iːjo/,,,
īśerīn,return,iːɕeɾiːn,verb,Derived from Proto-South-Astiga: hiaseɾian /hiaseɾian/ < Derived from Proto-Astiga: pōtirēn /poːtiɾeːn/,,,
ēl,toward,eːl,,Derived from Proto-South-Astiga: iel /iel/ < Derived from Proto-Astiga: īl /iːl/,,,
arēn,must,aɾeːn,verb,Derived from Proto-South-Astiga: aɾwien /aɾwien/ < Derived from Proto-Astiga: ŕvīn /ɾ̩ʋiːn/,,,
lumin,sleep,lumin,verb,Derived from Proto-South-Astiga: lumin /lumin/ < Derived from Proto-Astiga: lumein /lumein/,,,
asʲnan,come,asʲnan,verb,Derived from Proto-South-Astiga: asʲnon /asʲnon/ < Derived from Proto-Astiga: otʲnan /otʲnan/,,,
jīnel,food,jiːnel,noun,Derived from Proto-South-Astiga: jianel /jianel/ < Derived from Proto-Astiga: kēnil /keːnil/,,,
ainȳrta,torture,ainyːɾta,noun,Derived from Proto-South-Astiga: ajʲniuɾta /ajʲniuɾta/ < Derived from Proto-Astiga: ekʲnātro /ekʲnaːtɾo/,,,
