Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
sonti,mouth,s̠ɒntɪ,noun,Derived from Proto-South-Insular-Astiga: sonta̱ /sɔntə/ < Derived from Proto-Insular-Astiga: sund /sʊnd/ < Derived from Proto-North-Astiga: śund /ɕund/ < Derived from Proto-Astiga: kʲundʷ /kʲundʷ/,,,
tárí,nose,taːɾiː,noun,Derived from Proto-South-Insular-Astiga: tárí /taːɾiː/ < Derived from Proto-Insular-Astiga: toarē /tɔaɾɛː/ < Derived from Proto-North-Astiga: toerei /tɔɛɾɛi/ < Derived from Proto-Astiga: toverē /toʋeɾeː/,,,
asoro,cheek,äs̠ɒɾɒ,noun,Derived from Proto-South-Insular-Astiga: hasoro /hasɔɾɔ/ < Derived from Proto-Insular-Astiga: hasoru /hasɔɾʊ/ < Derived from Proto-North-Astiga: saśoru /saɕɔɾu/ < Derived from Proto-Astiga: śkʲoru /s̩kʲoɾu/,,,
noníri,forehead,nɒniːɾɪ,noun,Derived from Proto-South-Insular-Astiga: noníra̱ /nɔniːɾə/ < Derived from Proto-Insular-Astiga: nunēr /nʊnɛːɾ/ < Derived from Proto-North-Astiga: nuneir /nunɛiɾ/ < Derived from Proto-Astiga: nunēr /nuneːɾ/,,,
nokas,elbow,nɒkäs̠,noun,Derived from Proto-South-Insular-Astiga: nokas /nɔkas/ < Derived from Proto-Insular-Astiga: nogadha /nɔgadha/ < Derived from Proto-North-Astiga: nogedsa /nɔgɛdsa/ < Derived from Proto-Astiga: nogʷedʷś /nogʷedʷs̩/,,,
payan,chin,päʝän,noun,Derived from Proto-South-Insular-Astiga: payan /pajan/ < Derived from Proto-Insular-Astiga: paɣena /paɣɛna/ < Derived from Proto-North-Astiga: pekėna /pɛkena/ < Derived from Proto-Astiga: pekina /pekina/,,,
ozí,lip,ɒsiː,noun,Derived from Proto-South-Insular-Astiga: oxí /ɔʃiː/ < Derived from Proto-Insular-Astiga: okhē /ɔkhɛː/ < Derived from Proto-North-Astiga: oksuen /ɔksuɛn/ < Derived from Proto-Astiga: oksūm /oksuːm/,,,
púxati,penis,puːʔätɪ,noun,Derived from Proto-South-Insular-Astiga: púhata̱ /puːhatə/ < Derived from Proto-Insular-Astiga: pōhat /pɔːhat/ < Derived from Proto-North-Astiga: pausat /pausat/ < Derived from Proto-Astiga: pāsat /paːsat/,,,
alomí,vagina,älɒmiː,noun,Derived from Proto-South-Insular-Astiga: alomí /alɔmiː/ < Derived from Proto-Insular-Astiga: alumē /aɫʊmɛː/ < Derived from Proto-North-Astiga: elumue /ɛlumuɛ/ < Derived from Proto-Astiga: elumū /elumuː/,,,
avi,butt,äʋɪ,noun,Derived from Proto-South-Insular-Astiga: awa̱ /awə/ < Derived from Proto-Insular-Astiga: eβa /ɛβa/ < Derived from Proto-North-Astiga: ėpas /epas/ < Derived from Proto-Astiga: ipas /ipas/,,,
íxamari,game,iːʔämäɾɪ,noun,Derived from Proto-South-Insular-Astiga: íhamara̱ /iːhamaɾə/ < Derived from Proto-Insular-Astiga: ēðamara /ɛːðamaɾa/ < Derived from Proto-North-Astiga: eitamera /ɛitamɛɾa/ < Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
nato,wind,nätɒ,noun,Derived from Proto-South-Insular-Astiga: nato /natɔ/ < Derived from Proto-Insular-Astiga: nado /nadɔ/ < Derived from Proto-North-Astiga: nado /nadɔ/ < Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
fayíri,sight,fäʝiːɾɪ,noun,Derived from Proto-South-Insular-Astiga: fayíra̱ /fajiːɾə/ < Derived from Proto-Insular-Astiga: phaɣēr /phaɣɛːɾ/ < Derived from Proto-North-Astiga: psakeir /psakɛiɾ/ < Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
naxú,water,näʔuː,noun,Derived from Proto-South-Insular-Astiga: nahú /nahuː/ < Derived from Proto-Insular-Astiga: naðō /naðɔː/ < Derived from Proto-North-Astiga: nataus /nataus/ < Derived from Proto-Astiga: natōs /natoːs/,,,
kiró,fire,kɪɾoː,noun,Derived from Proto-South-Insular-Astiga: ka̱ró /kəɾɔː/ < Derived from Proto-Insular-Astiga: krao /kɾaɔ/ < Derived from Proto-North-Astiga: kraos /kɾaɔs/ < Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
mastú,earth,mäs̠tuː,noun,Derived from Proto-South-Insular-Astiga: masrú /masɾuː/ < Derived from Proto-Insular-Astiga: masrō /masɾɔː/ < Derived from Proto-North-Astiga: meśrau /mɛɕɾau/ < Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
axirús,school,äʔɪɾuːs̠,noun,Derived from Proto-South-Insular-Astiga: aha̱rús /ahəɾuːs/ < Derived from Proto-Insular-Astiga: aðrōėadha /aðɾɔːeadha/ < Derived from Proto-North-Astiga: atrauiedsa /atɾauiɛdsa/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
úíní,student,uːiːniː,noun,Derived from Proto-South-Insular-Astiga: úíní /uːiːniː/ < Derived from Proto-Insular-Astiga: ōēnē /ɔːɛːnɛː/ < Derived from Proto-North-Astiga: aueinues /auɛinuɛs/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
súla,language,s̠uːlä,noun,Derived from Proto-South-Insular-Astiga: súla /suːla/ < Derived from Proto-Insular-Astiga: sōle /sɔːɫɛ/ < Derived from Proto-North-Astiga: caulė /caule/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
ínto,tongue,iːntɒ,noun,Derived from Proto-South-Insular-Astiga: hínto /hiːntɔ/ < Derived from Proto-Insular-Astiga: hēnru /hɛːnɾʊ/ < Derived from Proto-North-Astiga: seinru /sɛinɾu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
oyútiri,plains,ɒʝuːtɪɾɪ,noun,Derived from Proto-South-Insular-Astiga: oyúta̱ra̱ /ɔjuːtəɾə/ < Derived from Proto-Insular-Astiga: oɣōtra /ɔɣɔːtɾa/ < Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
súfá,mountain,s̠uːfaː,noun,Derived from Proto-South-Insular-Astiga: súfá /suːfaː/ < Derived from Proto-Insular-Astiga: sōmhėa /sɔːmhea/ < Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
arisí,hair,äɾɪs̠iː,noun,Derived from Proto-South-Insular-Astiga: ara̱sí /aɾəsiː/ < Derived from Proto-Insular-Astiga: arzē /aɾzɛː/ < Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
óro,friend,oːɾɒ,noun,Derived from Proto-South-Insular-Astiga: óro /ɔːɾɔ/ < Derived from Proto-Insular-Astiga: euro /ɛʊɾɔ/ < Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
losi,way,lɒs̠ɪ,noun,Derived from Proto-South-Insular-Astiga: losa̱ /lɔsə/ < Derived from Proto-Insular-Astiga: loza /ɫɔza/ < Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
okúkiri,semen,ɒkuːkɪɾɪ,noun,Derived from Proto-South-Insular-Astiga: okúka̱ra̱ /ɔkuːkəɾə/ < Derived from Proto-Insular-Astiga: ukōgra /ʊkɔːgɾa/ < Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
axízarúti,pedophile,äʔiːsäɾuːtɪ,noun,Derived from Proto-South-Insular-Astiga: ahíxarúta̱ /ahiːʃaɾuːtə/ < Derived from Proto-Insular-Astiga: aðēslarōda /aðɛːsɫaɾɔːda/ < Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
soti,follower,s̠ɒtɪ,noun,Derived from Proto-South-Insular-Astiga: sota̱ /sɔtə/ < Derived from Proto-Insular-Astiga: soda /sɔda/ < Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
zaso,thing,säs̠ɒ,noun,Derived from Proto-South-Insular-Astiga: xaso /ʃasɔ/ < Derived from Proto-Insular-Astiga: ghasu /ghasʊ/ < Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
rús,card,ɾuːs̠,noun,Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
axa,baby,äʔä,noun,Derived from Proto-South-Insular-Astiga: haha /haha/ < Derived from Proto-Insular-Astiga: haðe /haðɛ/ < Derived from Proto-North-Astiga: satė /sate/ < Derived from Proto-Astiga: śti /s̩ti/,,,
aropi,song,äɾɒpɪ,noun,Derived from Proto-South-Insular-Astiga: aropa̱ /aɾɔpə/ < Derived from Proto-Insular-Astiga: erupa /ɛɾʊpa/ < Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
núti,savanna,nuːtɪ,noun,Derived from Proto-South-Insular-Astiga: núta̱ /nuːtə/ < Derived from Proto-Insular-Astiga: nōda /nɔːda/ < Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
rús,card,ɾuːs̠,noun,Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
túo,loan,tuːɒ,noun,Derived from Proto-South-Insular-Astiga: túo /tuːɔ/ < Derived from Proto-Insular-Astiga: tōala /tɔːaɫa/ < Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
ímiro,payment,iːmɪɾɒ,noun,Derived from Proto-South-Insular-Astiga: híma̱ro /hiːməɾɔ/ < Derived from Proto-Insular-Astiga: hēmro /hɛːmɾɔ/ < Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
áloki,day,aːlɒkɪ,noun,Derived from Proto-South-Insular-Astiga: áloka̱ /aːlɔkə/ < Derived from Proto-Insular-Astiga: ėalok /eaɫɔk/ < Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
omí,night,ɒmiː,noun,Derived from Proto-South-Insular-Astiga: omí /ɔmiː/ < Derived from Proto-Insular-Astiga: umē /ʊmɛː/ < Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
anamo,pedal,änämɒ,noun,Derived from Proto-South-Insular-Astiga: anamo /anamɔ/ < Derived from Proto-Insular-Astiga: enemu /ɛnɛmʊ/ < Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
eú,city,ɛ̈uː,noun,Derived from Proto-South-Insular-Astiga: heú /hɛuː/ < Derived from Proto-Insular-Astiga: hėō /heɔː/ < Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
osa,travel,ɒs̠ä,noun,Derived from Proto-South-Insular-Astiga: osa /ɔsa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ta,I,tä,pronoun,Derived from Proto-South-Insular-Astiga: ta /ta/ < Derived from Proto-Insular-Astiga: de /dɛ/ < Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
minaxi,you.s,mɪnäʔɪ,pronoun,Derived from Proto-South-Insular-Astiga: ma̱naha̱ /mənahə/ < Derived from Proto-Insular-Astiga: mnaða /mnaða/ < Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
úra,it,uːɾä,pronoun,Derived from Proto-South-Insular-Astiga: úra /uːɾa/ < Derived from Proto-Insular-Astiga: ōre /ɔːɾɛ/ < Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
koti,we,kɒtɪ,pronoun,Derived from Proto-South-Insular-Astiga: kota̱ /kɔtə/ < Derived from Proto-Insular-Astiga: kod /kɔd/ < Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
arú,you.p,äɾuː,pronoun,Derived from Proto-South-Insular-Astiga: harú /haɾuː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ans,they,äns̠,pronoun,Derived from Proto-South-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ré,go,ɾeː,verb,Derived from Proto-South-Insular-Astiga: ré /ɾɛː/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
númi,speak,nuːmɪ,verb,Derived from Proto-South-Insular-Astiga: núma̱ /nuːmə/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ay,do,äj,verb,Derived from Proto-South-Insular-Astiga: ay /aj/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
túmo,help,tuːmɒ,verb,Derived from Proto-South-Insular-Astiga: túmo /tuːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pati,see,pätɪ,verb,Derived from Proto-South-Insular-Astiga: pata̱ /patə/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
íki,like,iːkɪ,verb,Derived from Proto-South-Insular-Astiga: híka̱ /hiːkə/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
ma,be,mä,verb,Derived from Proto-South-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
a,NEG,ä,particle,Derived from Proto-South-Insular-Astiga: ha /ha/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
tomi,want,tɒmɪ,verb,Derived from Proto-South-Insular-Astiga: toma̱ /tɔmə/ < Derived from Proto-Insular-Astiga: tuma /tʊma/ < Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
sínati,lick,s̠iːnätɪ,verb,Derived from Proto-South-Insular-Astiga: sínata̱ /siːnatə/ < Derived from Proto-Insular-Astiga: zēnada /zɛːnada/ < Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
aki,give,äkɪ,verb,Derived from Proto-South-Insular-Astiga: aka̱ /akə/ < Derived from Proto-Insular-Astiga: aga /aga/ < Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
axirá,fill,äʔɪɾaː,verb,Derived from Proto-South-Insular-Astiga: aha̱rá /ahəɾaː/ < Derived from Proto-Insular-Astiga: aðroa /aðɾɔa/ < Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
zarúxi,love,säɾuːʔɪ,verb,Derived from Proto-South-Insular-Astiga: xarúha̱ /ʃaɾuːhə/ < Derived from Proto-Insular-Astiga: slarōha /sɫaɾɔːha/ < Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
raxí,more,ɾäʔiː,adjective,Derived from Proto-South-Insular-Astiga: rahí /ɾahiː/ < Derived from Proto-Insular-Astiga: raðē /ɾaðɛː/ < Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
sovi,follow,s̠ɒʋɪ,verb,Derived from Proto-South-Insular-Astiga: sowa̱ /sɔwə/ < Derived from Proto-Insular-Astiga: soβa /sɔβa/ < Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
ari,have,äɾɪ,verb,Derived from Proto-South-Insular-Astiga: ara̱ /aɾə/ < Derived from Proto-Insular-Astiga: ara /aɾa/ < Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nonti,buy,nɒntɪ,verb,Derived from Proto-South-Insular-Astiga: nonta̱ /nɔntə/ < Derived from Proto-Insular-Astiga: nunda /nʊnda/ < Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
faxi,deceive,fäʔɪ,verb,Derived from Proto-South-Insular-Astiga: faha̱ /fahə/ < Derived from Proto-Insular-Astiga: mhaða /mhaða/ < Derived from Proto-North-Astiga: msatan /msatan/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
arúo,kick,äɾuːɒ,verb,Derived from Proto-South-Insular-Astiga: arúo /aɾuːɔ/ < Derived from Proto-Insular-Astiga: arōla /aɾɔːɫa/ < Derived from Proto-North-Astiga: araulen /aɾaulɛn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
alis,hate,älɪs̠,verb,Derived from Proto-South-Insular-Astiga: ala̱s /aləs/ < Derived from Proto-Insular-Astiga: alsa /aɫsa/ < Derived from Proto-North-Astiga: elśen /ɛlɕɛn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
kirakan,listen,kɪɾäkän,verb,Derived from Proto-South-Insular-Astiga: ka̱rakan /kəɾakan/ < Derived from Proto-Insular-Astiga: gragana /gɾagana/ < Derived from Proto-North-Astiga: graganen /gɾaganɛn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
ímiri,pay,iːmɪɾɪ,verb,Derived from Proto-South-Insular-Astiga: híma̱ra̱ /hiːməɾə/ < Derived from Proto-Insular-Astiga: hēmra /hɛːmɾa/ < Derived from Proto-North-Astiga: seimran /sɛimɾan/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
túxi,choose,tuːʔɪ,verb,Derived from Proto-South-Insular-Astiga: túha̱ /tuːhə/ < Derived from Proto-Insular-Astiga: tōha /tɔːha/ < Derived from Proto-North-Astiga: tausen /tausɛn/ < Derived from Proto-Astiga: taisen /taisen/,,,
osúlirá,ride,ɒs̠uːlɪɾaː,verb,Derived from Proto-South-Insular-Astiga: osúla̱rá /ɔsuːləɾaː/ < Derived from Proto-Insular-Astiga: uzōlrā /ʊzɔːɫɾaː/ < Derived from Proto-North-Astiga: uġaulraen /uʑaulɾaɛn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
osa,travel,ɒs̠ä,verb,Derived from Proto-South-Insular-Astiga: osa /ɔsa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
alúmi,know,äluːmɪ,verb,Derived from Proto-South-Insular-Astiga: alúma̱ /aluːmə/ < Derived from Proto-Insular-Astiga: alōma /aɫɔːma/ < Derived from Proto-North-Astiga: elaumen /ɛlaumɛn/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
múrixi,world,muːɾɪʔɪ,noun,Derived from Proto-South-Insular-Astiga: múra̱ha̱ /muːɾəhə/ < Derived from Proto-Insular-Astiga: mōrha /mɔːɾha/ < Derived from Proto-North-Astiga: maursa /mauɾsa/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
zaroka,river,säɾɒkä,noun,Derived from Proto-South-Insular-Astiga: xaroka /ʃaɾɔka/ < Derived from Proto-Insular-Astiga: kharuge /khaɾʊgɛ/ < Derived from Proto-North-Astiga: ksarugė /ksaɾuge/ < Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
tori,beside,tɒɾɪ,adjective,Derived from Proto-South-Insular-Astiga: tora̱ /tɔɾə/ < Derived from Proto-Insular-Astiga: tur /tʊɾ/ < Derived from Proto-North-Astiga: tur /tuɾ/ < Derived from Proto-Astiga: tur /tuɾ/,,,
núti,village,nuːtɪ,noun,Derived from Proto-South-Insular-Astiga: núta̱ /nuːtə/ < Derived from Proto-Insular-Astiga: nōd /nɔːd/ < Derived from Proto-North-Astiga: naud /naud/ < Derived from Proto-Astiga: nād /naːd/,,,
milavi,new,mɪläʋɪ,adjective,Derived from Proto-South-Insular-Astiga: ma̱lawa̱ /məlawə/ < Derived from Proto-Insular-Astiga: mlakʷ /mɫakʷ/ < Derived from Proto-North-Astiga: mlakʷ /mlakʷ/ < Derived from Proto-Astiga: mĺku /ml̩ku/,,,
pati,island,pätɪ,noun,Derived from Proto-South-Insular-Astiga: pata̱ /patə/ < Derived from Proto-Insular-Astiga: pada /pada/ < Derived from Proto-North-Astiga: pada /pada/ < Derived from Proto-Astiga: padʷa /padʷa/,,,
sanúxa,horizon,s̠änuːʔä,noun,Derived from Proto-South-Insular-Astiga: sanúha /sanuːha/ < Derived from Proto-Insular-Astiga: zanōhe /zanɔːhɛ/ < Derived from Proto-North-Astiga: ġanausės /ʑanauses/ < Derived from Proto-Astiga: janāsis /janaːsis/,,,
náxari,toilet,naːʔäɾɪ,noun,Derived from Proto-South-Insular-Astiga: náhara̱ /naːhaɾə/ < Derived from Proto-Insular-Astiga: nāhar /naːhaɾ/ < Derived from Proto-North-Astiga: naaser /naːsɛɾ/ < Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
íma,break,iːmä,noun,Derived from Proto-South-Insular-Astiga: íma /iːma/ < Derived from Proto-Insular-Astiga: ēme /ɛːmɛ/ < Derived from Proto-North-Astiga: eimės /ɛimes/ < Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
