Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
ėpas,butt,epas,noun,Derived from Proto-Astiga: ipas /ipas/,,,
eitamera,game,ɛitamɛɾa,noun,Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
nado,wind,nadɔ,noun,Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
psakeir,sight,psakɛiɾ,noun,Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
nataus,water,nataus,noun,Derived from Proto-Astiga: natōs /natoːs/,,,
kraos,fire,kɾaɔs,noun,Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
meśrau,earth,mɛɕɾau,noun,Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
atrauiedsa,school,atɾauiɛdsa,noun,Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
aueinues,student,auɛinuɛs,noun,Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
caulė,language,caule,noun,Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
seinru,tongue,sɛinɾu,noun,Derived from Proto-Astiga: seinru /seinɾu/,,,
okautra,plains,ɔkautɾa,noun,Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
śaumsie,mountain,ɕaumsiɛ,noun,Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
arġein,hair,aɾʑɛin,noun,Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
ėuros,friend,euɾɔs,noun,Derived from Proto-Astiga: iuros /iuɾos/,,,
loġe,way,lɔʑɛ,noun,Derived from Proto-Astiga: loje /loje/,,,
ukaugra,semen,ukaugɾa,noun,Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
etueślaraudan,pedophile,ɛtuɛɕlaɾaudan,noun,Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
śodan,follower,ɕɔdan,noun,Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
gsaśun,thing,gsaɕun,noun,Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
rauauc,card,ɾauauc,noun,Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
satė,baby,sate,noun,Derived from Proto-Astiga: śti /s̩ti/,,,
ėrupa,song,eɾupa,noun,Derived from Proto-Astiga: irupa /iɾupa/,,,
naude,savanna,naudɛ,noun,Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
rauauc,card,ɾauauc,noun,Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tauala,loan,tauala,noun,Derived from Proto-Astiga: tāvala /taːʋala/,,,
seimros,payment,sɛimɾɔs,noun,Derived from Proto-Astiga: sēmros /seːmɾos/,,,
ielok,day,iɛlɔk,noun,Derived from Proto-Astiga: īlok /iːlok/,,,
umues,night,umuɛs,noun,Derived from Proto-Astiga: umūs /umuːs/,,,
ėnʲėmu,pedal,enʲemu,noun,Derived from Proto-Astiga: innimu /innimu/,,,
siau,city,siau,noun,Derived from Proto-Astiga: sēvā /seːʋaː/,,,
ośėn,travel,ɔɕen,noun,Derived from Proto-Astiga: okʲin /okʲin/,,,
dė,I,de,pronoun,Derived from Proto-Astiga: dʷi /dʷi/,,,
mnate,you.s,mnatɛ,pronoun,Derived from Proto-Astiga: mńte /mn̩te/,,,
aurė,it,auɾe,pronoun,Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kod,we,kɔd,pronoun,Derived from Proto-Astiga: kodʷ /kodʷ/,,,
serau,you.p,sɛɾau,pronoun,Derived from Proto-Astiga: serō /seɾoː/,,,
ėnc,they,enc,pronoun,Derived from Proto-Astiga: intʲ /intʲ/,,,
reien,go,ɾɛiɛn,verb,Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
naumen,speak,naumɛn,verb,Derived from Proto-Astiga: nōmen /noːmen/,,,
aken,do,akɛn,verb,Derived from Proto-Astiga: aken /aken/,,,
taumun,help,taumun,verb,Derived from Proto-Astiga: tāmun /taːmun/,,,
pasten,see,pastɛn,verb,Derived from Proto-Astiga: pasten /pasten/,,,
suegen,like,suɛgɛn,verb,Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
man,be,man,verb,Derived from Proto-Astiga: man /man/,,,
sėn,NEG,sen,particle,Derived from Proto-Astiga: sin /sin/,,,
tumen,want,tumɛn,verb,Derived from Proto-Astiga: tumen /tumen/,,,
ġuenaden,lick,ʑuɛnadɛn,verb,Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
agen,give,agɛn,verb,Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
atroen,fill,atɾɔɛn,verb,Derived from Proto-Astiga: atroven /atɾoʋen/,,,
ślarausen,love,ɕlaɾausɛn,verb,Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
ratein,more,ɾatɛin,adjective,Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
śopen,follow,ɕɔpɛn,verb,Derived from Proto-Astiga: kʲopen /kʲopen/,,,
eren,have,ɛɾɛn,verb,Derived from Proto-Astiga: veren /ʋeɾen/,,,
nunden,buy,nundɛn,verb,Derived from Proto-Astiga: nundʷen /nundʷen/,,,
msatan,deceive,msatan,verb,Derived from Proto-Astiga: mśtan /ms̩tan/,,,
araulen,kick,aɾaulɛn,verb,Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
elśen,hate,ɛlɕɛn,verb,Derived from Proto-Astiga: elkʲen /elkʲen/,,,
graganen,listen,gɾaganɛn,verb,Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
seimran,pay,sɛimɾan,verb,Derived from Proto-Astiga: sēmran /seːmɾan/,,,
tausen,choose,tausɛn,verb,Derived from Proto-Astiga: taisen /taisen/,,,
uġaulraen,ride,uʑaulɾaɛn,verb,Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
ośėn,travel,ɔɕen,verb,Derived from Proto-Astiga: okʲin /okʲin/,,,
elaumen,know,ɛlaumɛn,verb,Derived from Proto-Astiga: elōmen /eloːmen/,,,
maursa,world,mauɾsa,noun,Derived from Proto-Astiga: mārś /maːɾs̩/,,,
ksarugė,river,ksaɾuge,noun,Derived from Proto-Astiga: kśrugʷi /ks̩ɾugʷi/,,,
tur,beside,tuɾ,adjective,Derived from Proto-Astiga: tur /tuɾ/,,,
naud,village,naud,noun,Derived from Proto-Astiga: nād /naːd/,,,
mlakʷ,new,mlakʷ,adjective,Derived from Proto-Astiga: mĺku /ml̩ku/,,,
pada,island,pada,noun,Derived from Proto-Astiga: padʷa /padʷa/,,,
ġanausės,horizon,ʑanauses,noun,Derived from Proto-Astiga: janāsis /janaːsis/,,,
naaser,toilet,naːsɛɾ,noun,Derived from Proto-Astiga: ńvaser /n̩ʋaseɾ/,,,
eimės,break,ɛimes,noun,Derived from Proto-Astiga: ēmis /eːmis/,"a pause, a break",,
takre,bottle,takɾɛ,noun,Derived from Proto-Astiga: takre /takɾe/,,,
tėgʷ,ant,tegʷ,noun,Derived from Proto-Astiga: tigʷu /tigʷu/,,,
auknau,brick,auknau,noun,Derived from Proto-Astiga: āknā /aːknaː/,,,
okocra,basket,ɔkɔcɾa,noun,Derived from Proto-Astiga: vokotʲŕ /ʋokotʲɾ̩/,,,
iaun,eat,iaun,verb,Derived from Proto-Astiga: ēvān /eːʋaːn/,,,
kradu,place,kɾadu,noun,Derived from Proto-Astiga: kŕdʷu /kɾ̩dʷu/,,,
eikradu,restaurant,ɛikɾadu,noun,Derived from Proto-Astiga: ēkŕdʷu /eːkɾ̩dʷu/,,,
nasu,front,nasu,noun,Derived from Proto-Astiga: vńsu /ʋn̩su/,,,
siau,city,siau,noun,Derived from Proto-Astiga: sēvā /seːʋaː/,,,
muena,two,muɛna,num,Derived from Proto-Astiga: mūna /muːna/,,,
end,town,ɛnd,noun,Derived from Proto-Astiga: endʷ /endʷ/,Settlement generator component,settlement-suggested,
aumo,settlement,aumɔ,noun,Derived from Proto-Astiga: aumo /aumo/,Settlement generator component,settlement-suggested,
uemnė,fort,uɛmne,noun,Derived from Proto-Astiga: ūmni /uːmni/,Settlement generator component,settlement-suggested,
muetrės,castle,muɛtɾes,noun,Derived from Proto-Astiga: mūtris /muːtɾis/,Settlement generator component,settlement-suggested,
asue,port,asuɛ,noun,Derived from Proto-Astiga: avsū /aʋsuː/,Settlement generator component,settlement-suggested,
pee,haven,pɛː,noun,Derived from Proto-Astiga: peve /peʋe/,Settlement generator component,settlement-suggested,
menʲau,house,mɛnʲau,noun,Derived from Proto-Astiga: mennoi /mennoi/,Settlement generator component,settlement-suggested,
amauc,home,amauc,noun,Derived from Proto-Astiga: amātʲ /amaːtʲ/,Settlement generator component,settlement-suggested,
deirna,valley,dɛiɾna,noun,Derived from Proto-Astiga: dʷērń /dʷeːɾn̩/,Settlement generator component,settlement-suggested,
elg,hill,ɛlg,noun,Derived from Proto-Astiga: elgʷ /elgʷ/,Settlement generator component,settlement-suggested,
ler,field,lɛɾ,noun,Derived from Proto-Astiga: ler /leɾ/,Settlement generator component,settlement-suggested,
śolʲa,old,ɕɔlʲa,adjective,Derived from Proto-Astiga: kʲolla /kʲolla/,Settlement generator component,settlement-suggested,
uśer,big,uɕɛɾ,adjective,Derived from Proto-Astiga: ukʲer /ukʲeɾ/,Settlement generator component,settlement-suggested,
ein,great,ɛin,adjective,Derived from Proto-Astiga: ēn /eːn/,Settlement generator component,settlement-suggested,
mogo,small,mɔgɔ,adjective,Derived from Proto-Astiga: mogʷo /mogʷo/,Settlement generator component,settlement-suggested,
ramo,high,ɾamɔ,adjective,Derived from Proto-Astiga: ŕmo /ɾ̩mo/,Settlement generator component,settlement-suggested,
kʷas,stone,kʷas,adjective,Derived from Proto-Astiga: kuvaj /kuʋaj/,Settlement generator component,settlement-suggested,
erel,rock,ɛɾɛl,adjective,Derived from Proto-Astiga: erel /eɾel/,Settlement generator component,settlement-suggested,
neġo,lake,nɛʑɔ,adjective,Derived from Proto-Astiga: nejo /nejo/,Settlement generator component,settlement-suggested,
paulon,forest,paulɔn,adjective,Derived from Proto-Astiga: pālon /paːlon/,Settlement generator component,settlement-suggested,
ġoc,wood,ʑɔc,adjective,Derived from Proto-Astiga: jotʲ /jotʲ/,Settlement generator component,settlement-suggested,
mueru,black,muɛɾu,adjective,Derived from Proto-Astiga: muiru /muiɾu/,Settlement generator component,settlement-suggested,
okrulė,white,ɔkɾule,adjective,Derived from Proto-Astiga: okruli /okɾuli/,Settlement generator component,settlement-suggested,
msaġar,red,msaʑaɾ,adjective,Derived from Proto-Astiga: mśjar /ms̩jaɾ/,Settlement generator component,settlement-suggested,
moeis,cold,mɔɛis,adjective,Derived from Proto-Astiga: movēs /moʋeːs/,Settlement generator component,settlement-suggested,
tal,hot,tal,adjective,Derived from Proto-Astiga: tarr /tar/,Settlement generator component,settlement-suggested,
snalos,feather,snalɔs,noun,Derived from Proto-Astiga: sńlos /sn̩los/,,,
mok,dog,mɔk,noun,Derived from Proto-Astiga: mok /mok/,,,
tarau,tree,taɾau,noun,Derived from Proto-Astiga: taroi /taɾoi/,,,
sus,all,sus,swadesh,Derived from Proto-Astiga: sus /sus/,,,
ulei,many,ulɛi,swadesh,Derived from Proto-Astiga: ulē /uleː/,,,
ėśa,one,eɕa,swadesh,Derived from Proto-Astiga: ikʲa /ikʲa/,,,
danla,long,danla,swadesh,Derived from Proto-Astiga: dʷanĺ /dʷanl̩/,,,
aġug,fish,aʑug,swadesh,Derived from Proto-Astiga: ajugʷ /ajugʷ/,,,
omed,bird,ɔmɛd,swadesh,Derived from Proto-Astiga: omedʷ /omedʷ/,,,
sanaut,louse,sanaut,swadesh,Derived from Proto-Astiga: śnāt /s̩naːt/,,,
rośo,seed,ɾɔɕɔ,swadesh,Derived from Proto-Astiga: rokʲo /ɾokʲo/,,,
tereicė,leaf,tɛɾɛice,swadesh,Derived from Proto-Astiga: terētʲi /teɾeːtʲi/,,,
nunś,root,nunɕ,swadesh,Derived from Proto-Astiga: nunkʲ /nunkʲ/,,,
ġas,bark,ʑas,swadesh,Derived from Proto-Astiga: jas /jas/,,,
aurt,skin,auɾt,swadesh,Derived from Proto-Astiga: vārt /ʋaːɾt/,,,
eimau,flesh,ɛimau,swadesh,Derived from Proto-Astiga: ēmā /eːmaː/,,,
ognen,blood,ɔgnɛn,swadesh,Derived from Proto-Astiga: ogʷnem /ogʷnem/,,,
reinseinue,weather,ɾɛinsɛinuɛ,noun,Derived from Proto-Astiga: reinsēnū /ɾeinseːnuː/,,,
aulė,country,aule,noun,Derived from Proto-Astiga: aili /aili/,,,
eraus,king,ɛɾaus,noun,Derived from Proto-Astiga: evrais /eʋɾais/,,,
paaul,queen,paːul,noun,Derived from Proto-Astiga: pavairr /paʋair/,,,
aksuela,kingdom,aksuɛla,noun,Derived from Proto-Astiga: aksūla /aksuːla/,,,
eisken,feel,ɛiskɛn,verb,Derived from Proto-Astiga: eisken /eisken/,,,
ġuenmaus,business,ʑuɛnmaus,noun,Derived from Proto-Astiga: jūnmās /juːnmaːs/,,,
paau,list,paːu,noun,Derived from Proto-Astiga: pavā /paʋaː/,,,
psataurė,review,psatauɾe,noun,Derived from Proto-Astiga: pśtāri /ps̩taːɾi/,,,
ueruna,failure,uɛɾuna,noun,Derived from Proto-Astiga: vūruna /ʋuːɾuna/,,,
uerun,fail,uɛɾun,verb,Derived from Proto-Astiga: vūrun /ʋuːɾun/,,,
pnadau,problem,pnadau,noun,Derived from Proto-Astiga: pńdʷā /pn̩dʷaː/,,,
eknan,win,ɛknan,verb,Derived from Proto-Astiga: eknan /eknan/,,,
taulen,read,taulɛn,verb,Derived from Proto-Astiga: tālen /taːlen/,,,
ossu,what,ɔssu,inter,Derived from Proto-Astiga: ossu /ossu/,,,
keno,name,kɛnɔ,noun,Derived from Proto-Astiga: keno /keno/,,,
pe,from,pɛ,,Derived from Proto-Astiga: pe /pe/,,,
kėn,that,ken,pronoun,Derived from Proto-Astiga: kin /kin/,,,
ka,this,ka,pronoun,Derived from Proto-Astiga: ka /ka/,,,
śieau,cat,ɕiɛau,noun,Derived from Proto-Astiga: kʲīvā /kʲiːʋaː/,,,
ge,and,gɛ,conj,Derived from Proto-Astiga: gʷe /gʷe/,,,
mataulen,heal,mataulɛn,verb,Derived from Proto-Astiga: matālen /mataːlen/,,,
knaa,time,knaː,noun,Derived from Proto-Astiga: kńva /kn̩ʋa/,,,
dein,only,dɛin,,Derived from Proto-Astiga: dʷēm /dʷeːm/,,,
cemon,wait,cɛmɔn,verb,Derived from Proto-Astiga: tʲemon /tʲemon/,,,
ieġo,able,iɛʑɔ,verb,Derived from Proto-Astiga: ījo /iːjo/,,,
pautėrein,return,pauteɾɛin,verb,Derived from Proto-Astiga: pōtirēn /poːtiɾeːn/,,,
iel,toward,iɛl,,Derived from Proto-Astiga: īl /iːl/,,,
rauːn,must,ɾauːn,verb,Derived from Proto-Astiga: ŕvīn /ɾ̩ʋiːn/,,,
lumein,sleep,lumɛin,verb,Derived from Proto-Astiga: lumein /lumein/,,,
ocnan,come,ɔcnan,verb,Derived from Proto-Astiga: otʲnan /otʲnan/,,,
keinėl,food,kɛinel,noun,Derived from Proto-Astiga: kēnil /keːnil/,,,
