Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
ínto,tongue,iːntɒ,noun,Derived from Ancient Milavirú: ínto /iːntɒ/ < Derived from Proto-South-Insular-Astiga: hínto /hiːntɔ/ < Derived from Proto-Insular-Astiga: hēnru /hɛːnɾʊ/ < Derived from Proto-North-Astiga: seinru /sɛinɾu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
ozútiri,plains,ɒsuːtɪɾɪ,noun,Derived from Ancient Milavirú: oyútiri /ɒʝuːtɪɾɪ/ < Derived from Proto-South-Insular-Astiga: oyúta̱ra̱ /ɔjuːtəɾə/ < Derived from Proto-Insular-Astiga: oɣōtra /ɔɣɔːtɾa/ < Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
súfá,mountain,s̠uːfaː,noun,Derived from Ancient Milavirú: súfá /s̠uːfaː/ < Derived from Proto-South-Insular-Astiga: súfá /suːfaː/ < Derived from Proto-Insular-Astiga: sōmhėa /sɔːmhea/ < Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
arisí,hair,aɾɪs̠iː,noun,Derived from Ancient Milavirú: arisí /äɾɪs̠iː/ < Derived from Proto-South-Insular-Astiga: ara̱sí /aɾəsiː/ < Derived from Proto-Insular-Astiga: arzē /aɾzɛː/ < Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
óro,friend,oːɾɒ,noun,Derived from Ancient Milavirú: óro /oːɾɒ/ < Derived from Proto-South-Insular-Astiga: óro /ɔːɾɔ/ < Derived from Proto-Insular-Astiga: euro /ɛʊɾɔ/ < Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
losi,way,lɒs̠ɪ,noun,Derived from Ancient Milavirú: losi /lɒs̠ɪ/ < Derived from Proto-South-Insular-Astiga: losa̱ /lɔsə/ < Derived from Proto-Insular-Astiga: loza /ɫɔza/ < Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
okúkiri,semen,ɒkuːkɪɾɪ,noun,Derived from Ancient Milavirú: okúkiri /ɒkuːkɪɾɪ/ < Derived from Proto-South-Insular-Astiga: okúka̱ra̱ /ɔkuːkəɾə/ < Derived from Proto-Insular-Astiga: ukōgra /ʊkɔːgɾa/ < Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
ahízarúti,pedophile,aɦiːsaɾuːtɪ,noun,Derived from Ancient Milavirú: axízarúti /äʔiːsäɾuːtɪ/ < Derived from Proto-South-Insular-Astiga: ahíxarúta̱ /ahiːʃaɾuːtə/ < Derived from Proto-Insular-Astiga: aðēslarōda /aðɛːsɫaɾɔːda/ < Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
soti,follower,s̠ɒtɪ,noun,Derived from Ancient Milavirú: soti /s̠ɒtɪ/ < Derived from Proto-South-Insular-Astiga: sota̱ /sɔtə/ < Derived from Proto-Insular-Astiga: soda /sɔda/ < Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
zaso,thing,sas̠ɒ,noun,Derived from Ancient Milavirú: zaso /säs̠ɒ/ < Derived from Proto-South-Insular-Astiga: xaso /ʃasɔ/ < Derived from Proto-Insular-Astiga: ghasu /ghasʊ/ < Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
rús,card,ɾuːs̠,noun,Derived from Ancient Milavirú: rús /ɾuːs̠/ < Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
aha,baby,aɦa,noun,Derived from Ancient Milavirú: axa /äʔä/ < Derived from Proto-South-Insular-Astiga: haha /haha/ < Derived from Proto-Insular-Astiga: haðe /haðɛ/ < Derived from Proto-North-Astiga: satė /sate/ < Derived from Proto-Astiga: śti /s̩ti/,,,
aropi,song,aɾɒpɪ,noun,Derived from Ancient Milavirú: aropi /äɾɒpɪ/ < Derived from Proto-South-Insular-Astiga: aropa̱ /aɾɔpə/ < Derived from Proto-Insular-Astiga: erupa /ɛɾʊpa/ < Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
núti,savanna,nuːtɪ,noun,Derived from Ancient Milavirú: núti /nuːtɪ/ < Derived from Proto-South-Insular-Astiga: núta̱ /nuːtə/ < Derived from Proto-Insular-Astiga: nōda /nɔːda/ < Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
rús,card,ɾuːs̠,noun,Derived from Ancient Milavirú: rús /ɾuːs̠/ < Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
túo,loan,tuːɒ,noun,Derived from Ancient Milavirú: túo /tuːɒ/ < Derived from Proto-South-Insular-Astiga: túo /tuːɔ/ < Derived from Proto-Insular-Astiga: tōala /tɔːaɫa/ < Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
ímiro,payment,iːmɪɾɒ,noun,Derived from Ancient Milavirú: ímiro /iːmɪɾɒ/ < Derived from Proto-South-Insular-Astiga: híma̱ro /hiːməɾɔ/ < Derived from Proto-Insular-Astiga: hēmro /hɛːmɾɔ/ < Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
áloki,day,aːlɒkɪ,noun,Derived from Ancient Milavirú: áloki /aːlɒkɪ/ < Derived from Proto-South-Insular-Astiga: áloka̱ /aːlɔkə/ < Derived from Proto-Insular-Astiga: ėalok /eaɫɔk/ < Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
omí,night,ɒmiː,noun,Derived from Ancient Milavirú: omí /ɒmiː/ < Derived from Proto-South-Insular-Astiga: omí /ɔmiː/ < Derived from Proto-Insular-Astiga: umē /ʊmɛː/ < Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
anamo,pedal,anamɒ,noun,Derived from Ancient Milavirú: anamo /änämɒ/ < Derived from Proto-South-Insular-Astiga: anamo /anamɔ/ < Derived from Proto-Insular-Astiga: enemu /ɛnɛmʊ/ < Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
eú,city,ɛuː,noun,Derived from Ancient Milavirú: eú /ɛ̈uː/ < Derived from Proto-South-Insular-Astiga: heú /hɛuː/ < Derived from Proto-Insular-Astiga: hėō /heɔː/ < Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
osa,travel,ɒs̠a,noun,Derived from Ancient Milavirú: osa /ɒs̠ä/ < Derived from Proto-South-Insular-Astiga: osa /ɔsa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
ta,I,ta,pronoun,Derived from Ancient Milavirú: ta /tä/ < Derived from Proto-South-Insular-Astiga: ta /ta/ < Derived from Proto-Insular-Astiga: de /dɛ/ < Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
minahi,you.s,mɪnaɦɪ,pronoun,Derived from Ancient Milavirú: minaxi /mɪnäʔɪ/ < Derived from Proto-South-Insular-Astiga: ma̱naha̱ /mənahə/ < Derived from Proto-Insular-Astiga: mnaða /mnaða/ < Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
úra,it,uːɾa,pronoun,Derived from Ancient Milavirú: úra /uːɾä/ < Derived from Proto-South-Insular-Astiga: úra /uːɾa/ < Derived from Proto-Insular-Astiga: ōre /ɔːɾɛ/ < Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
koti,we,kɒtɪ,pronoun,Derived from Ancient Milavirú: koti /kɒtɪ/ < Derived from Proto-South-Insular-Astiga: kota̱ /kɔtə/ < Derived from Proto-Insular-Astiga: kod /kɔd/ < Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
arú,you.p,aɾuː,pronoun,Derived from Ancient Milavirú: arú /äɾuː/ < Derived from Proto-South-Insular-Astiga: harú /haɾuː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ans,they,ans̠,pronoun,Derived from Ancient Milavirú: ans /äns̠/ < Derived from Proto-South-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ré,go,ɾeː,verb,Derived from Ancient Milavirú: ré /ɾeː/ < Derived from Proto-South-Insular-Astiga: ré /ɾɛː/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
númi,speak,nuːmɪ,verb,Derived from Ancient Milavirú: númi /nuːmɪ/ < Derived from Proto-South-Insular-Astiga: núma̱ /nuːmə/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ay,do,aj,verb,Derived from Ancient Milavirú: ay /äj/ < Derived from Proto-South-Insular-Astiga: ay /aj/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
túmo,help,tuːmɒ,verb,Derived from Ancient Milavirú: túmo /tuːmɒ/ < Derived from Proto-South-Insular-Astiga: túmo /tuːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pati,see,patɪ,verb,Derived from Ancient Milavirú: pati /pätɪ/ < Derived from Proto-South-Insular-Astiga: pata̱ /patə/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
íki,like,iːkɪ,verb,Derived from Ancient Milavirú: íki /iːkɪ/ < Derived from Proto-South-Insular-Astiga: híka̱ /hiːkə/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
ma,be,ma,verb,Derived from Ancient Milavirú: ma /mä/ < Derived from Proto-South-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
a,NEG,a,particle,Derived from Ancient Milavirú: a /ä/ < Derived from Proto-South-Insular-Astiga: ha /ha/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
tomi,want,tɒmɪ,verb,Derived from Ancient Milavirú: tomi /tɒmɪ/ < Derived from Proto-South-Insular-Astiga: toma̱ /tɔmə/ < Derived from Proto-Insular-Astiga: tuma /tʊma/ < Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
sínati,lick,s̠iːnatɪ,verb,Derived from Ancient Milavirú: sínati /s̠iːnätɪ/ < Derived from Proto-South-Insular-Astiga: sínata̱ /siːnatə/ < Derived from Proto-Insular-Astiga: zēnada /zɛːnada/ < Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
aki,give,akɪ,verb,Derived from Ancient Milavirú: aki /äkɪ/ < Derived from Proto-South-Insular-Astiga: aka̱ /akə/ < Derived from Proto-Insular-Astiga: aga /aga/ < Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
ahirá,fill,aɦɪɾaː,verb,Derived from Ancient Milavirú: axirá /äʔɪɾaː/ < Derived from Proto-South-Insular-Astiga: aha̱rá /ahəɾaː/ < Derived from Proto-Insular-Astiga: aðroa /aðɾɔa/ < Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
zarúhi,love,saɾuːɦɪ,verb,Derived from Ancient Milavirú: zarúxi /säɾuːʔɪ/ < Derived from Proto-South-Insular-Astiga: xarúha̱ /ʃaɾuːhə/ < Derived from Proto-Insular-Astiga: slarōha /sɫaɾɔːha/ < Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
rahí,more,ɾaɦiː,adjective,Derived from Ancient Milavirú: raxí /ɾäʔiː/ < Derived from Proto-South-Insular-Astiga: rahí /ɾahiː/ < Derived from Proto-Insular-Astiga: raðē /ɾaðɛː/ < Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
sovi,follow,s̠ɒʋɪ,verb,Derived from Ancient Milavirú: sovi /s̠ɒʋɪ/ < Derived from Proto-South-Insular-Astiga: sowa̱ /sɔwə/ < Derived from Proto-Insular-Astiga: soβa /sɔβa/ < Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
ari,have,aɾɪ,verb,Derived from Ancient Milavirú: ari /äɾɪ/ < Derived from Proto-South-Insular-Astiga: ara̱ /aɾə/ < Derived from Proto-Insular-Astiga: ara /aɾa/ < Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nonti,buy,nɒntɪ,verb,Derived from Ancient Milavirú: nonti /nɒntɪ/ < Derived from Proto-South-Insular-Astiga: nonta̱ /nɔntə/ < Derived from Proto-Insular-Astiga: nunda /nʊnda/ < Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
fahi,deceive,faɦɪ,verb,Derived from Ancient Milavirú: faxi /fäʔɪ/ < Derived from Proto-South-Insular-Astiga: faha̱ /fahə/ < Derived from Proto-Insular-Astiga: mhaða /mhaða/ < Derived from Proto-North-Astiga: msatan /msatan/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
arúo,kick,aɾuːɒ,verb,Derived from Ancient Milavirú: arúo /äɾuːɒ/ < Derived from Proto-South-Insular-Astiga: arúo /aɾuːɔ/ < Derived from Proto-Insular-Astiga: arōla /aɾɔːɫa/ < Derived from Proto-North-Astiga: araulen /aɾaulɛn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
