Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
nɒkäs̠,elbow,nɒkäs̠,noun,Derived from Ancient Milavirú: nokas /nɒkäs̠/ < Derived from Proto-South-Insular-Astiga: nokas /nɔkas/ < Derived from Proto-Insular-Astiga: nogadha /nɔgadha/ < Derived from Proto-North-Astiga: nogedsa /nɔgɛdsa/ < Derived from Proto-Astiga: nogʷedʷś /nogʷedʷs̩/,,,
päʝän,chin,päʝän,noun,Derived from Ancient Milavirú: payan /päʝän/ < Derived from Proto-South-Insular-Astiga: payan /pajan/ < Derived from Proto-Insular-Astiga: paɣena /paɣɛna/ < Derived from Proto-North-Astiga: pekėna /pɛkena/ < Derived from Proto-Astiga: pekina /pekina/,,,
ɒsiː,lip,ɒsiː,noun,Derived from Ancient Milavirú: ozí /ɒsiː/ < Derived from Proto-South-Insular-Astiga: oxí /ɔʃiː/ < Derived from Proto-Insular-Astiga: okhē /ɔkhɛː/ < Derived from Proto-North-Astiga: oksuen /ɔksuɛn/ < Derived from Proto-Astiga: oksūm /oksuːm/,,,
puːʔätɪ,penis,puːʔätɪ,noun,Derived from Ancient Milavirú: púxati /puːʔätɪ/ < Derived from Proto-South-Insular-Astiga: púhata̱ /puːhatə/ < Derived from Proto-Insular-Astiga: pōhat /pɔːhat/ < Derived from Proto-North-Astiga: pausat /pausat/ < Derived from Proto-Astiga: pāsat /paːsat/,,,
älɒmiː,vagina,älɒmiː,noun,Derived from Ancient Milavirú: alomí /älɒmiː/ < Derived from Proto-South-Insular-Astiga: alomí /alɔmiː/ < Derived from Proto-Insular-Astiga: alumē /aɫʊmɛː/ < Derived from Proto-North-Astiga: elumue /ɛlumuɛ/ < Derived from Proto-Astiga: elumū /elumuː/,,,
äʋɪ,butt,äʋɪ,noun,Derived from Ancient Milavirú: avi /äʋɪ/ < Derived from Proto-South-Insular-Astiga: awa̱ /awə/ < Derived from Proto-Insular-Astiga: eβa /ɛβa/ < Derived from Proto-North-Astiga: ėpas /epas/ < Derived from Proto-Astiga: ipas /ipas/,,,
iːʔämäɾɪ,game,iːʔämäɾɪ,noun,Derived from Ancient Milavirú: íxamari /iːʔämäɾɪ/ < Derived from Proto-South-Insular-Astiga: íhamara̱ /iːhamaɾə/ < Derived from Proto-Insular-Astiga: ēðamara /ɛːðamaɾa/ < Derived from Proto-North-Astiga: eitamera /ɛitamɛɾa/ < Derived from Proto-Astiga: ētamevŕ /eːtameʋɾ̩/,,,
nätɒ,wind,nätɒ,noun,Derived from Ancient Milavirú: nato /nätɒ/ < Derived from Proto-South-Insular-Astiga: nato /natɔ/ < Derived from Proto-Insular-Astiga: nado /nadɔ/ < Derived from Proto-North-Astiga: nado /nadɔ/ < Derived from Proto-Astiga: vńdʷo /ʋn̩dʷo/,,,
fäʝiːɾɪ,sight,fäʝiːɾɪ,noun,Derived from Ancient Milavirú: fayíri /fäʝiːɾɪ/ < Derived from Proto-South-Insular-Astiga: fayíra̱ /fajiːɾə/ < Derived from Proto-Insular-Astiga: phaɣēr /phaɣɛːɾ/ < Derived from Proto-North-Astiga: psakeir /psakɛiɾ/ < Derived from Proto-Astiga: pśkēr /ps̩keːɾ/,,,
näʔuː,water,näʔuː,noun,Derived from Ancient Milavirú: naxú /näʔuː/ < Derived from Proto-South-Insular-Astiga: nahú /nahuː/ < Derived from Proto-Insular-Astiga: naðō /naðɔː/ < Derived from Proto-North-Astiga: nataus /nataus/ < Derived from Proto-Astiga: natōs /natoːs/,,,
kɪɾoː,fire,kɪɾoː,noun,Derived from Ancient Milavirú: kiró /kɪɾoː/ < Derived from Proto-South-Insular-Astiga: ka̱ró /kəɾɔː/ < Derived from Proto-Insular-Astiga: krao /kɾaɔ/ < Derived from Proto-North-Astiga: kraos /kɾaɔs/ < Derived from Proto-Astiga: kŕvos /kɾ̩ʋos/,,,
mäs̠tuː,earth,mäs̠tuː,noun,Derived from Ancient Milavirú: mastú /mäs̠tuː/ < Derived from Proto-South-Insular-Astiga: masrú /masɾuː/ < Derived from Proto-Insular-Astiga: masrō /masɾɔː/ < Derived from Proto-North-Astiga: meśrau /mɛɕɾau/ < Derived from Proto-Astiga: mekʲrau /mekʲɾau/,,,
äʔɪɾuːs̠,school,äʔɪɾuːs̠,noun,Derived from Ancient Milavirú: axirús /äʔɪɾuːs̠/ < Derived from Proto-South-Insular-Astiga: aha̱rús /ahəɾuːs/ < Derived from Proto-Insular-Astiga: aðrōėadha /aðɾɔːeadha/ < Derived from Proto-North-Astiga: atrauiedsa /atɾauiɛdsa/ < Derived from Proto-Astiga: atrāvīdʷś /atɾaːʋiːdʷs̩/,,,
uːiːniː,student,uːiːniː,noun,Derived from Ancient Milavirú: úíní /uːiːniː/ < Derived from Proto-South-Insular-Astiga: úíní /uːiːniː/ < Derived from Proto-Insular-Astiga: ōēnē /ɔːɛːnɛː/ < Derived from Proto-North-Astiga: aueinues /auɛinuɛs/ < Derived from Proto-Astiga: auveinūs /auʋeinuːs/,,,
s̠uːlä,language,s̠uːlä,noun,Derived from Ancient Milavirú: súla /s̠uːlä/ < Derived from Proto-South-Insular-Astiga: súla /suːla/ < Derived from Proto-Insular-Astiga: sōle /sɔːɫɛ/ < Derived from Proto-North-Astiga: caulė /caule/ < Derived from Proto-Astiga: tʲārri /tʲaːri/,,,
iːntɒ,tongue,iːntɒ,noun,Derived from Ancient Milavirú: ínto /iːntɒ/ < Derived from Proto-South-Insular-Astiga: hínto /hiːntɔ/ < Derived from Proto-Insular-Astiga: hēnru /hɛːnɾʊ/ < Derived from Proto-North-Astiga: seinru /sɛinɾu/ < Derived from Proto-Astiga: seinru /seinɾu/,,,
ɒʝuːtɪɾɪ,plains,ɒʝuːtɪɾɪ,noun,Derived from Ancient Milavirú: oyútiri /ɒʝuːtɪɾɪ/ < Derived from Proto-South-Insular-Astiga: oyúta̱ra̱ /ɔjuːtəɾə/ < Derived from Proto-Insular-Astiga: oɣōtra /ɔɣɔːtɾa/ < Derived from Proto-North-Astiga: okautra /ɔkautɾa/ < Derived from Proto-Astiga: okautŕ /okautɾ̩/,,,
s̠uːfaː,mountain,s̠uːfaː,noun,Derived from Ancient Milavirú: súfá /s̠uːfaː/ < Derived from Proto-South-Insular-Astiga: súfá /suːfaː/ < Derived from Proto-Insular-Astiga: sōmhėa /sɔːmhea/ < Derived from Proto-North-Astiga: śaumsie /ɕaumsiɛ/ < Derived from Proto-Astiga: kʲōmsī /kʲoːmsiː/,,,
äɾɪs̠iː,hair,äɾɪs̠iː,noun,Derived from Ancient Milavirú: arisí /äɾɪs̠iː/ < Derived from Proto-South-Insular-Astiga: ara̱sí /aɾəsiː/ < Derived from Proto-Insular-Astiga: arzē /aɾzɛː/ < Derived from Proto-North-Astiga: arġein /aɾʑɛin/ < Derived from Proto-Astiga: arjēm /aɾjeːm/,,,
oːɾɒ,friend,oːɾɒ,noun,Derived from Ancient Milavirú: óro /oːɾɒ/ < Derived from Proto-South-Insular-Astiga: óro /ɔːɾɔ/ < Derived from Proto-Insular-Astiga: euro /ɛʊɾɔ/ < Derived from Proto-North-Astiga: ėuros /euɾɔs/ < Derived from Proto-Astiga: iuros /iuɾos/,,,
lɒs̠ɪ,way,lɒs̠ɪ,noun,Derived from Ancient Milavirú: losi /lɒs̠ɪ/ < Derived from Proto-South-Insular-Astiga: losa̱ /lɔsə/ < Derived from Proto-Insular-Astiga: loza /ɫɔza/ < Derived from Proto-North-Astiga: loġe /lɔʑɛ/ < Derived from Proto-Astiga: loje /loje/,,,
ɒkuːkɪɾɪ,semen,ɒkuːkɪɾɪ,noun,Derived from Ancient Milavirú: okúkiri /ɒkuːkɪɾɪ/ < Derived from Proto-South-Insular-Astiga: okúka̱ra̱ /ɔkuːkəɾə/ < Derived from Proto-Insular-Astiga: ukōgra /ʊkɔːgɾa/ < Derived from Proto-North-Astiga: ukaugra /ukaugɾa/ < Derived from Proto-Astiga: ukāgʷŕ /ukaːgʷɾ̩/,,,
äʔiːsäɾuːtɪ,pedophile,äʔiːsäɾuːtɪ,noun,Derived from Ancient Milavirú: axízarúti /äʔiːsäɾuːtɪ/ < Derived from Proto-South-Insular-Astiga: ahíxarúta̱ /ahiːʃaɾuːtə/ < Derived from Proto-Insular-Astiga: aðēslarōda /aðɛːsɫaɾɔːda/ < Derived from Proto-North-Astiga: etueślaraudan /ɛtuɛɕlaɾaudan/ < Derived from Proto-Astiga: etūkʲĺrādʷam /etuːkʲl̩ɾaːdʷam/,,,
s̠ɒtɪ,follower,s̠ɒtɪ,noun,Derived from Ancient Milavirú: soti /s̠ɒtɪ/ < Derived from Proto-South-Insular-Astiga: sota̱ /sɔtə/ < Derived from Proto-Insular-Astiga: soda /sɔda/ < Derived from Proto-North-Astiga: śodan /ɕɔdan/ < Derived from Proto-Astiga: kʲodʷam /kʲodʷam/,,,
säs̠ɒ,thing,säs̠ɒ,noun,Derived from Ancient Milavirú: zaso /säs̠ɒ/ < Derived from Proto-South-Insular-Astiga: xaso /ʃasɔ/ < Derived from Proto-Insular-Astiga: ghasu /ghasʊ/ < Derived from Proto-North-Astiga: gsaśun /gsaɕun/ < Derived from Proto-Astiga: gʷśkʲun /gʷs̩kʲun/,,,
ɾuːs̠,card,ɾuːs̠,noun,Derived from Ancient Milavirú: rús /ɾuːs̠/ < Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
älɪʋɪ,baby,älɪʋɪ,noun,Derived from Ancient Milavirú: alivi /älɪʋɪ/ < Derived from Proto-South-Insular-Astiga: ala̱wa̱ /aləwə/ < Derived from Proto-Insular-Astiga: alβa /aɫβa/ < Derived from Proto-North-Astiga: alpa /alpa/ < Derived from Proto-Astiga: alpa /alpa/,,,
äɾɒpɪ,song,äɾɒpɪ,noun,Derived from Ancient Milavirú: aropi /äɾɒpɪ/ < Derived from Proto-South-Insular-Astiga: aropa̱ /aɾɔpə/ < Derived from Proto-Insular-Astiga: erupa /ɛɾʊpa/ < Derived from Proto-North-Astiga: ėrupa /eɾupa/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nuːtɪ,savanna,nuːtɪ,noun,Derived from Ancient Milavirú: núti /nuːtɪ/ < Derived from Proto-South-Insular-Astiga: núta̱ /nuːtə/ < Derived from Proto-Insular-Astiga: nōda /nɔːda/ < Derived from Proto-North-Astiga: naude /naudɛ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
ɾuːs̠,card,ɾuːs̠,noun,Derived from Ancient Milavirú: rús /ɾuːs̠/ < Derived from Proto-South-Insular-Astiga: rús /ɾuːs/ < Derived from Proto-Insular-Astiga: rōs /ɾɔːs/ < Derived from Proto-North-Astiga: rauauc /ɾauauc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
tuːɒ,loan,tuːɒ,noun,Derived from Ancient Milavirú: túo /tuːɒ/ < Derived from Proto-South-Insular-Astiga: túo /tuːɔ/ < Derived from Proto-Insular-Astiga: tōala /tɔːaɫa/ < Derived from Proto-North-Astiga: tauala /tauala/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
iːmɪɾɒ,payment,iːmɪɾɒ,noun,Derived from Ancient Milavirú: ímiro /iːmɪɾɒ/ < Derived from Proto-South-Insular-Astiga: híma̱ro /hiːməɾɔ/ < Derived from Proto-Insular-Astiga: hēmro /hɛːmɾɔ/ < Derived from Proto-North-Astiga: seimros /sɛimɾɔs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
aːlɒkɪ,day,aːlɒkɪ,noun,Derived from Ancient Milavirú: áloki /aːlɒkɪ/ < Derived from Proto-South-Insular-Astiga: áloka̱ /aːlɔkə/ < Derived from Proto-Insular-Astiga: ėalok /eaɫɔk/ < Derived from Proto-North-Astiga: ielok /iɛlɔk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
ɒmiː,night,ɒmiː,noun,Derived from Ancient Milavirú: omí /ɒmiː/ < Derived from Proto-South-Insular-Astiga: omí /ɔmiː/ < Derived from Proto-Insular-Astiga: umē /ʊmɛː/ < Derived from Proto-North-Astiga: umues /umuɛs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
änämɒ,pedal,änämɒ,noun,Derived from Ancient Milavirú: anamo /änämɒ/ < Derived from Proto-South-Insular-Astiga: anamo /anamɔ/ < Derived from Proto-Insular-Astiga: enemu /ɛnɛmʊ/ < Derived from Proto-North-Astiga: ėnʲėmu /enʲemu/ < Derived from Proto-Astiga: innimu /innimu/,,,
ɛ̈uː,city,ɛ̈uː,noun,Derived from Ancient Milavirú: eú /ɛ̈uː/ < Derived from Proto-South-Insular-Astiga: heú /hɛuː/ < Derived from Proto-Insular-Astiga: hėō /heɔː/ < Derived from Proto-North-Astiga: siau /siau/ < Derived from Proto-Astiga: sēvā /seːʋaː/,,,
ɒs̠ä,travel,ɒs̠ä,noun,Derived from Ancient Milavirú: osa /ɒs̠ä/ < Derived from Proto-South-Insular-Astiga: osa /ɔsa/ < Derived from Proto-Insular-Astiga: ose /ɔsɛ/ < Derived from Proto-North-Astiga: ośėn /ɔɕen/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
tä,I,tä,pronoun,Derived from Ancient Milavirú: ta /tä/ < Derived from Proto-South-Insular-Astiga: ta /ta/ < Derived from Proto-Insular-Astiga: de /dɛ/ < Derived from Proto-North-Astiga: dė /de/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
mɪnäʔɪ,you.s,mɪnäʔɪ,pronoun,Derived from Ancient Milavirú: minaxi /mɪnäʔɪ/ < Derived from Proto-South-Insular-Astiga: ma̱naha̱ /mənahə/ < Derived from Proto-Insular-Astiga: mnaða /mnaða/ < Derived from Proto-North-Astiga: mnate /mnatɛ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
uːɾä,it,uːɾä,pronoun,Derived from Ancient Milavirú: úra /uːɾä/ < Derived from Proto-South-Insular-Astiga: úra /uːɾa/ < Derived from Proto-Insular-Astiga: ōre /ɔːɾɛ/ < Derived from Proto-North-Astiga: aurė /auɾe/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kɒtɪ,we,kɒtɪ,pronoun,Derived from Ancient Milavirú: koti /kɒtɪ/ < Derived from Proto-South-Insular-Astiga: kota̱ /kɔtə/ < Derived from Proto-Insular-Astiga: kod /kɔd/ < Derived from Proto-North-Astiga: kod /kɔd/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
äɾuː,you.p,äɾuː,pronoun,Derived from Ancient Milavirú: arú /äɾuː/ < Derived from Proto-South-Insular-Astiga: harú /haɾuː/ < Derived from Proto-Insular-Astiga: harō /haɾɔː/ < Derived from Proto-North-Astiga: serau /sɛɾau/ < Derived from Proto-Astiga: serō /seɾoː/,,,
äns̠,they,äns̠,pronoun,Derived from Ancient Milavirú: ans /äns̠/ < Derived from Proto-South-Insular-Astiga: ans /ans/ < Derived from Proto-Insular-Astiga: ens /ɛns/ < Derived from Proto-North-Astiga: ėnc /enc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ɾeː,go,ɾeː,verb,Derived from Ancient Milavirú: ré /ɾeː/ < Derived from Proto-South-Insular-Astiga: ré /ɾɛː/ < Derived from Proto-Insular-Astiga: rēa /ɾɛːa/ < Derived from Proto-North-Astiga: reien /ɾɛiɛn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nuːmɪ,speak,nuːmɪ,verb,Derived from Ancient Milavirú: númi /nuːmɪ/ < Derived from Proto-South-Insular-Astiga: núma̱ /nuːmə/ < Derived from Proto-Insular-Astiga: nōma /nɔːma/ < Derived from Proto-North-Astiga: naumen /naumɛn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
äj,do,äj,verb,Derived from Ancient Milavirú: ay /äj/ < Derived from Proto-South-Insular-Astiga: ay /aj/ < Derived from Proto-Insular-Astiga: aɣa /aɣa/ < Derived from Proto-North-Astiga: aken /akɛn/ < Derived from Proto-Astiga: aken /aken/,,,
tuːmɒ,help,tuːmɒ,verb,Derived from Ancient Milavirú: túmo /tuːmɒ/ < Derived from Proto-South-Insular-Astiga: túmo /tuːmɔ/ < Derived from Proto-Insular-Astiga: tōmu /tɔːmʊ/ < Derived from Proto-North-Astiga: taumun /taumun/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pätɪ,see,pätɪ,verb,Derived from Ancient Milavirú: pati /pätɪ/ < Derived from Proto-South-Insular-Astiga: pata̱ /patə/ < Derived from Proto-Insular-Astiga: pahta /pahta/ < Derived from Proto-North-Astiga: pasten /pastɛn/ < Derived from Proto-Astiga: pasten /pasten/,,,
iːkɪ,like,iːkɪ,verb,Derived from Ancient Milavirú: íki /iːkɪ/ < Derived from Proto-South-Insular-Astiga: híka̱ /hiːkə/ < Derived from Proto-Insular-Astiga: hēga /hɛːga/ < Derived from Proto-North-Astiga: suegen /suɛgɛn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
mä,be,mä,verb,Derived from Ancient Milavirú: ma /mä/ < Derived from Proto-South-Insular-Astiga: ma /ma/ < Derived from Proto-Insular-Astiga: ma /ma/ < Derived from Proto-North-Astiga: man /man/ < Derived from Proto-Astiga: man /man/,,,
ä,NEG,ä,particle,Derived from Ancient Milavirú: a /ä/ < Derived from Proto-South-Insular-Astiga: ha /ha/ < Derived from Proto-Insular-Astiga: he /hɛ/ < Derived from Proto-North-Astiga: sėn /sen/ < Derived from Proto-Astiga: sin /sin/,,,
tɒmɪ,want,tɒmɪ,verb,Derived from Ancient Milavirú: tomi /tɒmɪ/ < Derived from Proto-South-Insular-Astiga: toma̱ /tɔmə/ < Derived from Proto-Insular-Astiga: tuma /tʊma/ < Derived from Proto-North-Astiga: tumen /tumɛn/ < Derived from Proto-Astiga: tumen /tumen/,,,
s̠iːnätɪ,lick,s̠iːnätɪ,verb,Derived from Ancient Milavirú: sínati /s̠iːnätɪ/ < Derived from Proto-South-Insular-Astiga: sínata̱ /siːnatə/ < Derived from Proto-Insular-Astiga: zēnada /zɛːnada/ < Derived from Proto-North-Astiga: ġuenaden /ʑuɛnadɛn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
äkɪ,give,äkɪ,verb,Derived from Ancient Milavirú: aki /äkɪ/ < Derived from Proto-South-Insular-Astiga: aka̱ /akə/ < Derived from Proto-Insular-Astiga: aga /aga/ < Derived from Proto-North-Astiga: agen /agɛn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
äʔɪɾaː,fill,äʔɪɾaː,verb,Derived from Ancient Milavirú: axirá /äʔɪɾaː/ < Derived from Proto-South-Insular-Astiga: aha̱rá /ahəɾaː/ < Derived from Proto-Insular-Astiga: aðroa /aðɾɔa/ < Derived from Proto-North-Astiga: atroen /atɾɔɛn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
säɾuːʔɪ,love,säɾuːʔɪ,verb,Derived from Ancient Milavirú: zarúxi /säɾuːʔɪ/ < Derived from Proto-South-Insular-Astiga: xarúha̱ /ʃaɾuːhə/ < Derived from Proto-Insular-Astiga: slarōha /sɫaɾɔːha/ < Derived from Proto-North-Astiga: ślarausen /ɕlaɾausɛn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
ɾäʔiː,more,ɾäʔiː,adjective,Derived from Ancient Milavirú: raxí /ɾäʔiː/ < Derived from Proto-South-Insular-Astiga: rahí /ɾahiː/ < Derived from Proto-Insular-Astiga: raðē /ɾaðɛː/ < Derived from Proto-North-Astiga: ratein /ɾatɛin/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
s̠ɒʋɪ,follow,s̠ɒʋɪ,verb,Derived from Ancient Milavirú: sovi /s̠ɒʋɪ/ < Derived from Proto-South-Insular-Astiga: sowa̱ /sɔwə/ < Derived from Proto-Insular-Astiga: soβa /sɔβa/ < Derived from Proto-North-Astiga: śopen /ɕɔpɛn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
äɾɪ,have,äɾɪ,verb,Derived from Ancient Milavirú: ari /äɾɪ/ < Derived from Proto-South-Insular-Astiga: ara̱ /aɾə/ < Derived from Proto-Insular-Astiga: ara /aɾa/ < Derived from Proto-North-Astiga: eren /ɛɾɛn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nɒntɪ,buy,nɒntɪ,verb,Derived from Ancient Milavirú: nonti /nɒntɪ/ < Derived from Proto-South-Insular-Astiga: nonta̱ /nɔntə/ < Derived from Proto-Insular-Astiga: nunda /nʊnda/ < Derived from Proto-North-Astiga: nunden /nundɛn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
