Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
ɾjuːɡʷuːt,card,ɾjuːɡʷuːt,noun,Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,Use as a gift or transaction,,
ɛlpɛ,baby,ɛlpɛ,noun,Derived from Classical Esti: alpa /ælpæ/ < Derived from Proto-Astiga: alpa /alpa/,,,
ɛɾɑpɛ,song,ɛɾɑpɛ,noun,Derived from Classical Esti: əropa /əɾɔpæ/ < Derived from Proto-Astiga: irupa /iɾupa/,,,
nuːgɛ,savanna,nuːgɛ,noun,Derived from Classical Esti: nōgi /noːgɪ/ < Derived from Proto-Astiga: nōdʷe /noːdʷe/,,,
ɾjuːɡʷuːt,card,ɾjuːɡʷuːt,noun,Derived from Classical Esti: rjōvōc /ɾjoːwoːc/ < Derived from Proto-Astiga: rauvōtʲ /ɾauʋoːtʲ/,"Use for play or games, or general information",,
taːɡʷɛlɛ,loan,taːɡʷɛlɛ,noun,Derived from Classical Esti: tāvala /taːwælæ/ < Derived from Proto-Astiga: tāvala /taːʋala/,,,
siːbɾɔs,payment,siːbɾɔs,noun,Derived from Classical Esti: sēmrâs /seːmɾɑs/ < Derived from Proto-Astiga: sēmros /seːmɾos/,,,
eːlɔʔ,day,eːlɔʔ,noun,Derived from Classical Esti: īlâk /iːlɑk/ < Derived from Proto-Astiga: īlok /iːlok/,,,
ɑmuːs,night,ɑmuːs,noun,Derived from Classical Esti: omūs /ɔmuːs/ < Derived from Proto-Astiga: umūs /umuːs/,,,
ɛɡnɛmɑ,pedal,ɛɡnɛmɑ,noun,Derived from Classical Esti: ənnəmo /ənnəmɔ/ < Derived from Proto-Astiga: innimu /innimu/,,,
ɡʷeːnɾɛs,city,ɡʷeːnɾɛs,noun,Derived from Classical Esti: vīnrəs /wiːnɾəs/ < Derived from Proto-Astiga: vīnŕs /ʋiːnɾ̩s/,,,
ɔtɛn,travel,ɔtɛn,noun,Derived from Classical Esti: âcən /ɑcən/ < Derived from Proto-Astiga: okʲin /okʲin/,,,
gɛ,I,gɛ,pronoun,Derived from Classical Esti: gə /gə/ < Derived from Proto-Astiga: dʷi /dʷi/,,,
bnɛtɛ,you.s,bnɛtɛ,pronoun,Derived from Classical Esti: mnəti /mnətɪ/ < Derived from Proto-Astiga: mńte /mn̩te/,,,
aːnɡʷɛ,it,aːnɡʷɛ,pronoun,Derived from Classical Esti: ārvə /aːɾwə/ < Derived from Proto-Astiga: ārvi /aːɾʋi/,,,
kɔg,we,kɔg,pronoun,Derived from Classical Esti: kâg /kɑg/ < Derived from Proto-Astiga: kodʷ /kodʷ/,,,
sɛɾuː,you.p,sɛɾuː,pronoun,Derived from Classical Esti: sirō /sɪɾoː/ < Derived from Proto-Astiga: serō /seɾoː/,,,
ɛnt,they,ɛnt,pronoun,Derived from Classical Esti: ənc /ənc/ < Derived from Proto-Astiga: intʲ /intʲ/,,,
ɾiːɡʷɛn,go,ɾiːɡʷɛn,verb,Derived from Classical Esti: rēvin /ɾeːwɪn/ < Derived from Proto-Astiga: rēven /ɾeːʋen/,,,
nuːmɛn,speak,nuːmɛn,verb,Derived from Classical Esti: nōmin /noːmɪn/ < Derived from Proto-Astiga: nōmen /noːmen/,,,
ɛkɛn,do,ɛkɛn,verb,Derived from Classical Esti: akin /ækɪn/ < Derived from Proto-Astiga: aken /aken/,,,
taːmɑn,help,taːmɑn,verb,Derived from Classical Esti: tāmon /taːmɔn/ < Derived from Proto-Astiga: tāmun /taːmun/,,,
pɛstɛn,see,pɛstɛn,verb,Derived from Classical Esti: pastin /pæstɪn/ < Derived from Proto-Astiga: pasten /pasten/,,,
suːbɛn,like,suːbɛn,verb,Derived from Classical Esti: sūbin /suːbɪn/ < Derived from Proto-Astiga: sūgʷen /suːgʷen/,,,
mɛn,be,mɛn,verb,Derived from Classical Esti: man /mæn/ < Derived from Proto-Astiga: man /man/,,,
sɛn,NEG,sɛn,particle,Derived from Classical Esti: sən /sən/ < Derived from Proto-Astiga: sin /sin/,,,
tɑmɛn,want,tɑmɛn,verb,Derived from Classical Esti: tomin /tɔmɪn/ < Derived from Proto-Astiga: tumen /tumen/,,,
juːnɛgɛn,lick,juːnɛgɛn,verb,Derived from Classical Esti: jūnagin /juːnægɪn/ < Derived from Proto-Astiga: jūnadʷen /juːnadʷen/,,,
ɡʷɛbɛn,give,ɡʷɛbɛn,verb,Derived from Classical Esti: vabin /wæbɪn/ < Derived from Proto-Astiga: vagʷen /ʋagʷen/,,,
ɛtɾɔɡʷɛn,fill,ɛtɾɔɡʷɛn,verb,Derived from Classical Esti: atrâvin /ætɾɑwɪn/ < Derived from Proto-Astiga: atroven /atɾoʋen/,,,
tlɛɾaːsɛn,love,tlɛɾaːsɛn,verb,Derived from Classical Esti: clərāsin /cləɾaːsɪn/ < Derived from Proto-Astiga: kʲĺrāsen /kʲl̩ɾaːsen/,,,
ɾɛtiːm,more,ɾɛtiːm,adjective,Derived from Classical Esti: rətēm /ɾəteːm/ < Derived from Proto-Astiga: ŕtēm /ɾ̩teːm/,,,
tɔpɛn,follow,tɔpɛn,verb,Derived from Classical Esti: câpin /cɑpɪn/ < Derived from Proto-Astiga: kʲopen /kʲopen/,,,
ɡʷɛɾɛn,have,ɡʷɛɾɛn,verb,Derived from Classical Esti: virin /wɪɾɪn/ < Derived from Proto-Astiga: veren /ʋeɾen/,,,
nɑngɛn,buy,nɑngɛn,verb,Derived from Classical Esti: nongin /nɔngɪn/ < Derived from Proto-Astiga: nundʷen /nundʷen/,,,
bzɛtɛn,deceive,bzɛtɛn,verb,Derived from Classical Esti: msətan /msətæn/ < Derived from Proto-Astiga: mśtan /ms̩tan/,,,
ɛɾuːlɛn,kick,ɛɾuːlɛn,verb,Derived from Classical Esti: arōlin /æɾoːlɪn/ < Derived from Proto-Astiga: arōlen /aɾoːlen/,,,
ɛltɛn,hate,ɛltɛn,verb,Derived from Classical Esti: ilcin /ɪlcɪn/ < Derived from Proto-Astiga: elkʲen /elkʲen/,,,
bɾɛbɛnɛn,listen,bɾɛbɛnɛn,verb,Derived from Classical Esti: brəbanin /bɾəbænɪn/ < Derived from Proto-Astiga: gʷŕgʷanen /gʷɾ̩gʷanen/,,,
siːbɾɛn,pay,siːbɾɛn,verb,Derived from Classical Esti: sēmran /seːmɾæn/ < Derived from Proto-Astiga: sēmran /seːmɾan/,,,
taːsɛn,choose,taːsɛn,verb,Derived from Classical Esti: tāsin /taːsɪn/ < Derived from Proto-Astiga: taisen /taisen/,,,
ɑjaːlɾɛɛn,ride,ɑjaːlɾɛɛn,verb,Derived from Classical Esti: ojālrəin /ɔjaːlɾəɪn/ < Derived from Proto-Astiga: ujālŕen /ujaːlɾ̩en/,,,
ɛluːmɛn,know,ɛluːmɛn,verb,Derived from Classical Esti: ilōmin /ɪloːmɪn/ < Derived from Proto-Astiga: elōmen /eloːmen/,,,
maːɾsɛ,world,maːɾsɛ,noun,Derived from Classical Esti: mārsə /maːɾsə/ < Derived from Proto-Astiga: mārś /maːɾs̩/,,,
